t,distance_parcourue_m,vitesse_kmh,niveau,n_agents_percus,recommandation
4.80,22.0,5.7,SAFE,1,Situation maîtrisée
4.85,22.1,6.1,SAFE,1,Situation maîtrisée
4.90,22.1,6.7,SAFE,1,Situation maîtrisée
4.95,22.2,7.2,SAFE,1,Situation maîtrisée
5.00,22.3,7.8,SAFE,1,Situation maîtrisée
5.05,22.5,8.3,SAFE,1,Situation maîtrisée
5.10,22.6,8.8,SAFE,1,Situation maîtrisée
5.15,22.7,9.3,SAFE,1,Situation maîtrisée
5.20,22.8,9.9,SAFE,1,Situation maîtrisée
5.25,23.0,10.4,SAFE,1,Situation maîtrisée
5.30,23.1,10.9,SAFE,2,Situation maîtrisée
5.35,23.3,11.4,SAFE,2,Situation maîtrisée
5.40,23.4,11.9,SAFE,2,Situation maîtrisée
5.45,23.6,12.3,SAFE,2,Situation maîtrisée
5.50,23.8,12.8,WATCH,2,Vigilance — situation à la limite
5.55,24.0,13.1,WATCH,2,Vigilance — situation à la limite
5.60,24.2,13.1,WATCH,2,Vigilance — situation à la limite
5.65,24.3,12.9,WATCH,2,Vigilance — situation à la limite
5.70,24.5,12.7,WATCH,2,Vigilance — situation à la limite
5.75,24.7,12.3,SAFE,2,Situation maîtrisée
5.80,24.9,12.1,SAFE,2,Situation maîtrisée
5.85,25.0,12.1,SAFE,2,Situation maîtrisée
5.90,25.2,12.3,WATCH,2,Vigilance — situation à la limite
5.95,25.4,12.4,WATCH,2,Ralentissez de 1 km/h  (12 -> 11 km/h)
6.00,25.5,12.3,WATCH,2,Ralentissez de 1 km/h  (12 -> 11 km/h)
6.05,25.7,12.1,WATCH,2,Ralentissez de 2 km/h  (12 -> 11 km/h)
6.10,25.9,11.8,WATCH,2,Ralentissez de 1 km/h  (12 -> 10 km/h)
6.15,26.0,11.5,WATCH,2,Ralentissez de 1 km/h  (11 -> 10 km/h)
6.20,26.2,11.1,WATCH,2,Ralentissez de 1 km/h  (11 -> 10 km/h)
6.25,26.3,10.8,WATCH,2,Ralentissez de 1 km/h  (11 -> 9 km/h)
6.30,26.5,10.4,WATCH,2,Ralentissez de 1 km/h  (10 -> 9 km/h)
6.35,26.6,10.0,WATCH,2,Ralentissez de 1 km/h  (10 -> 9 km/h)
6.40,26.8,9.7,WATCH,2,Ralentissez de 1 km/h  (10 -> 8 km/h)
6.45,26.9,9.3,WATCH,2,Ralentissez de 1 km/h  (9 -> 8 km/h)
6.50,27.0,9.0,DANGER,2,Ralentissez de 2 km/h  (9 -> 7 km/h)
6.55,27.1,8.5,DANGER,2,Ralentissez de 2 km/h  (9 -> 7 km/h)
6.60,27.3,8.0,CRITICAL,2,FREINEZ de 2 km/h  (8 -> 6 km/h)
6.65,27.4,7.4,CRITICAL,2,FREINEZ de 2 km/h  (7 -> 6 km/h)
6.70,27.4,3.8,SAFE,2,Situation maîtrisée
6.75,27.5,0.0,SAFE,2,Situation maîtrisée
6.80,27.5,0.0,SAFE,2,Situation maîtrisée
6.85,27.5,0.8,SAFE,2,Situation maîtrisée
6.90,27.5,1.3,SAFE,2,Situation maîtrisée
6.95,27.5,2.0,SAFE,2,Situation maîtrisée
7.00,27.5,2.6,SAFE,2,Situation maîtrisée
7.05,27.6,3.1,CRITICAL,2,Vigilance — situation à la limite
7.10,27.6,0.0,SAFE,2,Situation maîtrisée
7.15,27.6,0.4,SAFE,2,Situation maîtrisée
7.20,27.6,1.0,SAFE,2,Situation maîtrisée
7.25,27.6,1.2,CRITICAL,2,Vigilance — situation à la limite
7.30,27.6,0.0,SAFE,2,Situation maîtrisée
7.35,27.6,0.4,CRITICAL,2,Vigilance — situation à la limite
7.40,27.6,0.0,SAFE,1,Situation maîtrisée
7.45,27.6,0.3,CRITICAL,1,Vigilance — situation à la limite
7.50,27.6,0.0,SAFE,1,Situation maîtrisée
7.55,27.6,0.3,SAFE,1,Situation maîtrisée
7.60,27.6,0.0,SAFE,1,Situation maîtrisée
7.65,27.6,0.4,SAFE,1,Situation maîtrisée
7.70,27.6,0.9,WATCH,1,Vigilance — situation à la limite
7.75,27.6,0.0,SAFE,1,Situation maîtrisée
7.80,27.6,0.0,SAFE,1,Situation maîtrisée
7.85,27.7,0.7,SAFE,1,Situation maîtrisée
7.90,27.7,0.9,SAFE,1,Situation maîtrisée
7.95,27.7,1.5,CRITICAL,1,Vigilance — situation à la limite
8.00,27.7,0.0,SAFE,1,Situation maîtrisée
8.05,27.7,0.4,SAFE,1,Situation maîtrisée
8.10,27.7,0.5,SAFE,1,Situation maîtrisée
8.15,27.7,1.0,CRITICAL,1,Vigilance — situation à la limite
8.20,27.7,0.0,SAFE,1,Situation maîtrisée
8.25,27.7,0.4,SAFE,1,Situation maîtrisée
8.30,27.7,0.6,SAFE,1,Situation maîtrisée
8.35,27.7,0.8,SAFE,1,Situation maîtrisée
8.40,27.7,1.5,CRITICAL,1,Vigilance — situation à la limite
8.45,27.7,0.0,SAFE,1,Situation maîtrisée
8.50,27.7,0.4,SAFE,1,Situation maîtrisée
8.55,27.7,0.6,SAFE,1,Situation maîtrisée
8.60,27.8,1.0,CRITICAL,1,Vigilance — situation à la limite
8.65,27.8,0.0,SAFE,1,Situation maîtrisée
8.70,27.8,0.4,SAFE,1,Situation maîtrisée
8.75,27.8,0.6,SAFE,1,Situation maîtrisée
8.80,27.8,0.9,CRITICAL,1,Vigilance — situation à la limite
8.85,27.8,0.0,SAFE,1,Situation maîtrisée
8.90,27.8,0.4,SAFE,1,Situation maîtrisée
8.95,27.8,0.6,SAFE,1,Situation maîtrisée
9.00,27.8,0.7,CRITICAL,1,Vigilance — situation à la limite
9.05,27.8,0.0,SAFE,1,Situation maîtrisée
9.10,27.8,0.4,SAFE,1,Situation maîtrisée
9.15,27.8,0.6,SAFE,1,Situation maîtrisée
9.20,27.8,0.9,SAFE,1,Situation maîtrisée
9.25,27.8,1.3,CRITICAL,1,Vigilance — situation à la limite
9.30,27.8,0.0,SAFE,1,Situation maîtrisée
9.35,27.8,0.4,SAFE,1,Situation maîtrisée
9.40,27.8,0.6,SAFE,1,Situation maîtrisée
9.45,27.8,1.0,SAFE,1,Situation maîtrisée
9.50,27.9,1.5,CRITICAL,1,Vigilance — situation à la limite
9.55,27.9,0.0,SAFE,1,Situation maîtrisée
9.60,27.9,0.4,SAFE,1,Situation maîtrisée
9.65,27.9,0.6,SAFE,1,Situation maîtrisée
9.70,27.9,1.2,SAFE,1,Situation maîtrisée
9.75,27.9,1.6,CRITICAL,1,Vigilance — situation à la limite
9.80,27.9,0.0,SAFE,1,Situation maîtrisée
9.85,27.9,0.4,SAFE,1,Situation maîtrisée
9.90,27.9,0.5,SAFE,1,Situation maîtrisée
9.95,27.9,0.8,SAFE,1,Situation maîtrisée
10.00,27.9,1.6,CRITICAL,1,Vigilance — situation à la limite
10.05,28.0,0.0,SAFE,1,Situation maîtrisée
10.10,28.0,0.4,SAFE,1,Situation maîtrisée
10.15,28.0,0.6,SAFE,1,Situation maîtrisée
10.20,28.0,0.8,SAFE,1,Situation maîtrisée
10.25,28.0,1.6,CRITICAL,1,Vigilance — situation à la limite
10.30,28.0,0.0,SAFE,1,Situation maîtrisée
10.35,28.0,0.4,SAFE,1,Situation maîtrisée
10.40,28.0,0.5,SAFE,1,Situation maîtrisée
10.45,28.0,0.9,SAFE,1,Situation maîtrisée
10.50,28.0,1.6,SAFE,1,Situation maîtrisée
10.55,28.1,2.0,CRITICAL,1,Vigilance — situation à la limite
10.60,28.1,0.0,SAFE,1,Situation maîtrisée
10.65,28.1,0.4,SAFE,1,Situation maîtrisée
10.70,28.1,0.8,SAFE,0,Voie libre
10.75,28.1,1.0,SAFE,0,Voie libre
10.80,28.1,1.7,SAFE,0,Voie libre
10.85,28.1,2.2,SAFE,0,Voie libre
10.90,28.2,2.7,SAFE,0,Voie libre
10.95,28.2,3.2,SAFE,0,Voie libre
11.00,28.3,3.7,SAFE,0,Voie libre
11.05,28.3,4.3,SAFE,0,Voie libre
11.10,28.4,4.7,SAFE,0,Voie libre
11.15,28.4,5.5,SAFE,0,Voie libre
11.20,28.5,5.9,SAFE,0,Voie libre
11.25,28.6,6.7,SAFE,0,Voie libre
11.30,28.7,7.1,SAFE,0,Voie libre
11.35,28.8,7.8,SAFE,0,Voie libre
11.40,28.9,8.2,SAFE,0,Voie libre
11.45,29.0,8.9,SAFE,0,Voie libre
11.50,29.2,9.3,SAFE,0,Voie libre
11.55,29.3,9.7,SAFE,0,Voie libre
11.60,29.4,10.1,SAFE,0,Voie libre
11.65,29.6,10.6,SAFE,0,Voie libre
11.70,29.7,11.1,SAFE,0,Voie libre
11.75,29.9,11.6,SAFE,0,Voie libre
11.80,30.1,12.0,SAFE,0,Voie libre
11.85,30.2,12.5,SAFE,0,Voie libre
11.90,30.4,13.0,SAFE,0,Voie libre
11.95,30.6,13.5,SAFE,0,Voie libre
12.00,30.8,13.9,SAFE,0,Voie libre
12.05,31.0,14.4,SAFE,0,Voie libre
12.10,31.2,14.8,SAFE,0,Voie libre
12.15,31.4,15.3,SAFE,0,Voie libre
12.20,31.6,15.7,SAFE,0,Voie libre
12.25,31.8,16.1,SAFE,0,Voie libre
12.30,32.1,16.6,SAFE,0,Voie libre
12.35,32.3,17.0,SAFE,0,Voie libre
12.40,32.5,17.4,SAFE,0,Voie libre
12.45,32.8,17.8,SAFE,0,Voie libre
12.50,33.0,18.1,SAFE,0,Voie libre
12.55,33.3,18.5,SAFE,0,Voie libre
12.60,33.5,18.3,SAFE,0,Voie libre
12.65,33.8,18.3,SAFE,0,Voie libre
12.70,34.0,18.2,SAFE,0,Voie libre
12.75,34.3,18.3,SAFE,0,Voie libre
12.80,34.6,18.3,SAFE,0,Voie libre
12.85,34.8,18.5,SAFE,0,Voie libre
12.90,35.1,18.6,SAFE,0,Voie libre
12.95,35.3,18.9,SAFE,0,Voie libre
13.00,35.6,19.1,SAFE,0,Voie libre
13.05,35.9,19.4,SAFE,0,Voie libre
13.10,36.1,19.6,SAFE,0,Voie libre
13.15,36.4,19.9,SAFE,0,Voie libre
13.20,36.7,20.1,SAFE,0,Voie libre
13.25,37.0,20.4,SAFE,0,Voie libre
13.30,37.3,20.6,SAFE,0,Voie libre
13.35,37.5,20.9,SAFE,0,Voie libre
13.40,37.8,21.1,SAFE,0,Voie libre
13.45,38.1,21.4,SAFE,0,Voie libre
13.50,38.4,21.5,SAFE,0,Voie libre
13.55,38.7,21.8,SAFE,0,Voie libre
13.60,39.0,22.0,SAFE,0,Voie libre
13.65,39.3,22.2,SAFE,0,Voie libre
13.70,39.6,22.3,SAFE,0,Voie libre
13.75,40.0,22.6,SAFE,0,Voie libre
13.80,40.3,22.7,SAFE,0,Voie libre
13.85,40.6,22.9,SAFE,0,Voie libre
13.90,40.9,23.0,SAFE,0,Voie libre
13.95,41.2,23.2,SAFE,0,Voie libre
14.00,41.6,23.3,SAFE,0,Voie libre
14.05,41.9,23.5,SAFE,0,Voie libre
14.10,42.2,23.6,SAFE,0,Voie libre
14.15,42.5,23.8,SAFE,0,Voie libre
14.20,42.9,23.9,SAFE,0,Voie libre
14.25,43.2,24.0,SAFE,0,Voie libre
14.30,43.5,24.1,SAFE,0,Voie libre
14.35,43.9,24.3,SAFE,0,Voie libre
14.40,44.2,24.3,SAFE,0,Voie libre
14.45,44.6,24.5,SAFE,0,Voie libre
14.50,44.9,24.5,SAFE,0,Voie libre
14.55,45.2,24.6,SAFE,0,Voie libre
14.60,45.6,24.7,SAFE,0,Voie libre
14.65,45.9,24.8,SAFE,0,Voie libre
14.70,46.3,24.8,SAFE,0,Voie libre
14.75,46.6,25.0,SAFE,0,Voie libre
14.80,47.0,25.0,SAFE,0,Voie libre
14.85,47.3,25.1,SAFE,0,Voie libre
14.90,47.7,25.1,SAFE,0,Voie libre
14.95,48.0,25.2,SAFE,0,Voie libre
15.00,48.4,25.2,SAFE,0,Voie libre
15.05,48.7,25.4,SAFE,0,Voie libre
15.10,49.1,25.4,SAFE,0,Voie libre
15.15,49.4,25.5,SAFE,0,Voie libre
15.20,49.8,25.5,SAFE,0,Voie libre
15.25,50.1,25.6,SAFE,0,Voie libre
15.30,50.5,25.6,SAFE,0,Voie libre
15.35,50.8,25.7,SAFE,0,Voie libre
15.40,51.2,25.6,SAFE,0,Voie libre
15.45,51.5,25.7,SAFE,0,Voie libre
15.50,51.9,25.7,SAFE,0,Voie libre
15.55,52.3,25.8,SAFE,0,Voie libre
15.60,52.6,25.8,SAFE,0,Voie libre
15.65,53.0,25.9,SAFE,0,Voie libre
15.70,53.3,25.9,SAFE,0,Voie libre
15.75,53.7,26.0,SAFE,0,Voie libre
15.80,54.1,25.9,SAFE,0,Voie libre
15.85,54.4,26.0,SAFE,0,Voie libre
15.90,54.8,26.0,SAFE,0,Voie libre
15.95,55.1,26.1,SAFE,0,Voie libre
16.00,55.5,26.0,SAFE,0,Voie libre
16.05,55.9,26.1,SAFE,0,Voie libre
16.10,56.2,26.1,SAFE,0,Voie libre
16.15,56.6,26.2,SAFE,0,Voie libre
16.20,57.0,26.1,SAFE,0,Voie libre
16.25,57.3,26.2,SAFE,0,Voie libre
16.30,57.7,26.2,SAFE,0,Voie libre
16.35,58.0,26.2,SAFE,0,Voie libre
16.40,58.4,26.2,SAFE,0,Voie libre
16.45,58.8,26.3,SAFE,0,Voie libre
16.50,59.1,26.2,SAFE,0,Voie libre
16.55,59.5,26.3,SAFE,0,Voie libre
16.60,59.9,26.3,SAFE,0,Voie libre
16.65,60.2,26.3,SAFE,0,Voie libre
16.70,60.6,26.3,SAFE,0,Voie libre
16.75,61.0,26.4,SAFE,0,Voie libre
16.80,61.3,26.3,SAFE,0,Voie libre
16.85,61.7,26.4,SAFE,0,Voie libre
16.90,62.1,26.3,SAFE,0,Voie libre
16.95,62.4,26.4,SAFE,0,Voie libre
17.00,62.8,26.4,SAFE,0,Voie libre
17.05,63.2,26.4,SAFE,0,Voie libre
17.10,63.5,26.4,SAFE,0,Voie libre
17.15,63.9,26.5,SAFE,0,Voie libre
17.20,64.3,26.4,SAFE,0,Voie libre
17.25,64.6,26.5,SAFE,0,Voie libre
17.30,65.0,26.4,SAFE,0,Voie libre
17.35,65.4,26.5,SAFE,0,Voie libre
17.40,65.7,26.4,SAFE,0,Voie libre
17.45,66.1,26.5,SAFE,0,Voie libre
17.50,66.5,26.4,SAFE,0,Voie libre
17.55,66.8,26.5,SAFE,0,Voie libre
17.60,67.2,26.5,SAFE,0,Voie libre
17.65,67.6,26.5,SAFE,0,Voie libre
17.70,67.9,26.5,SAFE,0,Voie libre
17.75,68.3,26.5,SAFE,0,Voie libre
17.80,68.7,26.5,SAFE,0,Voie libre
17.85,69.0,26.6,SAFE,0,Voie libre
17.90,69.4,26.5,SAFE,0,Voie libre
17.95,69.8,26.6,SAFE,0,Voie libre
18.00,70.1,26.5,SAFE,0,Voie libre
18.05,70.5,26.6,SAFE,0,Voie libre
18.10,70.9,26.5,SAFE,0,Voie libre
18.15,71.3,26.6,SAFE,0,Voie libre
18.20,71.6,26.5,SAFE,0,Voie libre
18.25,72.0,26.6,SAFE,0,Voie libre
18.30,72.4,26.5,SAFE,0,Voie libre
18.35,72.7,26.6,SAFE,0,Voie libre
18.40,73.1,26.5,SAFE,0,Voie libre
18.45,73.5,26.6,SAFE,0,Voie libre
18.50,73.8,26.5,SAFE,0,Voie libre
18.55,74.2,26.6,SAFE,0,Voie libre
18.60,74.6,26.5,SAFE,0,Voie libre
18.65,74.9,26.6,SAFE,0,Voie libre
18.70,75.3,26.5,SAFE,0,Voie libre
18.75,75.7,26.6,SAFE,0,Voie libre
18.80,76.0,26.5,SAFE,0,Voie libre
18.85,76.4,26.6,SAFE,0,Voie libre
18.90,76.8,26.6,SAFE,0,Voie libre
18.95,77.2,26.6,SAFE,0,Voie libre
19.00,77.5,26.6,SAFE,0,Voie libre
19.05,77.9,26.6,SAFE,0,Voie libre
19.10,78.3,26.6,SAFE,0,Voie libre
19.15,78.6,26.6,SAFE,0,Voie libre
19.20,79.0,26.6,SAFE,0,Voie libre
19.25,79.4,26.6,SAFE,0,Voie libre
19.30,79.7,26.6,SAFE,0,Voie libre
19.35,80.1,26.6,SAFE,0,Voie libre
19.40,80.5,26.6,SAFE,0,Voie libre
19.45,80.8,26.6,SAFE,0,Voie libre
19.50,81.2,26.6,SAFE,0,Voie libre
19.55,81.6,26.6,SAFE,0,Voie libre
19.60,82.0,26.6,SAFE,0,Voie libre
19.65,82.3,26.6,SAFE,0,Voie libre
19.70,82.7,26.6,SAFE,0,Voie libre
19.75,83.1,26.6,SAFE,0,Voie libre
19.80,83.4,26.6,SAFE,0,Voie libre
19.85,83.8,26.6,SAFE,0,Voie libre
19.90,84.2,26.6,SAFE,0,Voie libre
19.95,84.5,26.6,SAFE,0,Voie libre
20.00,84.9,26.6,SAFE,0,Voie libre
20.05,85.3,26.6,SAFE,0,Voie libre
20.10,85.7,26.6,SAFE,0,Voie libre
20.15,86.0,26.6,SAFE,0,Voie libre
20.20,86.4,26.6,SAFE,0,Voie libre
20.25,86.8,26.6,SAFE,0,Voie libre
20.30,87.1,26.6,SAFE,0,Voie libre
20.35,87.5,26.6,SAFE,0,Voie libre
20.40,87.9,26.6,SAFE,0,Voie libre
20.45,88.2,26.7,SAFE,0,Voie libre
20.50,88.6,26.6,SAFE,0,Voie libre
20.55,89.0,26.7,SAFE,0,Voie libre
20.60,89.3,26.6,SAFE,0,Voie libre
20.65,89.7,26.7,SAFE,0,Voie libre
20.70,90.1,26.6,SAFE,0,Voie libre
20.75,90.5,26.7,SAFE,0,Voie libre
20.80,90.8,26.6,SAFE,0,Voie libre
20.85,91.2,26.7,SAFE,0,Voie libre
20.90,91.6,26.6,SAFE,0,Voie libre
20.95,91.9,26.7,SAFE,0,Voie libre
21.00,92.3,26.6,SAFE,0,Voie libre
21.05,92.7,26.7,SAFE,0,Voie libre
21.10,93.0,26.6,SAFE,0,Voie libre
21.15,93.4,26.7,SAFE,0,Voie libre
21.20,93.8,26.6,SAFE,0,Voie libre
21.25,94.2,26.7,SAFE,0,Voie libre
21.30,94.5,26.6,SAFE,0,Voie libre
21.35,94.9,26.7,SAFE,0,Voie libre
21.40,95.3,26.6,SAFE,0,Voie libre
21.45,95.6,26.7,SAFE,0,Voie libre
21.50,96.0,26.6,SAFE,0,Voie libre
21.55,96.4,26.7,SAFE,0,Voie libre
21.60,96.7,26.6,SAFE,0,Voie libre
21.65,97.1,26.7,SAFE,0,Voie libre
21.70,97.5,26.6,SAFE,0,Voie libre
21.75,97.9,26.7,SAFE,0,Voie libre
21.80,98.2,26.6,SAFE,0,Voie libre
21.85,98.6,26.7,SAFE,0,Voie libre
21.90,99.0,26.6,SAFE,0,Voie libre
21.95,99.3,26.7,SAFE,0,Voie libre
22.00,99.7,26.6,SAFE,0,Voie libre
22.05,100.1,26.7,SAFE,0,Voie libre
22.10,100.4,26.6,SAFE,0,Voie libre
22.15,100.8,26.7,SAFE,0,Voie libre
22.20,101.2,26.6,SAFE,0,Voie libre
22.25,101.6,26.7,SAFE,0,Voie libre
22.30,101.9,26.6,SAFE,0,Voie libre
22.35,102.3,26.7,SAFE,0,Voie libre
22.40,102.7,26.6,SAFE,0,Voie libre
22.45,103.0,26.7,SAFE,0,Voie libre
22.50,103.4,26.6,SAFE,0,Voie libre
22.55,103.8,26.7,SAFE,0,Voie libre
22.60,104.1,26.6,SAFE,0,Voie libre
22.65,104.5,26.7,SAFE,0,Voie libre
22.70,104.9,26.6,SAFE,0,Voie libre
22.75,105.3,26.7,SAFE,0,Voie libre
22.80,105.6,26.6,SAFE,0,Voie libre
22.85,106.0,26.7,SAFE,0,Voie libre
22.90,106.4,26.6,SAFE,0,Voie libre
22.95,106.7,26.7,SAFE,0,Voie libre
23.00,107.1,26.6,SAFE,0,Voie libre
23.05,107.5,26.7,SAFE,0,Voie libre
23.10,107.8,26.6,SAFE,0,Voie libre
23.15,108.2,26.7,SAFE,0,Voie libre
23.20,108.6,26.6,SAFE,0,Voie libre
23.25,108.9,26.7,SAFE,0,Voie libre
23.30,109.3,26.6,SAFE,0,Voie libre
23.35,109.7,26.7,SAFE,0,Voie libre
23.40,110.1,26.6,SAFE,0,Voie libre
23.45,110.4,26.7,SAFE,0,Voie libre
23.50,110.8,26.6,SAFE,0,Voie libre
23.55,111.2,26.7,SAFE,0,Voie libre
23.60,111.5,26.6,SAFE,0,Voie libre
23.65,111.9,26.7,SAFE,0,Voie libre
23.70,112.3,26.6,SAFE,0,Voie libre
23.75,112.6,26.7,SAFE,0,Voie libre
23.80,113.0,26.6,SAFE,0,Voie libre
23.85,113.4,26.7,SAFE,0,Voie libre
23.90,113.8,26.6,SAFE,0,Voie libre
23.95,114.1,26.7,SAFE,0,Voie libre
24.00,114.5,26.6,SAFE,0,Voie libre
24.05,114.9,26.7,SAFE,0,Voie libre
24.10,115.2,26.6,SAFE,0,Voie libre
24.15,115.6,26.7,SAFE,0,Voie libre
24.20,116.0,26.6,SAFE,0,Voie libre
24.25,116.3,26.7,SAFE,0,Voie libre
24.30,116.7,26.6,SAFE,0,Voie libre
24.35,117.1,26.7,SAFE,0,Voie libre
24.40,117.5,26.6,SAFE,0,Voie libre
24.45,117.8,26.7,SAFE,0,Voie libre
24.50,118.2,26.6,SAFE,0,Voie libre
24.55,118.6,26.7,SAFE,0,Voie libre
24.60,118.9,26.6,SAFE,0,Voie libre
24.65,119.3,26.7,SAFE,0,Voie libre
24.70,119.7,26.6,SAFE,0,Voie libre
24.75,120.0,26.7,SAFE,0,Voie libre
24.80,120.4,26.6,SAFE,0,Voie libre
24.85,120.8,26.7,SAFE,0,Voie libre
24.90,121.2,26.6,SAFE,0,Voie libre
24.95,121.5,26.7,SAFE,0,Voie libre
25.00,121.9,26.6,SAFE,0,Voie libre
25.05,122.3,26.7,SAFE,0,Voie libre
25.10,122.6,26.6,SAFE,0,Voie libre
25.15,123.0,26.7,SAFE,0,Voie libre
25.20,123.4,26.6,SAFE,0,Voie libre
25.25,123.7,26.7,SAFE,0,Voie libre
25.30,124.1,26.6,SAFE,0,Voie libre
25.35,124.5,26.7,SAFE,0,Voie libre
25.40,124.9,26.6,SAFE,0,Voie libre
25.45,125.2,26.7,SAFE,0,Voie libre
25.50,125.6,26.6,SAFE,0,Voie libre
25.55,126.0,26.7,SAFE,0,Voie libre
25.60,126.3,26.6,SAFE,0,Voie libre
25.65,126.7,26.7,SAFE,0,Voie libre
25.70,127.1,26.6,SAFE,0,Voie libre
25.75,127.4,26.7,SAFE,0,Voie libre
