t,distance_parcourue_m,vitesse_kmh,niveau,n_agents_percus,recommandation
11.85,45.3,19.6,SAFE,0,Voie libre
11.90,45.5,20.1,SAFE,0,Voie libre
11.95,45.8,19.8,SAFE,0,Voie libre
12.00,46.1,20.1,SAFE,0,Voie libre
12.05,46.4,19.7,SAFE,0,Voie libre
12.10,46.6,20.1,SAFE,0,Voie libre
12.15,46.9,19.8,SAFE,0,Voie libre
12.20,47.2,20.1,SAFE,0,Voie libre
12.25,47.5,19.7,SAFE,0,Voie libre
12.30,47.7,20.1,SAFE,0,Voie libre
12.35,48.0,19.8,SAFE,0,Voie libre
12.40,48.3,20.1,SAFE,0,Voie libre
12.45,48.6,19.7,SAFE,0,Voie libre
12.50,48.9,20.1,SAFE,0,Voie libre
12.55,49.1,19.8,SAFE,0,Voie libre
12.60,49.4,20.0,SAFE,0,Voie libre
12.65,49.7,19.6,SAFE,0,Voie libre
12.70,50.0,20.1,SAFE,0,Voie libre
12.75,50.2,19.8,SAFE,0,Voie libre
12.80,50.5,20.0,SAFE,0,Voie libre
12.85,50.8,19.6,SAFE,0,Voie libre
12.90,51.1,20.0,SAFE,0,Voie libre
12.95,51.3,19.7,SAFE,0,Voie libre
13.00,51.6,20.0,SAFE,0,Voie libre
13.05,51.9,19.6,SAFE,0,Voie libre
13.10,52.2,20.0,SAFE,0,Voie libre
13.15,52.4,19.7,SAFE,0,Voie libre
13.20,52.7,19.9,SAFE,0,Voie libre
13.25,53.0,19.5,SAFE,0,Voie libre
13.30,53.3,20.0,SAFE,0,Voie libre
13.35,53.5,19.7,SAFE,0,Voie libre
13.40,53.8,19.9,SAFE,0,Voie libre
13.45,54.1,19.5,SAFE,0,Voie libre
13.50,54.4,19.9,SAFE,0,Voie libre
13.55,54.6,19.6,SAFE,0,Voie libre
13.60,54.9,19.8,SAFE,0,Voie libre
13.65,55.2,19.4,SAFE,0,Voie libre
13.70,55.5,19.9,SAFE,0,Voie libre
13.75,55.7,19.6,SAFE,0,Voie libre
13.80,56.0,19.8,SAFE,0,Voie libre
13.85,56.3,19.4,SAFE,0,Voie libre
13.90,56.6,19.9,SAFE,0,Voie libre
13.95,56.8,19.6,SAFE,0,Voie libre
14.00,57.1,19.8,SAFE,0,Voie libre
14.05,57.4,19.4,SAFE,0,Voie libre
14.10,57.6,19.8,SAFE,0,Voie libre
14.15,57.9,19.5,SAFE,0,Voie libre
14.20,58.2,19.8,SAFE,0,Voie libre
14.25,58.5,19.4,SAFE,0,Voie libre
14.30,58.7,19.8,SAFE,0,Voie libre
14.35,59.0,19.5,SAFE,0,Voie libre
14.40,59.3,19.8,SAFE,0,Voie libre
14.45,59.5,19.4,SAFE,0,Voie libre
14.50,59.8,19.8,SAFE,0,Voie libre
14.55,60.1,19.5,SAFE,0,Voie libre
14.60,60.4,19.7,SAFE,0,Voie libre
14.65,60.6,19.4,SAFE,0,Voie libre
14.70,60.9,19.8,SAFE,0,Voie libre
14.75,61.2,19.5,SAFE,0,Voie libre
14.80,61.5,19.8,SAFE,0,Voie libre
14.85,61.7,19.4,SAFE,0,Voie libre
14.90,62.0,19.8,SAFE,0,Voie libre
14.95,62.3,19.5,SAFE,0,Voie libre
15.00,62.5,19.8,SAFE,0,Voie libre
15.05,62.8,19.4,SAFE,0,Voie libre
15.10,63.1,19.8,SAFE,0,Voie libre
15.15,63.4,19.5,SAFE,0,Voie libre
15.20,63.6,19.8,SAFE,0,Voie libre
15.25,63.9,19.4,SAFE,0,Voie libre
15.30,64.2,19.8,SAFE,0,Voie libre
15.35,64.5,19.5,SAFE,0,Voie libre
15.40,64.7,19.8,SAFE,0,Voie libre
15.45,65.0,19.4,SAFE,0,Voie libre
15.50,65.3,19.9,SAFE,0,Voie libre
15.55,65.5,19.6,SAFE,0,Voie libre
15.60,65.8,19.8,SAFE,0,Voie libre
15.65,66.1,19.4,SAFE,0,Voie libre
15.70,66.4,19.9,SAFE,0,Voie libre
15.75,66.6,19.6,SAFE,0,Voie libre
15.80,66.9,19.9,SAFE,0,Voie libre
15.85,67.2,19.5,SAFE,0,Voie libre
15.90,67.5,19.9,SAFE,0,Voie libre
15.95,67.7,19.6,SAFE,0,Voie libre
16.00,68.0,19.9,SAFE,0,Voie libre
16.05,68.3,19.5,SAFE,0,Voie libre
16.10,68.6,19.9,SAFE,0,Voie libre
16.15,68.8,19.7,SAFE,0,Voie libre
16.20,69.1,19.9,SAFE,0,Voie libre
16.25,69.4,19.5,SAFE,0,Voie libre
16.30,69.7,20.0,SAFE,0,Voie libre
16.35,69.9,19.7,SAFE,0,Voie libre
16.40,70.2,20.0,SAFE,0,Voie libre
16.45,70.5,19.6,SAFE,0,Voie libre
16.50,70.8,20.0,SAFE,0,Voie libre
16.55,71.0,19.7,SAFE,0,Voie libre
16.60,71.3,20.0,SAFE,0,Voie libre
16.65,71.6,19.6,SAFE,0,Voie libre
16.70,71.9,20.0,SAFE,0,Voie libre
16.75,72.1,19.8,SAFE,0,Voie libre
16.80,72.4,20.0,SAFE,0,Voie libre
16.85,72.7,19.6,SAFE,0,Voie libre
16.90,73.0,20.1,SAFE,0,Voie libre
16.95,73.2,19.8,SAFE,0,Voie libre
17.00,73.5,20.1,SAFE,0,Voie libre
17.05,73.8,19.7,SAFE,0,Voie libre
17.10,74.1,20.1,SAFE,0,Voie libre
17.15,74.3,19.8,SAFE,0,Voie libre
17.20,74.6,20.1,SAFE,0,Voie libre
17.25,74.9,19.7,SAFE,0,Voie libre
17.30,75.2,20.1,SAFE,0,Voie libre
17.35,75.4,19.9,SAFE,0,Voie libre
17.40,75.7,20.1,SAFE,0,Voie libre
17.45,76.0,19.7,SAFE,0,Voie libre
17.50,76.3,20.2,SAFE,0,Voie libre
17.55,76.6,19.9,SAFE,0,Voie libre
17.60,76.8,20.2,SAFE,0,Voie libre
17.65,77.1,19.8,SAFE,0,Voie libre
17.70,77.4,20.2,SAFE,0,Voie libre
17.75,77.7,19.9,SAFE,0,Voie libre
17.80,77.9,20.2,SAFE,0,Voie libre
17.85,78.2,19.8,SAFE,0,Voie libre
17.90,78.5,20.3,SAFE,0,Voie libre
17.95,78.8,20.0,SAFE,0,Voie libre
18.00,79.1,20.2,SAFE,0,Voie libre
18.05,79.3,19.9,SAFE,0,Voie libre
18.10,79.6,20.3,SAFE,0,Voie libre
18.15,79.9,20.0,SAFE,0,Voie libre
18.20,80.2,20.3,SAFE,0,Voie libre
18.25,80.5,19.9,SAFE,0,Voie libre
18.30,80.7,20.3,SAFE,0,Voie libre
18.35,81.0,20.1,SAFE,0,Voie libre
18.40,81.3,20.3,SAFE,0,Voie libre
18.45,81.6,19.9,SAFE,0,Voie libre
18.50,81.9,20.4,SAFE,0,Voie libre
18.55,82.1,20.1,SAFE,0,Voie libre
18.60,82.4,20.3,SAFE,0,Voie libre
18.65,82.7,20.0,SAFE,0,Voie libre
18.70,83.0,20.4,SAFE,0,Voie libre
18.75,83.3,20.1,SAFE,0,Voie libre
18.80,83.5,20.4,SAFE,0,Voie libre
18.85,83.8,20.0,SAFE,0,Voie libre
18.90,84.1,20.4,SAFE,0,Voie libre
18.95,84.4,20.2,SAFE,0,Voie libre
19.00,84.7,20.4,SAFE,0,Voie libre
19.05,84.9,20.1,SAFE,0,Voie libre
19.10,85.2,20.5,SAFE,0,Voie libre
19.15,85.5,20.2,SAFE,0,Voie libre
19.20,85.8,20.4,SAFE,0,Voie libre
19.25,86.1,20.1,SAFE,0,Voie libre
19.30,86.3,20.5,SAFE,0,Voie libre
19.35,86.6,20.2,SAFE,0,Voie libre
19.40,86.9,20.5,SAFE,0,Voie libre
19.45,87.2,20.1,SAFE,0,Voie libre
19.50,87.5,20.5,SAFE,0,Voie libre
19.55,87.8,20.2,SAFE,0,Voie libre
19.60,88.0,20.5,SAFE,0,Voie libre
19.65,88.3,20.1,SAFE,0,Voie libre
19.70,88.6,20.6,SAFE,0,Voie libre
19.75,88.9,20.3,SAFE,0,Voie libre
19.80,89.2,20.5,SAFE,0,Voie libre
19.85,89.5,20.2,SAFE,0,Voie libre
19.90,89.7,20.6,SAFE,0,Voie libre
19.95,90.0,20.3,SAFE,0,Voie libre
20.00,90.3,20.6,SAFE,0,Voie libre
20.05,90.6,20.2,SAFE,0,Voie libre
20.10,90.9,20.6,SAFE,0,Voie libre
20.15,91.2,20.3,SAFE,0,Voie libre
20.20,91.4,20.6,SAFE,0,Voie libre
20.25,91.7,20.2,SAFE,0,Voie libre
20.30,92.0,20.6,SAFE,0,Voie libre
20.35,92.3,20.3,SAFE,0,Voie libre
20.40,92.6,20.6,SAFE,0,Voie libre
20.45,92.9,20.2,SAFE,0,Voie libre
20.50,93.1,20.6,SAFE,0,Voie libre
20.55,93.4,20.3,SAFE,0,Voie libre
20.60,93.7,20.6,SAFE,0,Voie libre
20.65,94.0,20.2,SAFE,0,Voie libre
20.70,94.3,20.6,SAFE,0,Voie libre
20.75,94.6,20.4,SAFE,0,Voie libre
20.80,94.8,20.6,SAFE,0,Voie libre
20.85,95.1,20.3,SAFE,0,Voie libre
20.90,95.4,20.6,SAFE,0,Voie libre
20.95,95.7,20.4,SAFE,0,Voie libre
21.00,96.0,20.6,SAFE,0,Voie libre
21.05,96.3,20.3,SAFE,0,Voie libre
21.10,96.6,20.7,SAFE,0,Voie libre
21.15,96.8,20.4,SAFE,0,Voie libre
21.20,97.1,20.6,SAFE,0,Voie libre
21.25,97.4,20.3,SAFE,0,Voie libre
21.30,97.7,20.7,SAFE,0,Voie libre
21.35,98.0,20.4,SAFE,0,Voie libre
21.40,98.3,20.6,SAFE,0,Voie libre
21.45,98.5,20.3,SAFE,0,Voie libre
21.50,98.8,20.7,SAFE,0,Voie libre
21.55,99.1,20.4,SAFE,0,Voie libre
21.60,99.4,20.6,SAFE,0,Voie libre
21.65,99.7,20.3,SAFE,0,Voie libre
21.70,100.0,20.7,SAFE,0,Voie libre
21.75,100.3,20.4,SAFE,0,Voie libre
21.80,100.5,20.6,SAFE,0,Voie libre
21.85,100.8,20.3,SAFE,0,Voie libre
21.90,101.1,20.7,SAFE,0,Voie libre
21.95,101.4,20.4,SAFE,0,Voie libre
22.00,101.7,20.6,SAFE,0,Voie libre
22.05,102.0,20.3,SAFE,0,Voie libre
22.10,102.2,20.7,SAFE,0,Voie libre
22.15,102.5,20.4,SAFE,0,Voie libre
22.20,102.8,20.6,SAFE,0,Voie libre
22.25,103.1,20.3,SAFE,0,Voie libre
22.30,103.4,20.7,SAFE,0,Voie libre
22.35,103.7,20.4,SAFE,0,Voie libre
22.40,104.0,20.6,SAFE,0,Voie libre
22.45,104.2,20.3,SAFE,0,Voie libre
22.50,104.5,20.7,SAFE,0,Voie libre
22.55,104.8,20.4,SAFE,0,Voie libre
22.60,105.1,20.6,SAFE,0,Voie libre
22.65,105.4,20.3,SAFE,0,Voie libre
22.70,105.7,20.7,SAFE,0,Voie libre
22.75,105.9,20.4,SAFE,0,Voie libre
22.80,106.2,20.6,SAFE,0,Voie libre
22.85,106.5,20.3,SAFE,0,Voie libre
22.90,106.8,20.7,SAFE,0,Voie libre
22.95,107.1,20.4,SAFE,0,Voie libre
23.00,107.4,20.7,SAFE,0,Voie libre
23.05,107.6,20.4,SAFE,0,Voie libre
23.10,107.9,20.4,SAFE,0,Voie libre
23.15,108.2,20.3,SAFE,0,Voie libre
23.20,108.5,20.2,SAFE,0,Voie libre
23.25,108.8,20.1,SAFE,0,Voie libre
23.30,109.1,20.0,SAFE,0,Voie libre
23.35,109.3,20.0,SAFE,0,Voie libre
23.40,109.6,19.9,SAFE,0,Voie libre
23.45,109.9,19.9,SAFE,0,Voie libre
23.50,110.2,20.0,SAFE,0,Voie libre
23.55,110.4,20.0,SAFE,0,Voie libre
23.60,110.7,20.1,SAFE,0,Voie libre
23.65,111.0,19.9,SAFE,0,Voie libre
23.70,111.3,20.5,SAFE,0,Voie libre
23.75,111.6,20.3,SAFE,0,Voie libre
23.80,111.8,20.7,SAFE,0,Voie libre
23.85,112.1,20.3,SAFE,0,Voie libre
23.90,112.4,20.8,SAFE,0,Voie libre
23.95,112.7,20.5,SAFE,0,Voie libre
24.00,113.0,20.8,SAFE,0,Voie libre
24.05,113.3,20.4,SAFE,0,Voie libre
24.10,113.6,20.8,SAFE,0,Voie libre
24.15,113.8,20.5,SAFE,0,Voie libre
24.20,114.1,20.8,SAFE,0,Voie libre
24.25,114.4,20.4,SAFE,0,Voie libre
24.30,114.7,20.8,SAFE,0,Voie libre
24.35,115.0,20.5,SAFE,0,Voie libre
24.40,115.3,20.7,SAFE,0,Voie libre
24.45,115.6,20.4,SAFE,0,Voie libre
24.50,115.9,20.8,SAFE,0,Voie libre
24.55,116.1,20.5,SAFE,0,Voie libre
24.60,116.4,20.7,SAFE,0,Voie libre
24.65,116.7,20.3,SAFE,0,Voie libre
24.70,117.0,20.7,SAFE,0,Voie libre
24.75,117.3,20.4,SAFE,0,Voie libre
24.80,117.6,20.7,SAFE,0,Voie libre
24.85,117.8,20.3,SAFE,0,Voie libre
24.90,118.1,20.7,SAFE,0,Voie libre
24.95,118.4,20.4,SAFE,0,Voie libre
25.00,118.7,20.7,SAFE,0,Voie libre
25.05,119.0,20.3,SAFE,0,Voie libre
25.10,119.3,20.7,SAFE,0,Voie libre
25.15,119.6,20.4,SAFE,0,Voie libre
25.20,119.8,20.6,SAFE,0,Voie libre
25.25,120.1,20.3,SAFE,0,Voie libre
25.30,120.4,20.7,SAFE,0,Voie libre
25.35,120.7,20.4,SAFE,0,Voie libre
25.40,121.0,20.6,SAFE,0,Voie libre
25.45,121.3,20.3,SAFE,0,Voie libre
25.50,121.6,20.6,SAFE,0,Voie libre
25.55,121.8,20.4,SAFE,0,Voie libre
25.60,122.1,20.6,SAFE,0,Voie libre
25.65,122.4,20.2,SAFE,0,Voie libre
25.70,122.7,20.6,SAFE,0,Voie libre
25.75,123.0,20.3,SAFE,0,Voie libre
25.80,123.3,20.6,SAFE,0,Voie libre
25.85,123.5,20.2,SAFE,0,Voie libre
25.90,123.8,20.6,SAFE,0,Voie libre
25.95,124.1,20.3,SAFE,0,Voie libre
26.00,124.4,20.6,SAFE,0,Voie libre
26.05,124.7,20.2,SAFE,0,Voie libre
26.10,125.0,20.6,SAFE,0,Voie libre
26.15,125.2,20.3,SAFE,0,Voie libre
26.20,125.5,20.6,SAFE,0,Voie libre
26.25,125.8,20.2,SAFE,0,Voie libre
26.30,126.1,20.6,SAFE,0,Voie libre
26.35,126.4,20.3,SAFE,0,Voie libre
26.40,126.7,20.5,SAFE,0,Voie libre
26.45,126.9,20.2,SAFE,0,Voie libre
26.50,127.2,20.5,SAFE,0,Voie libre
26.55,127.5,20.2,SAFE,0,Voie libre
26.60,127.8,20.5,SAFE,0,Voie libre
26.65,128.1,20.1,SAFE,0,Voie libre
26.70,128.4,20.4,SAFE,0,Voie libre
26.75,128.6,20.0,SAFE,0,Voie libre
26.80,128.9,20.2,SAFE,0,Voie libre
26.85,129.2,19.8,SAFE,0,Voie libre
26.90,129.5,20.1,SAFE,0,Voie libre
26.95,129.7,19.7,SAFE,0,Voie libre
27.00,130.0,19.9,SAFE,0,Voie libre
