t,distance_parcourue_m,vitesse_kmh,niveau,n_agents_percus,recommandation
4.25,19.0,24.7,SAFE,2,Situation maîtrisée
4.30,19.3,24.7,SAFE,2,Situation maîtrisée
4.35,19.7,24.8,SAFE,2,Situation maîtrisée
4.40,20.0,24.8,SAFE,2,Situation maîtrisée
4.45,20.4,25.0,SAFE,2,Situation maîtrisée
4.50,20.7,25.0,SAFE,2,Situation maîtrisée
4.55,21.1,25.1,SAFE,2,Situation maîtrisée
4.60,21.4,25.1,SAFE,2,Situation maîtrisée
4.65,21.8,25.3,SAFE,2,Situation maîtrisée
4.70,22.1,25.2,SAFE,2,Situation maîtrisée
4.75,22.5,25.4,SAFE,2,Situation maîtrisée
4.80,22.8,25.4,SAFE,2,Situation maîtrisée
4.85,23.2,25.5,SAFE,1,Situation maîtrisée
4.90,23.5,25.5,SAFE,1,Situation maîtrisée
4.95,23.9,25.6,SAFE,1,Situation maîtrisée
5.00,24.2,25.6,SAFE,1,Situation maîtrisée
5.05,24.6,25.7,SAFE,1,Situation maîtrisée
5.10,25.0,25.6,SAFE,1,Situation maîtrisée
5.15,25.3,25.8,SAFE,1,Situation maîtrisée
5.20,25.7,25.7,SAFE,1,Situation maîtrisée
5.25,26.0,25.8,SAFE,1,Situation maîtrisée
5.30,26.4,25.8,SAFE,1,Situation maîtrisée
5.35,26.7,25.9,SAFE,0,Voie libre
5.40,27.1,25.9,SAFE,0,Voie libre
5.45,27.5,26.0,SAFE,0,Voie libre
5.50,27.8,25.9,SAFE,0,Voie libre
5.55,28.2,26.0,SAFE,0,Voie libre
5.60,28.5,26.0,SAFE,0,Voie libre
5.65,28.9,26.1,SAFE,0,Voie libre
5.70,29.3,26.0,SAFE,0,Voie libre
5.75,29.6,26.1,SAFE,0,Voie libre
5.80,30.0,26.1,SAFE,0,Voie libre
5.85,30.4,26.2,SAFE,0,Voie libre
5.90,30.7,26.1,SAFE,0,Voie libre
5.95,31.1,26.2,SAFE,0,Voie libre
6.00,31.4,26.2,SAFE,0,Voie libre
6.05,31.8,26.3,SAFE,0,Voie libre
6.10,32.2,26.2,SAFE,0,Voie libre
6.15,32.5,26.3,SAFE,0,Voie libre
6.20,32.9,26.2,SAFE,0,Voie libre
6.25,33.3,26.3,SAFE,0,Voie libre
6.30,33.6,26.3,SAFE,0,Voie libre
6.35,34.0,26.3,SAFE,0,Voie libre
6.40,34.4,26.3,SAFE,0,Voie libre
6.45,34.7,26.4,SAFE,0,Voie libre
6.50,35.1,26.3,SAFE,0,Voie libre
6.55,35.5,26.4,SAFE,0,Voie libre
6.60,35.8,26.3,SAFE,0,Voie libre
6.65,36.2,26.4,SAFE,0,Voie libre
6.70,36.6,26.4,SAFE,0,Voie libre
6.75,36.9,26.4,SAFE,0,Voie libre
6.80,37.3,26.4,SAFE,0,Voie libre
6.85,37.7,26.5,SAFE,0,Voie libre
6.90,38.0,26.4,SAFE,0,Voie libre
6.95,38.4,26.5,SAFE,0,Voie libre
7.00,38.8,26.4,SAFE,0,Voie libre
7.05,39.1,26.5,SAFE,0,Voie libre
7.10,39.5,26.4,SAFE,1,Situation maîtrisée
7.15,39.9,26.5,SAFE,1,Situation maîtrisée
7.20,40.2,26.4,SAFE,1,Situation maîtrisée
7.25,40.6,26.5,SAFE,1,Situation maîtrisée
7.30,41.0,26.5,SAFE,1,Situation maîtrisée
7.35,41.3,26.5,SAFE,1,Situation maîtrisée
7.40,41.7,26.5,SAFE,1,Situation maîtrisée
7.45,42.1,26.5,SAFE,1,Situation maîtrisée
7.50,42.4,26.5,SAFE,1,Situation maîtrisée
7.55,42.8,26.6,SAFE,1,Situation maîtrisée
7.60,43.2,26.5,SAFE,1,Situation maîtrisée
7.65,43.5,26.6,SAFE,1,Situation maîtrisée
7.70,43.9,26.5,SAFE,1,Situation maîtrisée
7.75,44.3,26.6,SAFE,1,Situation maîtrisée
7.80,44.7,26.5,SAFE,1,Situation maîtrisée
7.85,45.0,26.6,SAFE,1,Situation maîtrisée
7.90,45.4,26.5,WATCH,1,Ralentissez de 2 km/h  (27 -> 25 km/h)
7.95,45.8,26.5,WATCH,1,Ralentissez de 3 km/h  (26 -> 23 km/h)
8.00,46.1,26.1,WATCH,1,Ralentissez de 4 km/h  (26 -> 22 km/h)
8.05,46.5,25.8,WATCH,1,Ralentissez de 6 km/h  (26 -> 20 km/h)
8.10,46.8,25.3,WATCH,1,Ralentissez de 7 km/h  (25 -> 18 km/h)
8.15,47.2,24.9,WATCH,1,Ralentissez de 8 km/h  (25 -> 17 km/h)
8.20,47.5,24.2,WATCH,1,Ralentissez de 9 km/h  (24 -> 15 km/h)
8.25,47.9,23.7,WATCH,1,Ralentissez de 10 km/h  (24 -> 13 km/h)
8.30,48.2,23.1,WATCH,1,Ralentissez de 12 km/h  (23 -> 12 km/h)
8.35,48.5,22.6,WATCH,1,Ralentissez de 13 km/h  (23 -> 10 km/h)
8.40,48.8,21.9,WATCH,1,Ralentissez de 13 km/h  (22 -> 9 km/h)
8.45,49.1,21.4,WATCH,1,Ralentissez de 14 km/h  (21 -> 7 km/h)
8.50,49.4,20.7,WATCH,1,Ralentissez de 16 km/h  (21 -> 5 km/h)
8.55,49.7,20.2,WATCH,1,Ralentissez de 16 km/h  (20 -> 4 km/h)
8.60,50.0,19.5,WATCH,1,Ralentissez de 17 km/h  (20 -> 2 km/h)
8.65,50.2,19.1,WATCH,1,Ralentissez de 18 km/h  (19 -> 1 km/h)
8.70,50.5,18.4,WATCH,1,FREINEZ — conflit non évitable par la seule vitesse
8.75,50.7,15.3,WATCH,1,FREINEZ — conflit non évitable par la seule vitesse
8.80,50.9,10.4,SAFE,0,Voie libre
8.85,51.0,8.5,SAFE,0,Voie libre
8.90,51.1,9.0,SAFE,0,Voie libre
8.95,51.3,9.4,SAFE,0,Voie libre
9.00,51.4,9.8,SAFE,1,Situation maîtrisée
9.05,51.5,10.3,SAFE,1,Situation maîtrisée
9.10,51.7,10.8,SAFE,1,Situation maîtrisée
9.15,51.8,11.3,SAFE,1,Situation maîtrisée
9.20,52.0,11.8,SAFE,1,Situation maîtrisée
9.25,52.2,12.2,SAFE,1,Situation maîtrisée
9.30,52.3,12.7,SAFE,1,Situation maîtrisée
9.35,52.5,13.2,SAFE,1,Situation maîtrisée
9.40,52.7,13.7,SAFE,1,Situation maîtrisée
9.45,52.9,14.1,SAFE,1,Situation maîtrisée
9.50,53.1,14.6,SAFE,1,Situation maîtrisée
9.55,53.3,15.0,SAFE,1,Situation maîtrisée
9.60,53.5,15.5,SAFE,1,Situation maîtrisée
9.65,53.7,15.9,SAFE,1,Situation maîtrisée
9.70,54.0,16.3,SAFE,1,Situation maîtrisée
9.75,54.2,16.7,SAFE,1,Situation maîtrisée
9.80,54.4,17.1,SAFE,1,Situation maîtrisée
9.85,54.7,17.5,SAFE,1,Situation maîtrisée
9.90,54.9,17.9,SAFE,1,Situation maîtrisée
9.95,55.2,18.3,SAFE,1,Situation maîtrisée
10.00,55.4,18.6,SAFE,1,Situation maîtrisée
10.05,55.7,18.3,SAFE,1,Situation maîtrisée
10.10,55.9,18.3,SAFE,1,Situation maîtrisée
10.15,56.2,18.2,SAFE,1,Situation maîtrisée
10.20,56.4,18.3,SAFE,1,Situation maîtrisée
10.25,56.7,18.3,SAFE,1,Situation maîtrisée
10.30,56.9,18.6,SAFE,1,Situation maîtrisée
10.35,57.2,18.7,WATCH,1,Ralentissez de 1 km/h  (19 -> 18 km/h)
10.40,57.5,18.9,WATCH,1,Ralentissez de 3 km/h  (19 -> 16 km/h)
10.45,57.7,18.7,WATCH,1,Ralentissez de 4 km/h  (19 -> 15 km/h)
10.50,58.0,18.6,WATCH,1,Ralentissez de 6 km/h  (19 -> 13 km/h)
10.55,58.2,18.2,WATCH,1,Ralentissez de 7 km/h  (18 -> 11 km/h)
10.60,58.5,18.1,WATCH,1,Ralentissez de 8 km/h  (18 -> 10 km/h)
10.65,58.7,17.9,WATCH,1,Ralentissez de 10 km/h  (18 -> 8 km/h)
10.70,59.0,17.7,WATCH,1,Ralentissez de 11 km/h  (18 -> 7 km/h)
10.75,59.2,17.3,WATCH,1,Ralentissez de 12 km/h  (17 -> 5 km/h)
10.80,59.5,16.9,WATCH,1,Ralentissez de 13 km/h  (17 -> 4 km/h)
10.85,59.7,16.5,WATCH,1,Ralentissez de 14 km/h  (16 -> 3 km/h)
10.90,59.9,16.0,WATCH,1,Ralentissez de 15 km/h  (16 -> 1 km/h)
10.95,60.1,15.6,WATCH,1,Ralentissez de 16 km/h  (16 -> 0 km/h)
11.00,60.4,15.1,SAFE,0,Voie libre
11.05,60.6,14.9,SAFE,0,Voie libre
11.10,60.8,14.8,SAFE,0,Voie libre
11.15,61.0,14.9,SAFE,0,Voie libre
11.20,61.2,15.2,SAFE,0,Voie libre
11.25,61.4,15.5,SAFE,0,Voie libre
11.30,61.6,15.9,SAFE,0,Voie libre
11.35,61.8,16.3,SAFE,0,Voie libre
11.40,62.1,16.7,SAFE,0,Voie libre
11.45,62.3,17.1,SAFE,0,Voie libre
11.50,62.6,17.5,SAFE,0,Voie libre
11.55,62.8,17.8,SAFE,0,Voie libre
11.60,63.0,18.2,SAFE,0,Voie libre
11.65,63.3,18.6,SAFE,0,Voie libre
11.70,63.6,18.4,SAFE,0,Voie libre
11.75,63.8,18.2,SAFE,0,Voie libre
11.80,64.1,18.3,SAFE,0,Voie libre
11.85,64.3,18.2,SAFE,0,Voie libre
11.90,64.6,18.4,SAFE,0,Voie libre
11.95,64.8,18.5,SAFE,0,Voie libre
12.00,65.1,18.8,SAFE,0,Voie libre
12.05,65.4,18.9,SAFE,0,Voie libre
12.10,65.6,19.2,SAFE,0,Voie libre
12.15,65.9,19.4,SAFE,0,Voie libre
12.20,66.2,19.7,SAFE,0,Voie libre
12.25,66.4,19.9,SAFE,0,Voie libre
12.30,66.7,20.2,SAFE,0,Voie libre
12.35,67.0,20.4,SAFE,0,Voie libre
12.40,67.3,20.7,SAFE,0,Voie libre
12.45,67.6,20.9,SAFE,0,Voie libre
12.50,67.9,21.2,SAFE,0,Voie libre
12.55,68.2,21.4,SAFE,0,Voie libre
12.60,68.5,21.7,SAFE,0,Voie libre
12.65,68.8,21.8,SAFE,0,Voie libre
12.70,69.1,22.1,SAFE,0,Voie libre
12.75,69.4,22.2,SAFE,0,Voie libre
12.80,69.7,22.5,SAFE,0,Voie libre
12.85,70.0,22.6,SAFE,0,Voie libre
12.90,70.3,22.8,SAFE,0,Voie libre
12.95,70.6,22.9,SAFE,0,Voie libre
13.00,70.9,23.1,SAFE,0,Voie libre
13.05,71.3,23.2,SAFE,0,Voie libre
13.10,71.6,23.4,SAFE,0,Voie libre
13.15,71.9,23.5,SAFE,0,Voie libre
13.20,72.2,23.7,SAFE,0,Voie libre
13.25,72.6,23.8,SAFE,0,Voie libre
13.30,72.9,23.9,SAFE,0,Voie libre
13.35,73.2,24.0,SAFE,0,Voie libre
13.40,73.6,24.2,SAFE,0,Voie libre
13.45,73.9,24.2,SAFE,0,Voie libre
13.50,74.3,24.4,SAFE,0,Voie libre
13.55,74.6,24.4,SAFE,0,Voie libre
13.60,74.9,24.6,SAFE,0,Voie libre
13.65,75.3,24.6,SAFE,0,Voie libre
13.70,75.6,24.8,SAFE,0,Voie libre
13.75,76.0,24.8,SAFE,0,Voie libre
13.80,76.3,24.9,SAFE,0,Voie libre
13.85,76.7,24.9,SAFE,0,Voie libre
13.90,77.0,25.1,SAFE,0,Voie libre
13.95,77.3,25.1,SAFE,0,Voie libre
14.00,77.7,25.2,SAFE,0,Voie libre
14.05,78.0,25.2,SAFE,0,Voie libre
14.10,78.4,25.3,SAFE,0,Voie libre
14.15,78.7,25.3,SAFE,0,Voie libre
14.20,79.1,25.4,SAFE,0,Voie libre
14.25,79.5,25.4,SAFE,0,Voie libre
14.30,79.8,25.5,SAFE,0,Voie libre
14.35,80.2,25.5,SAFE,0,Voie libre
14.40,80.5,25.6,SAFE,0,Voie libre
14.45,80.9,25.6,SAFE,0,Voie libre
14.50,81.2,25.7,SAFE,0,Voie libre
14.55,81.6,25.7,SAFE,0,Voie libre
14.60,81.9,25.8,SAFE,0,Voie libre
14.65,82.3,25.8,SAFE,0,Voie libre
14.70,82.7,25.9,SAFE,0,Voie libre
14.75,83.0,25.8,SAFE,0,Voie libre
14.80,83.4,25.9,SAFE,0,Voie libre
14.85,83.7,25.9,SAFE,0,Voie libre
14.90,84.1,26.0,SAFE,0,Voie libre
14.95,84.5,26.0,SAFE,0,Voie libre
15.00,84.8,26.1,SAFE,0,Voie libre
15.05,85.2,26.0,SAFE,0,Voie libre
15.10,85.5,26.1,SAFE,0,Voie libre
15.15,85.9,26.1,SAFE,0,Voie libre
15.20,86.3,26.2,SAFE,0,Voie libre
15.25,86.6,26.1,SAFE,0,Voie libre
15.30,87.0,26.2,SAFE,0,Voie libre
15.35,87.4,26.1,SAFE,0,Voie libre
15.40,87.7,26.2,SAFE,0,Voie libre
15.45,88.1,26.2,SAFE,0,Voie libre
15.50,88.5,26.3,SAFE,0,Voie libre
15.55,88.8,26.2,SAFE,0,Voie libre
15.60,89.2,26.3,SAFE,0,Voie libre
15.65,89.5,26.2,SAFE,0,Voie libre
15.70,89.9,26.3,SAFE,0,Voie libre
15.75,90.3,26.3,SAFE,0,Voie libre
15.80,90.6,26.4,SAFE,0,Voie libre
15.85,91.0,26.3,SAFE,0,Voie libre
15.90,91.4,26.4,SAFE,0,Voie libre
15.95,91.7,26.3,SAFE,0,Voie libre
16.00,92.1,26.4,SAFE,0,Voie libre
16.05,92.5,26.4,SAFE,0,Voie libre
16.10,92.8,26.4,SAFE,0,Voie libre
16.15,93.2,26.4,SAFE,0,Voie libre
16.20,93.6,26.4,SAFE,0,Voie libre
16.25,93.9,26.4,SAFE,0,Voie libre
16.30,94.3,26.5,SAFE,0,Voie libre
16.35,94.7,26.4,SAFE,0,Voie libre
16.40,95.0,26.5,SAFE,0,Voie libre
16.45,95.4,26.4,SAFE,0,Voie libre
16.50,95.8,26.5,SAFE,0,Voie libre
16.55,96.1,26.4,SAFE,0,Voie libre
16.60,96.5,26.5,SAFE,0,Voie libre
16.65,96.9,26.5,SAFE,0,Voie libre
16.70,97.2,26.5,SAFE,0,Voie libre
16.75,97.6,26.5,SAFE,0,Voie libre
16.80,98.0,26.5,SAFE,0,Voie libre
16.85,98.4,26.5,SAFE,0,Voie libre
16.90,98.7,26.5,SAFE,0,Voie libre
16.95,99.1,26.5,SAFE,0,Voie libre
17.00,99.5,26.6,SAFE,0,Voie libre
17.05,99.8,26.5,SAFE,0,Voie libre
17.10,100.2,26.6,SAFE,0,Voie libre
17.15,100.6,26.5,SAFE,0,Voie libre
17.20,100.9,26.6,SAFE,0,Voie libre
17.25,101.3,26.5,SAFE,0,Voie libre
17.30,101.7,26.6,SAFE,0,Voie libre
17.35,102.0,26.5,SAFE,0,Voie libre
17.40,102.4,26.6,SAFE,0,Voie libre
17.45,102.8,26.5,SAFE,0,Voie libre
17.50,103.1,26.6,SAFE,0,Voie libre
17.55,103.5,26.5,SAFE,0,Voie libre
17.60,103.9,26.6,SAFE,0,Voie libre
17.65,104.2,26.5,SAFE,0,Voie libre
17.70,104.6,26.6,SAFE,0,Voie libre
17.75,105.0,26.5,SAFE,0,Voie libre
17.80,105.4,26.6,SAFE,0,Voie libre
17.85,105.7,26.5,SAFE,0,Voie libre
17.90,106.1,26.6,SAFE,0,Voie libre
17.95,106.5,26.5,SAFE,0,Voie libre
18.00,106.8,26.6,SAFE,0,Voie libre
18.05,107.2,26.6,SAFE,0,Voie libre
18.10,107.6,26.6,SAFE,0,Voie libre
18.15,107.9,26.6,SAFE,0,Voie libre
18.20,108.3,26.6,SAFE,0,Voie libre
18.25,108.7,26.6,SAFE,0,Voie libre
18.30,109.0,26.6,SAFE,0,Voie libre
18.35,109.4,26.6,SAFE,0,Voie libre
18.40,109.8,26.6,SAFE,0,Voie libre
18.45,110.2,26.6,SAFE,0,Voie libre
18.50,110.5,26.6,SAFE,0,Voie libre
18.55,110.9,26.6,SAFE,0,Voie libre
18.60,111.3,26.6,SAFE,0,Voie libre
18.65,111.6,26.6,SAFE,0,Voie libre
18.70,112.0,26.6,SAFE,0,Voie libre
18.75,112.4,26.6,SAFE,0,Voie libre
18.80,112.7,26.6,SAFE,0,Voie libre
18.85,113.1,26.6,SAFE,0,Voie libre
18.90,113.5,26.6,SAFE,0,Voie libre
18.95,113.9,26.6,SAFE,0,Voie libre
19.00,114.2,26.6,SAFE,0,Voie libre
19.05,114.6,26.6,SAFE,0,Voie libre
19.10,115.0,26.6,SAFE,0,Voie libre
19.15,115.3,26.6,SAFE,0,Voie libre
19.20,115.7,26.6,SAFE,0,Voie libre
19.25,116.1,26.6,SAFE,0,Voie libre
19.30,116.4,26.6,SAFE,0,Voie libre
19.35,116.8,26.6,SAFE,0,Voie libre
19.40,117.2,26.6,SAFE,0,Voie libre
19.45,117.5,26.6,SAFE,0,Voie libre
19.50,117.9,26.7,SAFE,0,Voie libre
19.55,118.3,26.6,SAFE,0,Voie libre
19.60,118.7,26.7,SAFE,0,Voie libre
19.65,119.0,26.6,SAFE,0,Voie libre
19.70,119.4,26.7,SAFE,0,Voie libre
19.75,119.8,26.6,SAFE,0,Voie libre
19.80,120.1,26.7,SAFE,0,Voie libre
19.85,120.5,26.6,SAFE,0,Voie libre
19.90,120.9,26.7,SAFE,0,Voie libre
19.95,121.2,26.6,SAFE,0,Voie libre
20.00,121.6,26.7,SAFE,0,Voie libre
20.05,122.0,26.6,SAFE,0,Voie libre
20.10,122.4,26.7,SAFE,0,Voie libre
20.15,122.7,26.6,SAFE,0,Voie libre
20.20,123.1,26.7,SAFE,0,Voie libre
20.25,123.5,26.6,SAFE,0,Voie libre
20.30,123.8,26.7,SAFE,0,Voie libre
20.35,124.2,26.6,SAFE,0,Voie libre
20.40,124.6,26.7,SAFE,0,Voie libre
20.45,124.9,26.6,SAFE,0,Voie libre
20.50,125.3,26.7,SAFE,0,Voie libre
20.55,125.7,26.6,SAFE,0,Voie libre
20.60,126.1,26.7,SAFE,0,Voie libre
20.65,126.4,26.6,SAFE,0,Voie libre
20.70,126.8,26.7,SAFE,0,Voie libre
20.75,127.2,26.6,SAFE,0,Voie libre
20.80,127.5,26.7,SAFE,0,Voie libre
20.85,127.9,26.6,SAFE,0,Voie libre
20.90,128.3,26.7,SAFE,0,Voie libre
20.95,128.6,26.6,SAFE,0,Voie libre
21.00,129.0,26.7,SAFE,0,Voie libre
21.05,129.4,26.6,SAFE,0,Voie libre
21.10,129.8,26.7,SAFE,0,Voie libre
21.15,130.1,26.6,SAFE,0,Voie libre
21.20,130.5,26.7,SAFE,0,Voie libre
21.25,130.9,26.6,SAFE,0,Voie libre
21.30,131.2,26.7,SAFE,0,Voie libre
21.35,131.6,26.6,SAFE,0,Voie libre
21.40,132.0,26.7,SAFE,0,Voie libre
21.45,132.3,26.6,SAFE,0,Voie libre
21.50,132.7,26.7,SAFE,0,Voie libre
21.55,133.1,26.6,SAFE,0,Voie libre
21.60,133.4,26.7,SAFE,0,Voie libre
21.65,133.8,26.6,SAFE,0,Voie libre
21.70,134.2,26.7,SAFE,0,Voie libre
21.75,134.6,26.6,SAFE,0,Voie libre
21.80,134.9,26.7,SAFE,0,Voie libre
21.85,135.3,26.6,SAFE,0,Voie libre
21.90,135.7,26.7,SAFE,0,Voie libre
21.95,136.0,26.6,SAFE,0,Voie libre
22.00,136.4,26.7,SAFE,0,Voie libre
22.05,136.8,26.6,SAFE,0,Voie libre
22.10,137.1,26.7,SAFE,0,Voie libre
22.15,137.5,26.6,SAFE,0,Voie libre
22.20,137.9,26.7,SAFE,0,Voie libre
22.25,138.3,26.6,SAFE,0,Voie libre
22.30,138.6,26.7,SAFE,0,Voie libre
22.35,139.0,26.6,SAFE,0,Voie libre
22.40,139.4,26.7,SAFE,0,Voie libre
22.45,139.7,26.6,SAFE,0,Voie libre
22.50,140.1,26.7,SAFE,0,Voie libre
22.55,140.5,26.6,SAFE,0,Voie libre
22.60,140.8,26.7,SAFE,0,Voie libre
22.65,141.2,26.6,SAFE,0,Voie libre
22.70,141.6,26.7,SAFE,0,Voie libre
22.75,142.0,26.6,SAFE,0,Voie libre
22.80,142.3,26.7,SAFE,0,Voie libre
22.85,142.7,26.6,SAFE,0,Voie libre
22.90,143.1,26.7,SAFE,0,Voie libre
22.95,143.4,26.6,SAFE,0,Voie libre
23.00,143.8,26.7,SAFE,0,Voie libre
23.05,144.2,26.6,SAFE,0,Voie libre
23.10,144.5,26.7,SAFE,0,Voie libre
23.15,144.9,26.6,SAFE,0,Voie libre
23.20,145.3,26.7,SAFE,0,Voie libre
23.25,145.7,26.6,SAFE,0,Voie libre
23.30,146.0,26.7,SAFE,0,Voie libre
23.35,146.4,26.6,SAFE,0,Voie libre
23.40,146.8,26.7,SAFE,0,Voie libre
23.45,147.1,26.6,SAFE,0,Voie libre
23.50,147.5,26.7,SAFE,0,Voie libre
23.55,147.9,26.6,SAFE,0,Voie libre
23.60,148.2,26.7,SAFE,0,Voie libre
23.65,148.6,26.6,SAFE,0,Voie libre
23.70,149.0,26.7,SAFE,0,Voie libre
23.75,149.4,26.6,SAFE,0,Voie libre
23.80,149.7,26.7,SAFE,0,Voie libre
23.85,150.1,26.6,SAFE,0,Voie libre
23.90,150.5,26.7,SAFE,0,Voie libre
23.95,150.8,26.6,SAFE,0,Voie libre
24.00,151.2,26.7,SAFE,0,Voie libre
24.05,151.6,26.6,SAFE,0,Voie libre
24.10,151.9,26.7,SAFE,0,Voie libre
24.15,152.3,26.6,SAFE,0,Voie libre
24.20,152.7,26.7,SAFE,0,Voie libre
24.25,153.1,26.6,SAFE,0,Voie libre
24.30,153.4,26.7,SAFE,0,Voie libre
24.35,153.8,26.6,SAFE,0,Voie libre
24.40,154.2,26.7,SAFE,0,Voie libre
24.45,154.5,26.6,SAFE,0,Voie libre
24.50,154.9,26.7,SAFE,0,Voie libre
24.55,155.3,26.6,SAFE,0,Voie libre
24.60,155.6,26.7,SAFE,0,Voie libre
24.65,156.0,26.6,SAFE,0,Voie libre
24.70,156.4,26.7,SAFE,0,Voie libre
24.75,156.7,26.6,SAFE,0,Voie libre
24.80,157.1,26.7,SAFE,0,Voie libre
24.85,157.5,26.6,SAFE,0,Voie libre
24.90,157.9,26.7,SAFE,0,Voie libre
24.95,158.2,26.6,SAFE,0,Voie libre
25.00,158.6,26.7,SAFE,0,Voie libre
25.05,159.0,26.6,SAFE,0,Voie libre
25.10,159.3,26.7,SAFE,0,Voie libre
25.15,159.7,26.6,SAFE,0,Voie libre
25.20,160.1,26.7,SAFE,0,Voie libre
25.25,160.4,26.6,SAFE,0,Voie libre
25.30,160.8,26.7,SAFE,0,Voie libre
25.35,161.2,26.6,SAFE,0,Voie libre
