t,distance_parcourue_m,vitesse_kmh,niveau,n_agents_percus,recommandation
2.30,7.3,18.2,SAFE,7,Situation maîtrisée
2.35,7.5,18.2,SAFE,7,Situation maîtrisée
2.40,7.8,18.1,SAFE,7,Situation maîtrisée
2.45,8.0,18.2,SAFE,7,Situation maîtrisée
2.50,8.3,18.3,SAFE,7,Situation maîtrisée
2.55,8.6,18.5,SAFE,7,Situation maîtrisée
2.60,8.8,18.6,SAFE,7,Situation maîtrisée
2.65,9.1,18.9,SAFE,7,Situation maîtrisée
2.70,9.3,19.1,SAFE,7,Situation maîtrisée
2.75,9.6,19.4,SAFE,7,Situation maîtrisée
2.80,9.9,19.6,SAFE,7,Situation maîtrisée
2.85,10.2,20.0,SAFE,7,Situation maîtrisée
2.90,10.4,20.1,SAFE,7,Situation maîtrisée
2.95,10.7,20.5,SAFE,7,Situation maîtrisée
3.00,11.0,20.7,SAFE,7,Situation maîtrisée
3.05,11.3,21.0,SAFE,7,Situation maîtrisée
3.10,11.6,21.1,SAFE,7,Situation maîtrisée
3.15,11.9,21.4,SAFE,7,Situation maîtrisée
3.20,12.2,21.6,SAFE,7,Situation maîtrisée
3.25,12.5,21.9,CRITICAL,7,FREINEZ de 11 km/h  (22 -> 11 km/h)
3.30,12.8,21.9,CRITICAL,7,FREINEZ de 11 km/h  (22 -> 11 km/h)
3.35,13.1,21.8,CRITICAL,7,FREINEZ de 10 km/h  (22 -> 12 km/h)
3.40,13.4,21.3,CRITICAL,7,FREINEZ de 9 km/h  (21 -> 12 km/h)
3.45,13.7,20.9,CRITICAL,7,FREINEZ de 8 km/h  (21 -> 12 km/h)
3.50,14.0,18.4,DANGER,7,Ralentissez de 6 km/h  (18 -> 13 km/h)
3.55,14.2,13.6,WATCH,7,Ralentissez de 1 km/h  (14 -> 12 km/h)
3.60,14.3,8.8,SAFE,7,Situation maîtrisée
3.65,14.4,7.1,SAFE,8,Situation maîtrisée
3.70,14.5,7.6,SAFE,8,Situation maîtrisée
3.75,14.6,8.2,SAFE,8,Situation maîtrisée
3.80,14.8,8.7,SAFE,8,Situation maîtrisée
3.85,14.9,9.2,SAFE,8,Situation maîtrisée
3.90,15.0,9.7,SAFE,8,Situation maîtrisée
3.95,15.1,10.2,SAFE,8,Situation maîtrisée
4.00,15.3,10.7,SAFE,8,Situation maîtrisée
4.05,15.4,11.2,SAFE,8,Situation maîtrisée
4.10,15.6,11.7,SAFE,8,Situation maîtrisée
4.15,15.8,12.2,SAFE,7,Situation maîtrisée
4.20,15.9,12.7,SAFE,6,Situation maîtrisée
4.25,16.1,13.2,WATCH,6,Vigilance — situation à la limite
4.30,16.3,13.5,WATCH,6,Vigilance — situation à la limite
4.35,16.5,13.5,WATCH,6,Vigilance — situation à la limite
4.40,16.7,13.3,WATCH,6,Vigilance — situation à la limite
4.45,16.9,13.0,WATCH,6,Vigilance — situation à la limite
4.50,17.0,12.7,SAFE,6,Situation maîtrisée
4.55,17.2,12.4,SAFE,6,Situation maîtrisée
4.60,17.4,12.4,SAFE,6,Situation maîtrisée
4.65,17.6,12.6,SAFE,6,Situation maîtrisée
4.70,17.7,12.9,SAFE,6,Situation maîtrisée
4.75,17.9,13.2,WATCH,6,Vigilance — situation à la limite
4.80,18.1,13.5,WATCH,6,Vigilance — situation à la limite
4.85,18.3,13.4,WATCH,6,Vigilance — situation à la limite
4.90,18.5,13.2,SAFE,6,Situation maîtrisée
4.95,18.7,13.1,SAFE,6,Situation maîtrisée
5.00,18.8,13.1,SAFE,6,Situation maîtrisée
5.05,19.0,13.3,SAFE,6,Situation maîtrisée
5.10,19.2,13.6,SAFE,6,Situation maîtrisée
5.15,19.4,13.9,SAFE,6,Situation maîtrisée
5.20,19.6,14.3,SAFE,6,Situation maîtrisée
5.25,19.8,14.8,SAFE,7,Situation maîtrisée
5.30,20.0,15.2,WATCH,7,Vigilance — situation à la limite
5.35,20.2,15.4,WATCH,7,Vigilance — situation à la limite
5.40,20.4,15.4,WATCH,7,Vigilance — situation à la limite
5.45,20.7,15.1,WATCH,7,Vigilance — situation à la limite
5.50,20.9,14.8,WATCH,6,Vigilance — situation à la limite
5.55,21.1,14.4,SAFE,6,Situation maîtrisée
5.60,21.3,14.2,SAFE,6,Situation maîtrisée
5.65,21.5,14.2,SAFE,6,Situation maîtrisée
5.70,21.7,14.3,SAFE,6,Situation maîtrisée
5.75,21.9,14.6,WATCH,6,Vigilance — situation à la limite
5.80,22.1,14.7,WATCH,6,Vigilance — situation à la limite
5.85,22.3,14.7,WATCH,6,Vigilance — situation à la limite
5.90,22.5,14.4,WATCH,6,Vigilance — situation à la limite
5.95,22.7,14.1,WATCH,6,Vigilance — situation à la limite
6.00,22.9,13.7,WATCH,5,Ralentissez de 1 km/h  (14 -> 12 km/h)
6.05,23.0,13.3,WATCH,5,Ralentissez de 1 km/h  (13 -> 12 km/h)
6.10,23.2,12.9,WATCH,5,Ralentissez de 1 km/h  (13 -> 12 km/h)
6.15,23.4,12.6,WATCH,5,Ralentissez de 1 km/h  (13 -> 11 km/h)
6.20,23.6,12.1,WATCH,5,Ralentissez de 1 km/h  (12 -> 11 km/h)
6.25,23.7,11.8,WATCH,5,Ralentissez de 1 km/h  (12 -> 11 km/h)
6.30,23.9,11.4,WATCH,5,Ralentissez de 1 km/h  (11 -> 10 km/h)
6.35,24.1,11.0,WATCH,5,Ralentissez de 1 km/h  (11 -> 10 km/h)
6.40,24.2,10.6,WATCH,5,Ralentissez de 1 km/h  (11 -> 9 km/h)
6.45,24.3,10.2,WATCH,5,Ralentissez de 2 km/h  (10 -> 9 km/h)
6.50,24.5,9.9,DANGER,5,Ralentissez de 2 km/h  (10 -> 8 km/h)
6.55,24.6,9.4,DANGER,5,Ralentissez de 2 km/h  (9 -> 8 km/h)
6.60,24.7,8.9,DANGER,5,Ralentissez de 2 km/h  (9 -> 7 km/h)
6.65,24.9,8.4,CRITICAL,5,FREINEZ de 2 km/h  (8 -> 7 km/h)
6.70,25.0,7.7,CRITICAL,5,FREINEZ de 2 km/h  (8 -> 6 km/h)
6.75,25.1,5.8,WATCH,5,Vigilance — situation à la limite
6.80,25.1,1.0,SAFE,5,Situation maîtrisée
6.85,25.1,0.0,SAFE,5,Situation maîtrisée
6.90,25.1,0.8,SAFE,5,Situation maîtrisée
6.95,25.1,1.2,SAFE,5,Situation maîtrisée
7.00,25.2,1.9,SAFE,4,Situation maîtrisée
7.05,25.2,2.2,SAFE,4,Situation maîtrisée
7.10,25.2,2.8,SAFE,3,Situation maîtrisée
7.15,25.3,3.1,CRITICAL,3,Vigilance — situation à la limite
7.20,25.3,0.5,SAFE,3,Situation maîtrisée
7.25,25.3,0.4,SAFE,3,Situation maîtrisée
7.30,25.3,0.8,SAFE,4,Situation maîtrisée
7.35,25.3,1.3,SAFE,4,Situation maîtrisée
7.40,25.3,2.1,CRITICAL,4,Vigilance — situation à la limite
7.45,25.3,0.0,SAFE,4,Situation maîtrisée
7.50,25.3,0.4,SAFE,4,Situation maîtrisée
7.55,25.4,0.8,SAFE,4,Situation maîtrisée
7.60,25.4,1.1,CRITICAL,4,Vigilance — situation à la limite
7.65,25.4,0.0,SAFE,5,Situation maîtrisée
7.70,25.4,0.4,SAFE,5,Situation maîtrisée
7.75,25.4,0.6,CRITICAL,5,Vigilance — situation à la limite
7.80,25.4,0.0,SAFE,5,Situation maîtrisée
7.85,25.4,0.3,CRITICAL,5,Vigilance — situation à la limite
7.90,25.4,0.0,SAFE,4,Situation maîtrisée
7.95,25.4,0.3,CRITICAL,4,Vigilance — situation à la limite
8.00,25.4,0.0,SAFE,4,Situation maîtrisée
8.05,25.4,0.3,CRITICAL,4,Vigilance — situation à la limite
8.10,25.4,0.0,SAFE,4,Situation maîtrisée
8.15,25.4,0.3,CRITICAL,4,Vigilance — situation à la limite
8.20,25.4,0.0,SAFE,4,Situation maîtrisée
8.25,25.4,0.3,CRITICAL,4,Vigilance — situation à la limite
8.30,25.4,0.0,SAFE,4,Situation maîtrisée
8.35,25.4,0.3,CRITICAL,4,Vigilance — situation à la limite
8.40,25.4,0.0,SAFE,4,Situation maîtrisée
8.45,25.4,0.3,CRITICAL,4,Vigilance — situation à la limite
8.50,25.4,0.0,SAFE,4,Situation maîtrisée
8.55,25.4,0.3,CRITICAL,4,Vigilance — situation à la limite
8.60,25.4,0.0,SAFE,4,Situation maîtrisée
8.65,25.4,0.3,CRITICAL,4,Vigilance — situation à la limite
8.70,25.4,0.0,SAFE,4,Situation maîtrisée
8.75,25.4,0.3,CRITICAL,4,Vigilance — situation à la limite
8.80,25.4,0.0,SAFE,4,Situation maîtrisée
8.85,25.4,0.3,CRITICAL,4,Vigilance — situation à la limite
8.90,25.4,0.0,SAFE,4,Situation maîtrisée
8.95,25.4,0.3,SAFE,4,Situation maîtrisée
9.00,25.4,0.1,SAFE,4,Situation maîtrisée
9.05,25.4,0.2,SAFE,4,Situation maîtrisée
9.10,25.4,0.8,CRITICAL,4,Vigilance — situation à la limite
9.15,25.4,0.0,SAFE,4,Situation maîtrisée
9.20,25.4,0.4,SAFE,4,Situation maîtrisée
9.25,25.4,0.6,SAFE,4,Situation maîtrisée
9.30,25.4,0.7,WATCH,4,Vigilance — situation à la limite
9.35,25.4,0.0,WATCH,4,FREINEZ — conflit non évitable par la seule vitesse
9.40,25.4,0.0,WATCH,4,FREINEZ — conflit non évitable par la seule vitesse
9.45,25.4,0.0,WATCH,4,FREINEZ — conflit non évitable par la seule vitesse
9.50,25.4,0.0,WATCH,4,FREINEZ — conflit non évitable par la seule vitesse
9.55,25.4,0.0,WATCH,4,FREINEZ — conflit non évitable par la seule vitesse
9.60,25.4,0.0,WATCH,5,FREINEZ — conflit non évitable par la seule vitesse
9.65,25.4,0.0,WATCH,5,FREINEZ — conflit non évitable par la seule vitesse
9.70,25.4,0.0,WATCH,5,FREINEZ — conflit non évitable par la seule vitesse
9.75,25.4,0.0,WATCH,5,FREINEZ — conflit non évitable par la seule vitesse
9.80,25.4,0.0,SAFE,4,Situation maîtrisée
9.85,25.4,0.1,SAFE,4,Situation maîtrisée
9.90,25.4,0.2,SAFE,4,Situation maîtrisée
9.95,25.4,0.2,SAFE,4,Situation maîtrisée
10.00,25.4,0.7,SAFE,4,Situation maîtrisée
10.05,25.4,0.9,SAFE,4,Situation maîtrisée
10.10,25.5,1.6,CRITICAL,4,Vigilance — situation à la limite
10.15,25.5,0.0,SAFE,5,Situation maîtrisée
10.20,25.5,0.4,SAFE,5,Situation maîtrisée
10.25,25.5,0.4,SAFE,5,Situation maîtrisée
10.30,25.5,1.2,SAFE,5,Situation maîtrisée
10.35,25.5,1.5,CRITICAL,5,Vigilance — situation à la limite
10.40,25.5,0.0,SAFE,4,Situation maîtrisée
10.45,25.5,0.4,SAFE,4,Situation maîtrisée
10.50,25.5,0.6,SAFE,4,Situation maîtrisée
10.55,25.5,1.1,SAFE,4,Situation maîtrisée
10.60,25.5,1.5,SAFE,4,Situation maîtrisée
10.65,25.6,1.9,SAFE,3,Situation maîtrisée
10.70,25.6,2.6,SAFE,3,Situation maîtrisée
10.75,25.6,3.0,SAFE,3,Situation maîtrisée
10.80,25.7,3.7,SAFE,3,Situation maîtrisée
10.85,25.7,4.2,SAFE,3,Situation maîtrisée
10.90,25.8,4.7,SAFE,3,Situation maîtrisée
10.95,25.9,5.4,SAFE,3,Situation maîtrisée
11.00,26.0,5.8,SAFE,3,Situation maîtrisée
11.05,26.0,6.5,SAFE,3,Situation maîtrisée
11.10,26.1,6.9,SAFE,3,Situation maîtrisée
11.15,26.2,7.7,SAFE,3,Situation maîtrisée
11.20,26.3,8.0,SAFE,3,Situation maîtrisée
11.25,26.5,8.7,SAFE,3,Situation maîtrisée
11.30,26.6,9.1,SAFE,3,Situation maîtrisée
11.35,26.7,9.6,SAFE,3,Situation maîtrisée
11.40,26.9,10.0,WATCH,3,Vigilance — situation à la limite
11.45,27.0,10.3,WATCH,3,Ralentissez de 3 km/h  (10 -> 7 km/h)
11.50,27.1,10.3,WATCH,3,Ralentissez de 4 km/h  (10 -> 6 km/h)
11.55,27.3,10.2,WATCH,4,Ralentissez de 5 km/h  (10 -> 5 km/h)
11.60,27.4,10.0,WATCH,4,Ralentissez de 6 km/h  (10 -> 4 km/h)
11.65,27.6,9.7,WATCH,4,Ralentissez de 7 km/h  (10 -> 3 km/h)
11.70,27.7,9.4,WATCH,4,Ralentissez de 7 km/h  (9 -> 2 km/h)
11.75,27.8,9.1,WATCH,4,Ralentissez de 8 km/h  (9 -> 1 km/h)
11.80,27.9,8.7,WATCH,4,Ralentissez de 8 km/h  (9 -> 1 km/h)
11.85,28.1,8.4,WATCH,4,Ralentissez de 8 km/h  (8 -> 0 km/h)
11.90,28.2,8.0,WATCH,4,FREINEZ — conflit non évitable par la seule vitesse
11.95,28.3,7.7,WATCH,4,FREINEZ — conflit non évitable par la seule vitesse
12.00,28.4,7.4,WATCH,4,FREINEZ — conflit non évitable par la seule vitesse
12.05,28.5,7.1,WATCH,4,FREINEZ — conflit non évitable par la seule vitesse
12.10,28.6,6.7,WATCH,4,FREINEZ — conflit non évitable par la seule vitesse
12.15,28.7,6.4,SAFE,3,Situation maîtrisée
12.20,28.8,6.2,SAFE,3,Situation maîtrisée
12.25,28.8,6.2,SAFE,3,Situation maîtrisée
12.30,28.9,6.4,SAFE,3,Situation maîtrisée
12.35,29.0,6.7,SAFE,3,Situation maîtrisée
12.40,29.1,7.1,SAFE,3,Situation maîtrisée
12.45,29.2,7.6,SAFE,3,Situation maîtrisée
12.50,29.3,8.0,SAFE,3,Situation maîtrisée
12.55,29.5,8.6,SAFE,3,Situation maîtrisée
12.60,29.6,9.1,SAFE,3,Situation maîtrisée
12.65,29.7,9.6,SAFE,3,Situation maîtrisée
12.70,29.8,10.1,SAFE,3,Situation maîtrisée
12.75,30.0,10.6,SAFE,2,Situation maîtrisée
12.80,30.1,11.1,SAFE,2,Situation maîtrisée
12.85,30.3,11.6,SAFE,2,Situation maîtrisée
12.90,30.5,12.1,SAFE,2,Situation maîtrisée
12.95,30.6,12.6,SAFE,2,Situation maîtrisée
13.00,30.8,13.0,SAFE,2,Situation maîtrisée
13.05,31.0,13.5,SAFE,2,Situation maîtrisée
13.10,31.2,14.0,SAFE,2,Situation maîtrisée
13.15,31.4,14.5,SAFE,2,Situation maîtrisée
13.20,31.6,14.9,SAFE,2,Situation maîtrisée
13.25,31.8,15.3,SAFE,2,Situation maîtrisée
13.30,32.0,15.8,SAFE,2,Situation maîtrisée
13.35,32.2,16.2,SAFE,2,Situation maîtrisée
13.40,32.5,16.6,SAFE,2,Situation maîtrisée
13.45,32.7,17.0,SAFE,2,Situation maîtrisée
13.50,32.9,17.4,SAFE,2,Situation maîtrisée
13.55,33.2,17.8,SAFE,2,Situation maîtrisée
13.60,33.4,18.2,SAFE,2,Situation maîtrisée
13.65,33.7,18.5,SAFE,2,Situation maîtrisée
13.70,33.9,18.4,SAFE,2,Situation maîtrisée
13.75,34.2,18.1,SAFE,2,Situation maîtrisée
13.80,34.5,18.2,SAFE,2,Situation maîtrisée
13.85,34.7,18.2,SAFE,2,Situation maîtrisée
13.90,35.0,18.4,SAFE,2,Situation maîtrisée
13.95,35.2,18.4,SAFE,2,Situation maîtrisée
14.00,35.5,18.7,WATCH,2,Vigilance — situation à la limite
14.05,35.7,18.7,WATCH,2,Ralentissez de 2 km/h  (19 -> 17 km/h)
14.10,36.0,18.7,WATCH,2,Ralentissez de 3 km/h  (19 -> 16 km/h)
14.15,36.3,18.4,SAFE,1,Situation maîtrisée
14.20,36.5,18.3,SAFE,1,Situation maîtrisée
14.25,36.8,18.0,SAFE,1,Situation maîtrisée
14.30,37.0,18.2,SAFE,1,Situation maîtrisée
14.35,37.3,18.6,SAFE,1,Situation maîtrisée
14.40,37.5,18.7,SAFE,1,Situation maîtrisée
14.45,37.8,18.6,SAFE,1,Situation maîtrisée
14.50,38.0,18.8,SAFE,1,Situation maîtrisée
14.55,38.3,18.8,WATCH,1,Vigilance — situation à la limite
14.60,38.6,19.0,SAFE,0,Voie libre
14.65,38.8,18.9,SAFE,0,Voie libre
14.70,39.1,19.0,SAFE,0,Voie libre
14.75,39.4,18.9,SAFE,0,Voie libre
14.80,39.6,19.1,SAFE,0,Voie libre
14.85,39.9,19.2,SAFE,0,Voie libre
14.90,40.2,19.5,SAFE,0,Voie libre
14.95,40.4,19.6,SAFE,0,Voie libre
15.00,40.7,19.9,SAFE,0,Voie libre
15.05,41.0,20.1,SAFE,0,Voie libre
15.10,41.3,20.4,SAFE,0,Voie libre
15.15,41.6,20.5,SAFE,0,Voie libre
15.20,41.8,20.9,SAFE,0,Voie libre
15.25,42.1,21.0,SAFE,0,Voie libre
15.30,42.4,21.3,SAFE,0,Voie libre
15.35,42.7,21.5,SAFE,0,Voie libre
15.40,43.0,21.7,SAFE,0,Voie libre
15.45,43.3,21.9,SAFE,0,Voie libre
15.50,43.6,22.1,SAFE,0,Voie libre
15.55,43.9,22.3,SAFE,0,Voie libre
15.60,44.3,22.5,SAFE,0,Voie libre
15.65,44.6,22.6,SAFE,0,Voie libre
15.70,44.9,22.9,SAFE,0,Voie libre
15.75,45.2,23.0,SAFE,0,Voie libre
15.80,45.5,23.2,SAFE,0,Voie libre
15.85,45.8,23.3,SAFE,0,Voie libre
15.90,46.2,23.5,SAFE,0,Voie libre
15.95,46.5,23.5,SAFE,0,Voie libre
16.00,46.8,23.7,SAFE,0,Voie libre
16.05,47.2,23.8,SAFE,0,Voie libre
16.10,47.5,24.0,SAFE,0,Voie libre
16.15,47.8,24.0,SAFE,0,Voie libre
16.20,48.2,24.2,SAFE,0,Voie libre
16.25,48.5,24.2,SAFE,0,Voie libre
16.30,48.8,24.4,SAFE,0,Voie libre
16.35,49.2,24.4,SAFE,0,Voie libre
16.40,49.5,24.6,SAFE,0,Voie libre
16.45,49.9,24.6,SAFE,0,Voie libre
16.50,50.2,24.8,SAFE,0,Voie libre
16.55,50.5,24.8,SAFE,0,Voie libre
16.60,50.9,24.9,SAFE,0,Voie libre
16.65,51.2,24.9,SAFE,0,Voie libre
16.70,51.6,25.1,SAFE,0,Voie libre
16.75,51.9,25.1,SAFE,0,Voie libre
16.80,52.3,25.2,SAFE,0,Voie libre
16.85,52.6,25.2,SAFE,0,Voie libre
16.90,53.0,25.3,SAFE,0,Voie libre
16.95,53.3,25.3,SAFE,0,Voie libre
17.00,53.7,25.4,SAFE,0,Voie libre
17.05,54.0,25.4,SAFE,0,Voie libre
17.10,54.4,25.6,SAFE,0,Voie libre
17.15,54.7,25.5,SAFE,0,Voie libre
17.20,55.1,25.6,SAFE,0,Voie libre
17.25,55.5,25.6,SAFE,0,Voie libre
17.30,55.8,25.7,SAFE,0,Voie libre
17.35,56.2,25.7,SAFE,0,Voie libre
17.40,56.5,25.8,SAFE,0,Voie libre
17.45,56.9,25.8,SAFE,0,Voie libre
17.50,57.2,25.9,SAFE,0,Voie libre
17.55,57.6,25.8,SAFE,0,Voie libre
17.60,58.0,25.9,SAFE,0,Voie libre
17.65,58.3,25.9,SAFE,0,Voie libre
17.70,58.7,26.0,SAFE,0,Voie libre
17.75,59.0,26.0,SAFE,0,Voie libre
17.80,59.4,26.1,SAFE,0,Voie libre
17.85,59.8,26.0,SAFE,0,Voie libre
17.90,60.1,26.1,SAFE,0,Voie libre
17.95,60.5,26.1,SAFE,0,Voie libre
18.00,60.9,26.2,SAFE,0,Voie libre
18.05,61.2,26.1,SAFE,0,Voie libre
18.10,61.6,26.2,SAFE,0,Voie libre
18.15,61.9,26.2,SAFE,0,Voie libre
18.20,62.3,26.2,SAFE,0,Voie libre
18.25,62.7,26.2,SAFE,0,Voie libre
18.30,63.0,26.3,SAFE,0,Voie libre
18.35,63.4,26.2,SAFE,0,Voie libre
18.40,63.8,26.3,SAFE,0,Voie libre
18.45,64.1,26.3,SAFE,0,Voie libre
18.50,64.5,26.3,SAFE,0,Voie libre
18.55,64.9,26.3,SAFE,0,Voie libre
18.60,65.2,26.4,SAFE,0,Voie libre
18.65,65.6,26.3,SAFE,0,Voie libre
18.70,66.0,26.4,SAFE,0,Voie libre
18.75,66.3,26.3,SAFE,0,Voie libre
18.80,66.7,26.4,SAFE,0,Voie libre
18.85,67.1,26.4,SAFE,0,Voie libre
18.90,67.4,26.4,SAFE,0,Voie libre
18.95,67.8,26.4,SAFE,0,Voie libre
19.00,68.2,26.5,SAFE,0,Voie libre
19.05,68.5,26.4,SAFE,0,Voie libre
19.10,68.9,26.5,SAFE,0,Voie libre
19.15,69.3,26.4,SAFE,0,Voie libre
19.20,69.6,26.5,SAFE,0,Voie libre
19.25,70.0,26.4,SAFE,0,Voie libre
19.30,70.4,26.5,SAFE,0,Voie libre
19.35,70.7,26.4,SAFE,0,Voie libre
19.40,71.1,26.5,SAFE,0,Voie libre
19.45,71.5,26.5,SAFE,0,Voie libre
19.50,71.8,26.5,SAFE,0,Voie libre
19.55,72.2,26.5,SAFE,0,Voie libre
19.60,72.6,26.5,SAFE,0,Voie libre
19.65,72.9,26.5,SAFE,0,Voie libre
19.70,73.3,26.5,SAFE,0,Voie libre
19.75,73.7,26.5,SAFE,0,Voie libre
19.80,74.0,26.6,SAFE,0,Voie libre
19.85,74.4,26.5,SAFE,0,Voie libre
19.90,74.8,26.6,SAFE,0,Voie libre
19.95,75.1,26.5,SAFE,0,Voie libre
20.00,75.5,26.6,SAFE,0,Voie libre
20.05,75.9,26.5,SAFE,0,Voie libre
20.10,76.3,26.6,SAFE,0,Voie libre
20.15,76.6,26.5,SAFE,0,Voie libre
20.20,77.0,26.6,SAFE,0,Voie libre
20.25,77.4,26.5,SAFE,0,Voie libre
20.30,77.7,26.6,SAFE,0,Voie libre
20.35,78.1,26.5,SAFE,0,Voie libre
20.40,78.5,26.6,SAFE,0,Voie libre
20.45,78.8,26.5,SAFE,0,Voie libre
20.50,79.2,26.6,SAFE,0,Voie libre
20.55,79.6,26.5,SAFE,0,Voie libre
20.60,79.9,26.6,SAFE,0,Voie libre
20.65,80.3,26.5,SAFE,0,Voie libre
20.70,80.7,26.6,SAFE,0,Voie libre
20.75,81.1,26.5,SAFE,0,Voie libre
20.80,81.4,26.6,SAFE,0,Voie libre
20.85,81.8,26.6,SAFE,0,Voie libre
20.90,82.2,26.6,SAFE,0,Voie libre
20.95,82.5,26.6,SAFE,0,Voie libre
21.00,82.9,26.6,SAFE,0,Voie libre
21.05,83.3,26.6,SAFE,0,Voie libre
21.10,83.6,26.6,SAFE,0,Voie libre
21.15,84.0,26.6,SAFE,0,Voie libre
21.20,84.4,26.6,SAFE,0,Voie libre
21.25,84.7,26.6,SAFE,0,Voie libre
21.30,85.1,26.6,SAFE,0,Voie libre
21.35,85.5,26.6,SAFE,0,Voie libre
21.40,85.9,26.6,SAFE,0,Voie libre
21.45,86.2,26.6,SAFE,0,Voie libre
21.50,86.6,26.6,SAFE,0,Voie libre
21.55,87.0,26.6,SAFE,0,Voie libre
21.60,87.3,26.6,SAFE,0,Voie libre
21.65,87.7,26.6,SAFE,0,Voie libre
21.70,88.1,26.6,SAFE,0,Voie libre
21.75,88.4,26.6,SAFE,0,Voie libre
21.80,88.8,26.6,SAFE,0,Voie libre
21.85,89.2,26.6,SAFE,0,Voie libre
21.90,89.5,26.6,SAFE,0,Voie libre
21.95,89.9,26.6,SAFE,0,Voie libre
22.00,90.3,26.6,SAFE,0,Voie libre
22.05,90.7,26.6,SAFE,0,Voie libre
22.10,91.0,26.6,SAFE,0,Voie libre
22.15,91.4,26.6,SAFE,0,Voie libre
22.20,91.8,26.6,SAFE,0,Voie libre
22.25,92.1,26.6,SAFE,0,Voie libre
22.30,92.5,26.7,SAFE,0,Voie libre
22.35,92.9,26.6,SAFE,0,Voie libre
22.40,93.2,26.7,SAFE,0,Voie libre
22.45,93.6,26.6,SAFE,0,Voie libre
22.50,94.0,26.7,SAFE,0,Voie libre
22.55,94.4,26.6,SAFE,0,Voie libre
22.60,94.7,26.7,SAFE,0,Voie libre
22.65,95.1,26.6,SAFE,0,Voie libre
22.70,95.5,26.7,SAFE,0,Voie libre
22.75,95.8,26.6,SAFE,0,Voie libre
22.80,96.2,26.7,SAFE,0,Voie libre
22.85,96.6,26.6,SAFE,0,Voie libre
22.90,96.9,26.7,SAFE,0,Voie libre
22.95,97.3,26.6,SAFE,0,Voie libre
23.00,97.7,26.7,SAFE,0,Voie libre
23.05,98.1,26.6,SAFE,0,Voie libre
23.10,98.4,26.7,SAFE,0,Voie libre
23.15,98.8,26.6,SAFE,0,Voie libre
23.20,99.2,26.7,SAFE,0,Voie libre
23.25,99.5,26.6,SAFE,0,Voie libre
23.30,99.9,26.7,SAFE,0,Voie libre
23.35,100.3,26.6,SAFE,0,Voie libre
23.40,100.6,26.7,SAFE,0,Voie libre
23.45,101.0,26.6,SAFE,0,Voie libre
23.50,101.4,26.7,SAFE,0,Voie libre
23.55,101.7,26.6,SAFE,0,Voie libre
23.60,102.1,26.7,SAFE,0,Voie libre
23.65,102.5,26.6,SAFE,0,Voie libre
