t,distance_parcourue_m,vitesse_kmh,niveau,n_agents_percus,obstacle_statique_m,recommandation
4.45,12.9,0.0,CRITICAL,1,,Vigilance — situation à la limite
4.50,12.9,0.0,SAFE,1,,Situation maîtrisée
4.55,12.9,0.0,SAFE,1,,Situation maîtrisée
4.60,12.9,0.3,SAFE,1,,Situation maîtrisée
4.65,12.9,0.3,CRITICAL,1,,Vigilance — situation à la limite
4.70,12.9,0.0,SAFE,1,,Situation maîtrisée
4.75,13.0,0.4,CRITICAL,1,,Vigilance — situation à la limite
4.80,13.0,0.0,SAFE,1,,Situation maîtrisée
4.85,13.0,0.3,SAFE,1,,Situation maîtrisée
4.90,13.0,0.2,CRITICAL,1,,Vigilance — situation à la limite
4.95,13.0,0.0,SAFE,1,,Situation maîtrisée
5.00,13.0,0.4,CRITICAL,1,,Vigilance — situation à la limite
5.05,13.0,0.0,SAFE,1,,Situation maîtrisée
5.10,13.0,0.3,CRITICAL,1,,Vigilance — situation à la limite
5.15,13.0,0.0,CRITICAL,1,,Vigilance — situation à la limite
5.20,13.0,0.0,CRITICAL,1,,Vigilance — situation à la limite
5.25,13.0,0.0,CRITICAL,1,,Vigilance — situation à la limite
5.30,13.0,0.0,SAFE,1,,Situation maîtrisée
5.35,13.0,0.0,SAFE,1,,Situation maîtrisée
5.40,13.0,0.0,SAFE,1,,Situation maîtrisée
5.45,13.0,0.4,SAFE,1,,Situation maîtrisée
5.50,13.0,0.6,SAFE,1,,Situation maîtrisée
5.55,13.0,1.3,SAFE,1,,Situation maîtrisée
5.60,13.0,1.8,SAFE,1,,Situation maîtrisée
5.65,13.0,2.6,SAFE,1,,Situation maîtrisée
5.70,13.1,3.1,SAFE,1,,Situation maîtrisée
5.75,13.1,3.8,SAFE,1,,Situation maîtrisée
5.80,13.2,4.5,SAFE,1,,Situation maîtrisée
5.85,13.3,5.1,SAFE,1,,Situation maîtrisée
5.90,13.3,5.9,SAFE,1,,Situation maîtrisée
5.95,13.4,6.5,SAFE,1,,Situation maîtrisée
6.00,13.5,7.3,SAFE,1,,Situation maîtrisée
6.05,13.6,7.9,SAFE,1,,Situation maîtrisée
6.10,13.7,8.6,SAFE,1,,Situation maîtrisée
6.15,13.9,9.2,SAFE,1,,Situation maîtrisée
6.20,14.0,10.0,SAFE,1,,Situation maîtrisée
6.25,14.1,10.7,SAFE,1,,Situation maîtrisée
6.30,14.3,11.4,SAFE,1,,Situation maîtrisée
6.35,14.4,12.0,SAFE,1,,Situation maîtrisée
6.40,14.6,12.7,SAFE,1,,Situation maîtrisée
6.45,14.8,13.4,SAFE,1,,Situation maîtrisée
6.50,15.0,14.0,SAFE,1,,Situation maîtrisée
6.55,15.2,14.5,SAFE,1,,Situation maîtrisée
6.60,15.4,15.1,SAFE,1,,Situation maîtrisée
6.65,15.6,15.6,SAFE,1,,Situation maîtrisée
6.70,15.8,16.0,SAFE,1,,Situation maîtrisée
6.75,16.1,16.4,SAFE,1,,Situation maîtrisée
6.80,16.3,16.8,SAFE,1,,Situation maîtrisée
6.85,16.5,17.2,SAFE,1,,Situation maîtrisée
6.90,16.8,17.5,SAFE,1,,Situation maîtrisée
6.95,17.0,17.8,SAFE,1,,Situation maîtrisée
7.00,17.3,18.1,SAFE,1,,Situation maîtrisée
7.05,17.5,18.2,SAFE,1,,Situation maîtrisée
7.10,17.8,18.1,SAFE,1,,Situation maîtrisée
7.15,18.0,18.1,SAFE,1,,Situation maîtrisée
7.20,18.3,18.2,SAFE,1,,Situation maîtrisée
7.25,18.5,18.3,SAFE,1,,Situation maîtrisée
7.30,18.8,18.2,SAFE,1,,Situation maîtrisée
7.35,19.0,18.0,SAFE,1,,Situation maîtrisée
7.40,19.3,18.1,SAFE,1,,Situation maîtrisée
7.45,19.5,18.7,SAFE,1,,Situation maîtrisée
7.50,19.8,18.7,SAFE,1,,Situation maîtrisée
7.55,20.1,18.5,SAFE,1,,Situation maîtrisée
7.60,20.3,18.5,SAFE,1,,Situation maîtrisée
7.65,20.6,18.4,SAFE,1,,Situation maîtrisée
7.70,20.8,18.5,SAFE,1,,Situation maîtrisée
7.75,21.1,18.4,SAFE,1,,Situation maîtrisée
7.80,21.3,18.5,SAFE,1,,Situation maîtrisée
7.85,21.6,18.5,SAFE,1,,Situation maîtrisée
7.90,21.9,18.6,SAFE,1,,Situation maîtrisée
7.95,22.1,18.6,SAFE,1,,Situation maîtrisée
8.00,22.4,18.7,SAFE,1,,Situation maîtrisée
8.05,22.6,18.7,SAFE,1,,Situation maîtrisée
8.10,22.9,18.8,SAFE,1,,Situation maîtrisée
8.15,23.2,18.8,SAFE,1,,Situation maîtrisée
8.20,23.4,18.9,SAFE,1,,Situation maîtrisée
8.25,23.7,18.8,SAFE,1,,Situation maîtrisée
8.30,24.0,19.0,SAFE,1,,Situation maîtrisée
8.35,24.2,18.9,SAFE,1,,Situation maîtrisée
8.40,24.5,19.1,SAFE,1,,Situation maîtrisée
8.45,24.7,19.0,SAFE,1,,Situation maîtrisée
8.50,25.0,19.2,SAFE,1,,Situation maîtrisée
8.55,25.3,19.1,SAFE,1,,Situation maîtrisée
8.60,25.5,19.2,SAFE,1,,Situation maîtrisée
8.65,25.8,19.2,SAFE,1,,Situation maîtrisée
8.70,26.1,19.3,SAFE,1,,Situation maîtrisée
8.75,26.3,19.2,SAFE,1,,Situation maîtrisée
8.80,26.6,19.4,SAFE,1,,Situation maîtrisée
8.85,26.9,19.3,SAFE,1,,Situation maîtrisée
8.90,27.1,19.4,SAFE,1,,Situation maîtrisée
8.95,27.4,19.4,SAFE,1,,Situation maîtrisée
9.00,27.7,19.5,SAFE,1,,Situation maîtrisée
9.05,28.0,19.4,SAFE,1,,Situation maîtrisée
9.10,28.2,19.5,SAFE,1,,Situation maîtrisée
9.15,28.5,19.5,SAFE,1,,Situation maîtrisée
9.20,28.8,19.6,SAFE,1,,Situation maîtrisée
9.25,29.0,19.5,SAFE,1,,Situation maîtrisée
9.30,29.3,19.6,SAFE,1,,Situation maîtrisée
9.35,29.6,19.5,SAFE,1,,Situation maîtrisée
9.40,29.9,19.6,SAFE,1,,Situation maîtrisée
9.45,30.1,19.6,SAFE,1,,Situation maîtrisée
9.50,30.4,19.7,SAFE,1,,Situation maîtrisée
9.55,30.7,19.6,SAFE,1,,Situation maîtrisée
9.60,30.9,19.7,SAFE,1,,Situation maîtrisée
9.65,31.2,19.6,SAFE,1,,Situation maîtrisée
9.70,31.5,19.7,SAFE,1,,Situation maîtrisée
9.75,31.8,19.6,SAFE,1,,Situation maîtrisée
9.80,32.0,19.7,SAFE,1,,Situation maîtrisée
9.85,32.3,19.7,SAFE,1,,Situation maîtrisée
9.90,32.6,19.7,SAFE,1,,Situation maîtrisée
9.95,32.9,19.7,SAFE,1,,Situation maîtrisée
10.00,33.1,19.8,SAFE,1,,Situation maîtrisée
10.05,33.4,19.7,SAFE,1,,Situation maîtrisée
10.10,33.7,19.8,SAFE,1,,Situation maîtrisée
10.15,33.9,19.7,SAFE,1,,Situation maîtrisée
10.20,34.2,19.8,SAFE,1,,Situation maîtrisée
10.25,34.5,19.7,SAFE,1,,Situation maîtrisée
10.30,34.8,19.8,SAFE,1,,Situation maîtrisée
10.35,35.0,19.7,SAFE,1,,Situation maîtrisée
10.40,35.3,19.8,SAFE,1,,Situation maîtrisée
10.45,35.6,19.7,SAFE,1,,Situation maîtrisée
10.50,35.9,19.8,SAFE,1,,Situation maîtrisée
10.55,36.1,19.7,SAFE,1,,Situation maîtrisée
10.60,36.4,19.8,SAFE,1,,Situation maîtrisée
10.65,36.7,19.7,SAFE,1,,Situation maîtrisée
10.70,37.0,19.8,SAFE,1,,Situation maîtrisée
10.75,37.2,19.7,SAFE,1,,Situation maîtrisée
10.80,37.5,19.8,SAFE,1,,Situation maîtrisée
10.85,37.8,19.7,SAFE,1,,Situation maîtrisée
10.90,38.1,19.8,SAFE,1,,Situation maîtrisée
10.95,38.3,19.7,SAFE,1,,Situation maîtrisée
11.00,38.6,19.8,SAFE,1,,Situation maîtrisée
11.05,38.9,19.7,SAFE,1,,Situation maîtrisée
11.10,39.2,19.8,SAFE,1,,Situation maîtrisée
11.15,39.4,19.7,SAFE,1,,Situation maîtrisée
11.20,39.7,19.8,SAFE,1,,Situation maîtrisée
11.25,40.0,19.7,SAFE,1,,Situation maîtrisée
11.30,40.3,19.8,SAFE,1,,Situation maîtrisée
11.35,40.5,19.7,SAFE,1,,Situation maîtrisée
11.40,40.8,19.8,SAFE,1,,Situation maîtrisée
11.45,41.1,19.7,SAFE,1,,Situation maîtrisée
11.50,41.4,19.8,SAFE,1,,Situation maîtrisée
11.55,41.6,19.7,SAFE,1,,Situation maîtrisée
11.60,41.9,19.8,SAFE,1,,Situation maîtrisée
11.65,42.2,19.7,SAFE,1,,Situation maîtrisée
11.70,42.5,19.8,SAFE,1,,Situation maîtrisée
11.75,42.7,19.7,SAFE,1,,Situation maîtrisée
11.80,43.0,19.8,SAFE,1,,Situation maîtrisée
11.85,43.3,19.7,SAFE,1,,Situation maîtrisée
11.90,43.6,19.8,SAFE,1,,Situation maîtrisée
11.95,43.8,19.7,SAFE,1,,Situation maîtrisée
12.00,44.1,19.8,SAFE,1,,Situation maîtrisée
12.05,44.4,19.7,SAFE,1,,Situation maîtrisée
12.10,44.7,19.8,SAFE,1,,Situation maîtrisée
12.15,44.9,19.7,SAFE,1,,Situation maîtrisée
12.20,45.2,19.8,SAFE,1,,Situation maîtrisée
12.25,45.5,19.7,SAFE,1,,Situation maîtrisée
12.30,45.7,19.8,SAFE,1,,Situation maîtrisée
12.35,46.0,19.7,SAFE,1,,Situation maîtrisée
12.40,46.3,19.8,SAFE,1,,Situation maîtrisée
12.45,46.6,19.7,SAFE,1,,Situation maîtrisée
12.50,46.8,19.8,SAFE,1,,Situation maîtrisée
12.55,47.1,19.7,SAFE,1,,Situation maîtrisée
12.60,47.4,19.8,SAFE,1,,Situation maîtrisée
12.65,47.7,19.7,SAFE,1,,Situation maîtrisée
12.70,47.9,19.8,SAFE,1,,Situation maîtrisée
12.75,48.2,19.7,SAFE,1,,Situation maîtrisée
12.80,48.5,19.8,SAFE,1,,Situation maîtrisée
12.85,48.8,19.7,SAFE,1,,Situation maîtrisée
12.90,49.0,19.8,SAFE,1,,Situation maîtrisée
12.95,49.3,19.7,SAFE,1,,Situation maîtrisée
13.00,49.6,19.8,SAFE,1,,Situation maîtrisée
13.05,49.9,19.7,WATCH,1,,Vigilance — situation à la limite
13.10,50.1,19.7,WATCH,1,,Vigilance — situation à la limite
13.15,50.4,19.4,WATCH,1,,Vigilance — situation à la limite
13.20,50.7,19.2,WATCH,1,,Vigilance — situation à la limite
13.25,50.9,18.7,WATCH,1,,Vigilance — situation à la limite
13.30,51.2,18.4,WATCH,1,,Vigilance — situation à la limite
13.35,51.5,17.9,SAFE,1,,Situation maîtrisée
13.40,51.7,17.9,SAFE,1,,Situation maîtrisée
13.45,51.9,17.9,WATCH,1,,Vigilance — situation à la limite
13.50,52.2,17.9,WATCH,1,,Vigilance — situation à la limite
13.55,52.4,17.6,WATCH,1,,Vigilance — situation à la limite
13.60,52.7,17.2,WATCH,1,,Vigilance — situation à la limite
13.65,52.9,16.8,SAFE,1,,Situation maîtrisée
13.70,53.2,16.5,SAFE,1,,Situation maîtrisée
13.75,53.4,16.4,WATCH,1,,Vigilance — situation à la limite
13.80,53.6,16.4,WATCH,1,,Vigilance — situation à la limite
13.85,53.8,16.1,WATCH,1,,Vigilance — situation à la limite
13.90,54.1,15.8,SAFE,1,,Situation maîtrisée
13.95,54.3,15.5,SAFE,1,,Situation maîtrisée
14.00,54.5,15.5,WATCH,1,,Vigilance — situation à la limite
14.05,54.7,15.5,WATCH,1,,Vigilance — situation à la limite
14.10,54.9,15.2,WATCH,1,,Vigilance — situation à la limite
14.15,55.1,14.9,WATCH,1,,Vigilance — situation à la limite
14.20,55.3,14.6,SAFE,1,,Situation maîtrisée
14.25,55.5,14.3,SAFE,1,,Situation maîtrisée
14.30,55.7,14.3,SAFE,1,,Situation maîtrisée
14.35,55.9,14.4,WATCH,1,,Vigilance — situation à la limite
14.40,56.1,14.6,WATCH,1,,Vigilance — situation à la limite
14.45,56.3,14.5,WATCH,1,,Vigilance — situation à la limite
14.50,56.5,14.2,WATCH,1,,Vigilance — situation à la limite
14.55,56.7,13.9,WATCH,1,,Vigilance — situation à la limite
14.60,56.9,13.5,WATCH,1,,Vigilance — situation à la limite
14.65,57.1,13.1,WATCH,1,,Vigilance — situation à la limite
14.70,57.3,12.7,SAFE,1,,Situation maîtrisée
14.75,57.5,12.5,SAFE,1,,Situation maîtrisée
14.80,57.6,12.4,SAFE,1,,Situation maîtrisée
14.85,57.8,12.7,WATCH,1,,Vigilance — situation à la limite
14.90,58.0,12.8,WATCH,1,,Vigilance — situation à la limite
14.95,58.2,12.8,WATCH,1,,Vigilance — situation à la limite
15.00,58.3,12.6,WATCH,1,,Vigilance — situation à la limite
15.05,58.5,12.3,WATCH,1,,Vigilance — situation à la limite
15.10,58.7,12.0,WATCH,1,,Vigilance — situation à la limite
15.15,58.8,11.7,WATCH,1,,Vigilance — situation à la limite
15.20,59.0,11.3,CRITICAL,1,,FREINEZ de 11 km/h  (11 -> 0 km/h)
15.25,59.1,10.8,CRITICAL,1,,FREINEZ de 11 km/h  (11 -> 0 km/h)
15.30,59.3,10.2,CRITICAL,1,,FREINEZ de 10 km/h  (10 -> 0 km/h)
15.35,59.4,9.5,CRITICAL,1,,FREINEZ de 10 km/h  (10 -> 0 km/h)
15.40,59.6,8.8,CRITICAL,1,,FREINEZ de 9 km/h  (9 -> 0 km/h)
15.45,59.7,8.1,CRITICAL,1,,FREINEZ de 8 km/h  (8 -> 0 km/h)
15.50,59.8,6.7,CRITICAL,1,,FREINEZ de 7 km/h  (7 -> 0 km/h)
15.55,59.8,2.1,CRITICAL,1,,FREINEZ de 2 km/h  (2 -> 0 km/h)
15.60,59.8,0.0,SAFE,1,,Situation maîtrisée
15.65,59.8,0.0,SAFE,1,,Situation maîtrisée
15.70,59.8,0.0,CRITICAL,1,,Vigilance — situation à la limite
15.75,59.8,0.0,SAFE,1,,Situation maîtrisée
15.80,59.8,0.3,CRITICAL,1,,Vigilance — situation à la limite
15.85,59.8,0.0,SAFE,1,,Situation maîtrisée
15.90,59.8,0.3,CRITICAL,1,,Vigilance — situation à la limite
15.95,59.8,0.0,SAFE,1,,Situation maîtrisée
16.00,59.8,0.3,CRITICAL,1,,Vigilance — situation à la limite
16.05,59.8,0.0,SAFE,1,,Situation maîtrisée
16.10,59.8,0.3,CRITICAL,1,,Vigilance — situation à la limite
16.15,59.8,0.0,SAFE,1,,Situation maîtrisée
16.20,59.8,0.3,CRITICAL,1,,Vigilance — situation à la limite
16.25,59.8,0.0,SAFE,1,,Situation maîtrisée
16.30,59.8,0.3,CRITICAL,1,,Vigilance — situation à la limite
16.35,59.8,0.0,SAFE,1,,Situation maîtrisée
16.40,59.8,0.3,CRITICAL,1,,Vigilance — situation à la limite
16.45,59.8,0.0,SAFE,1,,Situation maîtrisée
16.50,59.8,0.3,CRITICAL,1,,Vigilance — situation à la limite
16.55,59.8,0.0,SAFE,1,,Situation maîtrisée
16.60,59.8,0.3,CRITICAL,1,,Vigilance — situation à la limite
16.65,59.8,0.0,SAFE,1,,Situation maîtrisée
16.70,59.8,0.3,CRITICAL,1,,Vigilance — situation à la limite
16.75,59.8,0.0,SAFE,1,,Situation maîtrisée
16.80,59.8,0.3,CRITICAL,1,,Vigilance — situation à la limite
16.85,59.8,0.0,SAFE,1,,Situation maîtrisée
16.90,59.8,0.3,CRITICAL,1,,Vigilance — situation à la limite
16.95,59.8,0.0,SAFE,1,,Situation maîtrisée
17.00,59.8,0.3,CRITICAL,1,,Vigilance — situation à la limite
17.05,59.8,0.0,SAFE,1,,Situation maîtrisée
17.10,59.8,0.3,CRITICAL,1,,Vigilance — situation à la limite
17.15,59.8,0.0,SAFE,1,,Situation maîtrisée
17.20,59.8,0.3,CRITICAL,1,,Vigilance — situation à la limite
17.25,59.8,0.0,SAFE,1,,Situation maîtrisée
17.30,59.9,0.3,CRITICAL,1,,Vigilance — situation à la limite
17.35,59.9,0.0,SAFE,1,,Situation maîtrisée
17.40,59.9,0.3,CRITICAL,1,,Vigilance — situation à la limite
17.45,59.9,0.0,SAFE,1,,Situation maîtrisée
17.50,59.9,0.3,CRITICAL,1,,Vigilance — situation à la limite
17.55,59.9,0.0,SAFE,1,,Situation maîtrisée
17.60,59.9,0.3,CRITICAL,1,,Vigilance — situation à la limite
17.65,59.9,0.0,SAFE,1,,Situation maîtrisée
17.70,59.9,0.3,CRITICAL,1,,Vigilance — situation à la limite
17.75,59.9,0.0,SAFE,1,,Situation maîtrisée
17.80,59.9,0.3,CRITICAL,1,,Vigilance — situation à la limite
17.85,59.9,0.0,SAFE,1,,Situation maîtrisée
17.90,59.9,0.3,SAFE,1,,Situation maîtrisée
17.95,59.9,0.1,SAFE,1,,Situation maîtrisée
18.00,59.9,0.3,SAFE,1,,Situation maîtrisée
18.05,59.9,0.9,SAFE,1,,Situation maîtrisée
18.10,59.9,1.2,SAFE,1,,Situation maîtrisée
18.15,59.9,2.1,SAFE,1,,Situation maîtrisée
18.20,59.9,2.6,SAFE,1,,Situation maîtrisée
18.25,60.0,3.3,SAFE,1,,Situation maîtrisée
18.30,60.0,4.0,SAFE,1,,Situation maîtrisée
18.35,60.1,4.8,SAFE,1,,Situation maîtrisée
18.40,60.2,5.4,SAFE,1,,Situation maîtrisée
18.45,60.3,6.3,SAFE,1,,Situation maîtrisée
18.50,60.3,6.9,SAFE,1,,Situation maîtrisée
18.55,60.5,7.7,WATCH,1,,Vigilance — situation à la limite
18.60,60.6,8.1,WATCH,1,,Vigilance — situation à la limite
18.65,60.7,8.4,WATCH,1,,Vigilance — situation à la limite
18.70,60.8,8.2,WATCH,1,,Vigilance — situation à la limite
18.75,60.9,8.2,WATCH,1,,Vigilance — situation à la limite
18.80,61.0,7.8,SAFE,1,,Situation maîtrisée
18.85,61.1,7.8,SAFE,1,,Situation maîtrisée
18.90,61.2,7.7,SAFE,1,,Situation maîtrisée
18.95,61.3,8.2,WATCH,1,,Vigilance — situation à la limite
19.00,61.5,8.3,SAFE,1,,Situation maîtrisée
19.05,61.6,8.7,WATCH,1,,Vigilance — situation à la limite
19.10,61.7,8.7,SAFE,1,,Situation maîtrisée
19.15,61.8,8.9,SAFE,1,,Situation maîtrisée
19.20,61.9,8.9,SAFE,1,,Situation maîtrisée
19.25,62.1,9.4,SAFE,1,,Situation maîtrisée
19.30,62.2,9.8,SAFE,1,,Situation maîtrisée
19.35,62.3,10.3,SAFE,1,,Situation maîtrisée
19.40,62.5,10.8,SAFE,1,,Situation maîtrisée
19.45,62.6,11.4,SAFE,1,,Situation maîtrisée
19.50,62.8,12.0,SAFE,1,,Situation maîtrisée
19.55,63.0,12.7,SAFE,1,,Situation maîtrisée
19.60,63.2,13.3,SAFE,1,,Situation maîtrisée
19.65,63.4,13.9,SAFE,1,,Situation maîtrisée
19.70,63.6,14.5,SAFE,1,,Situation maîtrisée
19.75,63.8,15.0,WATCH,1,,Vigilance — situation à la limite
19.80,64.0,15.3,WATCH,1,,Vigilance — situation à la limite
19.85,64.2,15.3,SAFE,1,,Situation maîtrisée
19.90,64.4,15.2,SAFE,0,,Voie libre
19.95,64.6,15.3,SAFE,0,,Voie libre
20.00,64.8,15.5,SAFE,0,,Voie libre
20.05,65.0,15.8,SAFE,0,,Voie libre
20.10,65.3,16.1,SAFE,0,,Voie libre
20.15,65.5,16.5,SAFE,0,,Voie libre
20.20,65.7,16.8,SAFE,0,,Voie libre
20.25,66.0,17.1,SAFE,0,,Voie libre
20.30,66.2,17.4,SAFE,0,,Voie libre
20.35,66.4,17.7,SAFE,0,,Voie libre
20.40,66.7,18.0,SAFE,0,,Voie libre
20.45,66.9,18.2,SAFE,0,,Voie libre
20.50,67.2,18.3,SAFE,0,,Voie libre
20.55,67.4,18.1,SAFE,0,,Voie libre
20.60,67.7,18.3,SAFE,0,,Voie libre
20.65,67.9,18.1,SAFE,0,,Voie libre
20.70,68.2,18.3,SAFE,0,,Voie libre
20.75,68.5,18.4,SAFE,0,,Voie libre
20.80,68.7,18.2,SAFE,0,,Voie libre
20.85,69.0,18.2,SAFE,0,,Voie libre
20.90,69.2,18.1,SAFE,0,,Voie libre
20.95,69.5,18.1,SAFE,0,,Voie libre
21.00,69.7,18.1,SAFE,0,,Voie libre
21.05,70.0,18.2,SAFE,0,,Voie libre
21.10,70.2,18.2,SAFE,0,,Voie libre
21.15,70.5,18.3,SAFE,0,,Voie libre
21.20,70.7,18.3,SAFE,0,,Voie libre
21.25,71.0,18.5,SAFE,0,,Voie libre
21.30,71.2,18.5,SAFE,0,,Voie libre
21.35,71.5,18.7,SAFE,0,,Voie libre
21.40,71.8,18.7,SAFE,0,,Voie libre
21.45,72.0,18.8,SAFE,0,,Voie libre
21.50,72.3,18.8,SAFE,0,,Voie libre
21.55,72.5,19.0,SAFE,0,,Voie libre
21.60,72.8,18.9,SAFE,0,,Voie libre
21.65,73.1,19.1,SAFE,0,,Voie libre
21.70,73.3,19.1,SAFE,0,,Voie libre
21.75,73.6,19.2,SAFE,0,,Voie libre
21.80,73.9,19.2,SAFE,0,,Voie libre
21.85,74.1,19.3,SAFE,0,,Voie libre
21.90,74.4,19.3,SAFE,0,,Voie libre
21.95,74.7,19.4,SAFE,0,,Voie libre
22.00,74.9,19.3,SAFE,0,,Voie libre
22.05,75.2,19.5,SAFE,0,,Voie libre
22.10,75.5,19.4,SAFE,0,,Voie libre
22.15,75.8,19.5,SAFE,0,,Voie libre
22.20,76.0,19.5,SAFE,0,,Voie libre
22.25,76.3,19.6,SAFE,0,,Voie libre
22.30,76.6,19.5,SAFE,0,,Voie libre
22.35,76.8,19.6,SAFE,0,,Voie libre
22.40,77.1,19.6,SAFE,0,,Voie libre
22.45,77.4,19.7,SAFE,0,,Voie libre
22.50,77.7,19.6,SAFE,0,,Voie libre
22.55,77.9,19.7,SAFE,0,,Voie libre
22.60,78.2,19.6,SAFE,0,,Voie libre
22.65,78.5,19.7,SAFE,0,,Voie libre
22.70,78.7,19.6,SAFE,0,,Voie libre
22.75,79.0,19.7,SAFE,0,,Voie libre
22.80,79.3,19.6,SAFE,0,,Voie libre
22.85,79.6,19.7,SAFE,0,,Voie libre
22.90,79.8,19.7,SAFE,0,,Voie libre
22.95,80.1,19.7,SAFE,0,,Voie libre
