t,distance_parcourue_m,vitesse_kmh,niveau,n_agents_percus,recommandation
9.00,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
9.05,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
9.10,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
9.15,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
9.20,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
9.25,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
9.30,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
9.35,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
9.40,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
9.45,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
9.50,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
9.55,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
9.60,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
9.65,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
9.70,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
9.75,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
9.80,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
9.85,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
9.90,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
9.95,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
10.00,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
10.05,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
10.10,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
10.15,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
10.20,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
10.25,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
10.30,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
10.35,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
10.40,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
10.45,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
10.50,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
10.55,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
10.60,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
10.65,4.5,0.0,SAFE,0,SAFE : Arrêt au feu rouge
10.70,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
10.75,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
10.80,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
10.85,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
10.90,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
10.95,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
11.00,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
11.05,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
11.10,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
11.15,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
11.20,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
11.25,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
11.30,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
11.35,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
11.40,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
11.45,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
11.50,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
11.55,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
11.60,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
11.65,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
11.70,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
11.75,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
11.80,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
11.85,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
11.90,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
11.95,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
12.00,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
12.05,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
12.10,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
12.15,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
12.20,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
12.25,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
12.30,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
12.35,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
12.40,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
12.45,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
12.50,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
12.55,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
12.60,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
12.65,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
12.70,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
12.75,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
12.80,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
12.85,4.5,0.0,SAFE,1,SAFE : Arrêt au feu rouge
12.90,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
12.95,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
13.00,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
13.05,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
13.10,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
13.15,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
13.20,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
13.25,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
13.30,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
13.35,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
13.40,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
13.45,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
13.50,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
13.55,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
13.60,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
13.65,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
13.70,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
13.75,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
13.80,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
13.85,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
13.90,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
13.95,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
14.00,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
14.05,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
14.10,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
14.15,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
14.20,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
14.25,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
14.30,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
14.35,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
14.40,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
14.45,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
14.50,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
14.55,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
14.60,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
14.65,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
14.70,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
14.75,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
14.80,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
14.85,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
14.90,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
14.95,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
15.00,4.5,0.0,SAFE,2,SAFE : Arrêt au feu rouge
15.05,4.5,0.0,SAFE,2,Situation maîtrisée
15.10,4.5,0.0,SAFE,2,Situation maîtrisée
15.15,4.5,0.0,SAFE,2,Situation maîtrisée
15.20,4.5,0.3,SAFE,2,Situation maîtrisée
15.25,4.5,0.7,SAFE,2,Situation maîtrisée
15.30,4.5,1.3,SAFE,2,Situation maîtrisée
15.35,4.5,2.1,SAFE,2,Situation maîtrisée
15.40,4.6,2.9,SAFE,2,Situation maîtrisée
15.45,4.6,3.8,SAFE,2,Situation maîtrisée
15.50,4.7,4.4,SAFE,2,Situation maîtrisée
15.55,4.7,5.3,SAFE,2,Situation maîtrisée
15.60,4.8,6.1,SAFE,2,Situation maîtrisée
15.65,4.9,7.0,SAFE,2,Situation maîtrisée
15.70,5.0,7.8,SAFE,2,Situation maîtrisée
15.75,5.1,8.6,SAFE,2,Situation maîtrisée
15.80,5.3,9.4,SAFE,2,Situation maîtrisée
15.85,5.4,10.2,SAFE,2,Situation maîtrisée
15.90,5.5,11.1,SAFE,2,Situation maîtrisée
15.95,5.7,11.9,SAFE,2,Situation maîtrisée
16.00,5.9,12.6,SAFE,2,Situation maîtrisée
16.05,6.0,13.3,SAFE,2,Situation maîtrisée
16.10,6.2,14.0,SAFE,2,Situation maîtrisée
16.15,6.4,14.6,SAFE,2,Situation maîtrisée
16.20,6.6,15.1,SAFE,2,Situation maîtrisée
16.25,6.9,15.6,SAFE,2,Situation maîtrisée
16.30,7.1,16.0,SAFE,2,Situation maîtrisée
16.35,7.3,16.5,SAFE,2,Situation maîtrisée
16.40,7.5,16.8,SAFE,2,Situation maîtrisée
16.45,7.8,17.2,SAFE,2,Situation maîtrisée
16.50,8.0,17.5,SAFE,2,Situation maîtrisée
16.55,8.3,17.8,SAFE,2,Situation maîtrisée
16.60,8.5,18.0,SAFE,2,Situation maîtrisée
16.65,8.8,18.3,SAFE,2,Situation maîtrisée
16.70,9.0,18.0,SAFE,2,Situation maîtrisée
16.75,9.3,18.2,SAFE,2,Situation maîtrisée
16.80,9.5,18.1,SAFE,2,Situation maîtrisée
16.85,9.8,18.1,SAFE,2,Situation maîtrisée
16.90,10.0,18.2,SAFE,2,Situation maîtrisée
16.95,10.3,18.2,SAFE,2,Situation maîtrisée
17.00,10.5,18.1,SAFE,2,Situation maîtrisée
17.05,10.8,18.3,SAFE,2,Situation maîtrisée
17.10,11.0,18.3,SAFE,2,Situation maîtrisée
17.15,11.3,18.1,SAFE,2,Situation maîtrisée
17.20,11.5,18.1,SAFE,2,Situation maîtrisée
17.25,11.8,17.9,SAFE,2,Situation maîtrisée
17.30,12.0,17.4,SAFE,2,Situation maîtrisée
17.35,12.3,16.8,SAFE,2,Situation maîtrisée
17.40,12.5,16.2,SAFE,1,Situation maîtrisée
17.45,12.7,15.7,SAFE,1,Situation maîtrisée
17.50,12.9,15.3,SAFE,1,Situation maîtrisée
17.55,13.1,14.9,SAFE,1,Situation maîtrisée
17.60,13.3,14.6,SAFE,1,Situation maîtrisée
17.65,13.5,14.2,SAFE,1,Situation maîtrisée
17.70,13.7,13.8,SAFE,1,Situation maîtrisée
17.75,13.9,13.5,SAFE,1,Situation maîtrisée
17.80,14.1,13.1,SAFE,1,Situation maîtrisée
17.85,14.3,12.8,SAFE,1,Situation maîtrisée
17.90,14.4,12.5,SAFE,1,Situation maîtrisée
17.95,14.6,12.3,SAFE,1,Situation maîtrisée
18.00,14.8,12.0,SAFE,1,Situation maîtrisée
18.05,14.9,11.8,SAFE,1,Situation maîtrisée
18.10,15.1,11.5,SAFE,1,Situation maîtrisée
18.15,15.2,11.3,SAFE,1,Situation maîtrisée
18.20,15.4,11.1,SAFE,1,Situation maîtrisée
18.25,15.6,10.9,SAFE,1,Situation maîtrisée
18.30,15.7,10.6,SAFE,1,Situation maîtrisée
18.35,15.8,10.4,SAFE,1,Situation maîtrisée
18.40,16.0,10.3,SAFE,1,Situation maîtrisée
18.45,16.1,10.2,SAFE,1,Situation maîtrisée
18.50,16.3,10.1,SAFE,1,Situation maîtrisée
18.55,16.4,10.1,SAFE,1,Situation maîtrisée
18.60,16.5,10.0,SAFE,1,Situation maîtrisée
18.65,16.7,10.0,SAFE,1,Situation maîtrisée
18.70,16.8,10.0,SAFE,1,Situation maîtrisée
18.75,16.9,10.0,SAFE,1,Situation maîtrisée
18.80,17.1,9.9,SAFE,1,Situation maîtrisée
18.85,17.2,10.0,SAFE,1,Situation maîtrisée
18.90,17.4,9.9,SAFE,1,Situation maîtrisée
18.95,17.5,9.8,SAFE,1,Situation maîtrisée
19.00,17.6,9.6,SAFE,1,Situation maîtrisée
19.05,17.8,9.4,SAFE,1,Situation maîtrisée
19.10,17.9,9.2,SAFE,1,Situation maîtrisée
19.15,18.0,9.0,SAFE,1,Situation maîtrisée
19.20,18.1,9.0,SAFE,1,Situation maîtrisée
19.25,18.2,9.1,SAFE,0,Voie libre
19.30,18.3,9.2,SAFE,0,Voie libre
19.35,18.5,9.2,SAFE,0,Voie libre
19.40,18.6,9.3,SAFE,0,Voie libre
19.45,18.7,9.4,SAFE,0,Voie libre
19.50,18.8,9.5,SAFE,0,Voie libre
19.55,19.0,9.6,SAFE,0,Voie libre
19.60,19.1,9.7,SAFE,0,Voie libre
19.65,19.2,9.8,SAFE,0,Voie libre
19.70,19.3,9.8,SAFE,0,Voie libre
19.75,19.5,9.9,SAFE,0,Voie libre
19.80,19.6,9.9,SAFE,0,Voie libre
19.85,19.7,10.0,SAFE,0,Voie libre
19.90,19.9,10.0,SAFE,0,Voie libre
19.95,20.0,10.0,SAFE,0,Voie libre
20.00,20.1,10.1,SAFE,0,Voie libre
20.05,20.3,10.1,SAFE,0,Voie libre
20.10,20.4,10.1,SAFE,0,Voie libre
20.15,20.5,10.1,SAFE,0,Voie libre
20.20,20.7,10.1,SAFE,0,Voie libre
20.25,20.8,10.1,SAFE,0,Voie libre
20.30,20.9,10.1,SAFE,0,Voie libre
20.35,21.1,10.1,SAFE,0,Voie libre
20.40,21.2,10.1,SAFE,0,Voie libre
20.45,21.3,10.1,SAFE,0,Voie libre
20.50,21.5,10.1,SAFE,0,Voie libre
20.55,21.6,10.1,SAFE,0,Voie libre
20.60,21.8,10.1,SAFE,0,Voie libre
20.65,21.9,10.1,SAFE,0,Voie libre
20.70,22.0,10.1,SAFE,0,Voie libre
20.75,22.2,10.1,SAFE,0,Voie libre
20.80,22.3,10.0,SAFE,0,Voie libre
20.85,22.4,10.0,SAFE,0,Voie libre
