t,distance_parcourue_m,vitesse_kmh,niveau,n_agents_percus,obstacle_statique_m,recommandation
20.35,13.3,17.5,SAFE,0,,Voie libre
20.40,13.5,17.7,SAFE,0,,Voie libre
20.45,13.8,17.8,SAFE,0,,Voie libre
20.50,14.0,18.0,SAFE,0,,Voie libre
20.55,14.3,18.1,SAFE,0,,Voie libre
20.60,14.5,18.2,SAFE,0,,Voie libre
20.65,14.8,18.2,SAFE,0,,Voie libre
20.70,15.0,17.9,SAFE,0,,Voie libre
20.75,15.3,18.0,SAFE,0,,Voie libre
20.80,15.5,18.2,SAFE,0,,Voie libre
20.85,15.8,18.3,SAFE,0,,Voie libre
20.90,16.0,18.0,SAFE,0,,Voie libre
20.95,16.3,18.1,SAFE,0,,Voie libre
21.00,16.5,18.1,SAFE,0,,Voie libre
21.05,16.8,18.1,SAFE,0,,Voie libre
21.10,17.0,18.2,SAFE,0,,Voie libre
21.15,17.3,18.2,SAFE,0,,Voie libre
21.20,17.5,18.0,SAFE,0,,Voie libre
21.25,17.8,18.2,SAFE,0,,Voie libre
21.30,18.0,18.0,SAFE,0,,Voie libre
21.35,18.3,18.3,SAFE,0,,Voie libre
21.40,18.6,18.4,SAFE,0,,Voie libre
21.45,18.8,18.0,SAFE,0,,Voie libre
21.50,19.1,18.5,SAFE,0,,Voie libre
21.55,19.3,18.5,SAFE,0,,Voie libre
21.60,19.6,18.1,SAFE,0,,Voie libre
21.65,19.8,18.4,SAFE,0,,Voie libre
21.70,20.1,18.0,SAFE,0,,Voie libre
21.75,20.3,18.3,SAFE,0,,Voie libre
21.80,20.6,18.3,SAFE,0,,Voie libre
21.85,20.8,18.0,SAFE,0,,Voie libre
21.90,21.1,18.3,SAFE,0,,Voie libre
21.95,21.3,18.3,SAFE,0,,Voie libre
22.00,21.6,18.1,SAFE,0,,Voie libre
22.05,21.9,18.2,SAFE,0,,Voie libre
22.10,22.1,18.3,SAFE,0,,Voie libre
22.15,22.4,18.2,SAFE,0,,Voie libre
22.20,22.6,18.0,SAFE,0,,Voie libre
22.25,22.9,18.4,SAFE,0,,Voie libre
22.30,23.1,18.5,SAFE,0,,Voie libre
22.35,23.4,18.0,SAFE,0,,Voie libre
22.40,23.6,18.2,SAFE,0,,Voie libre
22.45,23.9,18.6,SAFE,0,,Voie libre
22.50,24.1,18.1,SAFE,0,,Voie libre
22.55,24.4,18.6,SAFE,0,,Voie libre
22.60,24.7,18.2,SAFE,0,,Voie libre
22.65,24.9,18.5,SAFE,0,,Voie libre
22.70,25.2,18.2,SAFE,0,,Voie libre
22.75,25.4,18.5,SAFE,0,,Voie libre
22.80,25.7,18.0,SAFE,0,,Voie libre
22.85,25.9,18.5,SAFE,0,,Voie libre
22.90,26.2,18.3,SAFE,0,,Voie libre
22.95,26.4,18.1,SAFE,0,,Voie libre
23.00,26.7,18.0,SAFE,0,,Voie libre
23.05,26.9,18.5,SAFE,0,,Voie libre
23.10,27.2,18.1,SAFE,0,,Voie libre
23.15,27.4,18.5,SAFE,0,,Voie libre
23.20,27.7,18.2,SAFE,0,,Voie libre
23.25,27.9,18.5,SAFE,0,,Voie libre
23.30,28.2,18.1,SAFE,0,,Voie libre
23.35,28.5,18.5,SAFE,0,,Voie libre
23.40,28.7,18.2,SAFE,0,,Voie libre
23.45,29.0,18.5,SAFE,0,,Voie libre
23.50,29.2,18.1,SAFE,0,,Voie libre
23.55,29.5,18.5,SAFE,0,,Voie libre
23.60,29.7,18.2,SAFE,0,,Voie libre
23.65,30.0,18.5,SAFE,0,,Voie libre
23.70,30.2,18.1,SAFE,0,,Voie libre
23.75,30.5,18.5,SAFE,0,,Voie libre
23.80,30.7,18.2,SAFE,0,,Voie libre
23.85,31.0,18.6,SAFE,0,,Voie libre
23.90,31.3,18.2,SAFE,0,,Voie libre
23.95,31.5,18.5,SAFE,0,,Voie libre
24.00,31.8,18.2,SAFE,0,,Voie libre
24.05,32.0,18.6,SAFE,0,,Voie libre
24.10,32.3,18.2,SAFE,0,,Voie libre
24.15,32.5,18.5,SAFE,0,,Voie libre
24.20,32.8,18.3,SAFE,0,,Voie libre
24.25,33.0,18.6,SAFE,0,,Voie libre
24.30,33.3,18.2,SAFE,0,,Voie libre
24.35,33.6,18.6,SAFE,0,,Voie libre
24.40,33.8,18.3,SAFE,0,,Voie libre
24.45,34.1,18.6,SAFE,0,,Voie libre
24.50,34.3,18.2,SAFE,0,,Voie libre
24.55,34.6,18.6,SAFE,0,,Voie libre
24.60,34.8,18.3,SAFE,0,,Voie libre
24.65,35.1,18.6,SAFE,0,,Voie libre
24.70,35.3,18.2,SAFE,0,,Voie libre
24.75,35.6,18.6,SAFE,0,,Voie libre
24.80,35.9,18.3,SAFE,0,,Voie libre
24.85,36.1,18.6,SAFE,0,,Voie libre
24.90,36.4,18.2,SAFE,0,,Voie libre
24.95,36.6,18.6,SAFE,0,,Voie libre
25.00,36.9,18.3,SAFE,0,,Voie libre
25.05,37.1,18.6,SAFE,0,,Voie libre
25.10,37.4,18.2,SAFE,0,,Voie libre
25.15,37.6,18.6,SAFE,0,,Voie libre
25.20,37.9,18.3,SAFE,0,,Voie libre
25.25,38.2,18.6,SAFE,0,,Voie libre
25.30,38.4,18.2,SAFE,0,,Voie libre
25.35,38.7,18.6,SAFE,0,,Voie libre
25.40,38.9,18.3,SAFE,0,,Voie libre
25.45,39.2,18.6,SAFE,0,,Voie libre
25.50,39.4,18.2,SAFE,0,,Voie libre
25.55,39.7,18.6,SAFE,0,,Voie libre
25.60,39.9,18.3,SAFE,0,,Voie libre
25.65,40.2,18.6,SAFE,0,,Voie libre
25.70,40.5,18.2,SAFE,0,,Voie libre
25.75,40.7,18.6,SAFE,0,,Voie libre
25.80,41.0,18.3,SAFE,0,,Voie libre
25.85,41.2,18.6,SAFE,0,,Voie libre
25.90,41.5,18.2,SAFE,0,,Voie libre
25.95,41.7,18.6,SAFE,0,,Voie libre
26.00,42.0,18.3,SAFE,0,,Voie libre
26.05,42.3,18.6,SAFE,0,,Voie libre
26.10,42.5,18.2,SAFE,0,,Voie libre
26.15,42.8,18.6,SAFE,0,,Voie libre
26.20,43.0,18.3,SAFE,0,,Voie libre
26.25,43.3,18.6,SAFE,0,,Voie libre
26.30,43.5,18.2,SAFE,0,,Voie libre
26.35,43.8,18.6,SAFE,0,,Voie libre
26.40,44.0,18.3,SAFE,0,,Voie libre
26.45,44.3,18.6,SAFE,0,,Voie libre
26.50,44.6,18.2,SAFE,0,,Voie libre
26.55,44.8,18.6,SAFE,0,,Voie libre
26.60,45.1,18.3,SAFE,0,,Voie libre
26.65,45.3,18.6,SAFE,0,,Voie libre
26.70,45.6,18.2,SAFE,0,,Voie libre
26.75,45.8,18.6,SAFE,0,,Voie libre
26.80,46.1,18.3,SAFE,0,,Voie libre
26.85,46.3,18.6,SAFE,0,,Voie libre
26.90,46.6,18.2,SAFE,0,,Voie libre
26.95,46.9,18.6,SAFE,0,,Voie libre
27.00,47.1,18.3,SAFE,0,,Voie libre
27.05,47.4,18.6,SAFE,0,,Voie libre
27.10,47.6,18.2,SAFE,0,,Voie libre
27.15,47.9,18.6,SAFE,0,,Voie libre
27.20,48.1,18.3,SAFE,0,,Voie libre
27.25,48.4,18.6,SAFE,0,,Voie libre
27.30,48.7,18.2,SAFE,0,,Voie libre
27.35,48.9,18.6,SAFE,0,,Voie libre
27.40,49.2,18.3,SAFE,0,,Voie libre
27.45,49.4,18.6,SAFE,0,,Voie libre
27.50,49.7,18.2,SAFE,0,,Voie libre
27.55,49.9,18.6,SAFE,0,,Voie libre
27.60,50.2,18.3,SAFE,0,,Voie libre
27.65,50.4,18.6,SAFE,0,,Voie libre
27.70,50.7,18.2,SAFE,0,,Voie libre
27.75,51.0,18.6,SAFE,0,,Voie libre
27.80,51.2,18.3,SAFE,0,,Voie libre
27.85,51.5,18.6,SAFE,0,,Voie libre
27.90,51.7,18.2,SAFE,0,,Voie libre
27.95,52.0,18.6,SAFE,0,,Voie libre
28.00,52.2,18.3,SAFE,0,,Voie libre
28.05,52.5,18.6,SAFE,0,,Voie libre
28.10,52.7,18.2,SAFE,0,,Voie libre
28.15,53.0,18.6,SAFE,0,,Voie libre
28.20,53.3,18.3,SAFE,0,,Voie libre
28.25,53.5,18.6,SAFE,0,,Voie libre
28.30,53.8,18.2,SAFE,0,,Voie libre
28.35,54.0,18.6,SAFE,0,,Voie libre
28.40,54.3,18.3,SAFE,0,,Voie libre
28.45,54.5,18.6,SAFE,0,,Voie libre
28.50,54.8,18.2,SAFE,0,,Voie libre
28.55,55.1,18.6,SAFE,0,,Voie libre
28.60,55.3,18.3,SAFE,0,,Voie libre
28.65,55.6,18.6,SAFE,0,,Voie libre
28.70,55.8,18.2,SAFE,0,,Voie libre
28.75,56.1,18.6,SAFE,0,,Voie libre
28.80,56.3,18.3,SAFE,0,,Voie libre
28.85,56.6,18.6,SAFE,0,,Voie libre
28.90,56.8,18.2,SAFE,0,,Voie libre
28.95,57.1,18.6,SAFE,0,,Voie libre
29.00,57.4,18.3,SAFE,0,,Voie libre
29.05,57.6,18.6,SAFE,0,,Voie libre
29.10,57.9,18.2,SAFE,0,,Voie libre
29.15,58.1,18.6,SAFE,0,,Voie libre
29.20,58.4,18.3,SAFE,0,,Voie libre
29.25,58.6,18.6,SAFE,0,,Voie libre
29.30,58.9,18.2,SAFE,0,,Voie libre
29.35,59.2,18.6,SAFE,0,,Voie libre
29.40,59.4,18.3,SAFE,0,,Voie libre
29.45,59.7,18.6,SAFE,0,,Voie libre
29.50,59.9,18.2,SAFE,0,,Voie libre
29.55,60.2,18.6,SAFE,0,,Voie libre
29.60,60.4,18.3,SAFE,0,,Voie libre
29.65,60.7,18.6,SAFE,0,,Voie libre
29.70,60.9,18.2,SAFE,0,,Voie libre
29.75,61.2,18.6,SAFE,0,,Voie libre
29.80,61.5,18.3,SAFE,0,,Voie libre
29.85,61.7,18.6,SAFE,0,,Voie libre
29.90,62.0,18.2,SAFE,0,,Voie libre
29.95,62.2,18.6,SAFE,0,,Voie libre
30.00,62.5,18.3,SAFE,0,,Voie libre
30.05,62.7,18.6,SAFE,0,,Voie libre
30.10,63.0,18.2,SAFE,0,,Voie libre
30.15,63.2,18.6,SAFE,0,,Voie libre
30.20,63.5,18.3,SAFE,0,,Voie libre
30.25,63.8,18.6,SAFE,0,,Voie libre
30.30,64.0,18.2,SAFE,0,,Voie libre
30.35,64.3,18.6,SAFE,0,,Voie libre
30.40,64.5,18.3,SAFE,0,,Voie libre
30.45,64.8,18.6,SAFE,0,,Voie libre
30.50,65.0,18.2,SAFE,0,,Voie libre
30.55,65.3,18.6,SAFE,0,,Voie libre
30.60,65.6,18.3,SAFE,0,,Voie libre
30.65,65.8,18.6,SAFE,0,,Voie libre
30.70,66.1,18.2,SAFE,0,,Voie libre
30.75,66.3,18.6,SAFE,0,,Voie libre
30.80,66.6,18.3,SAFE,0,,Voie libre
30.85,66.8,18.6,SAFE,0,,Voie libre
30.90,67.1,18.2,SAFE,0,,Voie libre
30.95,67.3,18.6,SAFE,0,,Voie libre
31.00,67.6,18.3,SAFE,0,,Voie libre
31.05,67.9,18.6,SAFE,0,,Voie libre
31.10,68.1,18.2,SAFE,0,,Voie libre
31.15,68.4,18.6,SAFE,0,,Voie libre
31.20,68.6,18.3,SAFE,0,,Voie libre
31.25,68.9,18.6,SAFE,0,,Voie libre
31.30,69.1,18.2,SAFE,0,,Voie libre
31.35,69.4,18.6,SAFE,0,,Voie libre
31.40,69.6,18.3,SAFE,0,,Voie libre
31.45,69.9,18.6,SAFE,0,,Voie libre
31.50,70.2,18.2,SAFE,0,,SAFE : Arrêt au feu rouge
31.55,70.4,18.5,SAFE,0,,SAFE : Arrêt au feu rouge
31.60,70.7,18.0,SAFE,0,,SAFE : Arrêt au feu rouge
31.65,70.9,16.9,SAFE,0,,SAFE : Arrêt au feu rouge
31.70,71.1,15.1,SAFE,0,,SAFE : Arrêt au feu rouge
31.75,71.3,13.3,SAFE,0,,SAFE : Arrêt au feu rouge
31.80,71.5,11.4,SAFE,0,,SAFE : Arrêt au feu rouge
31.85,71.6,9.5,SAFE,0,,SAFE : Arrêt au feu rouge
31.90,71.8,7.7,SAFE,0,,SAFE : Arrêt au feu rouge
31.95,71.8,3.8,SAFE,0,,SAFE : Arrêt au feu rouge
32.00,71.8,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
32.05,71.8,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
32.10,71.8,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
32.15,71.8,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
32.20,71.8,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
32.25,71.8,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
32.30,71.8,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
32.35,71.8,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
32.40,71.8,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
32.45,71.8,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
32.50,71.8,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
32.55,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
32.60,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
32.65,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
32.70,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
32.75,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
32.80,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
32.85,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
32.90,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
32.95,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.00,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.05,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.10,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.15,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.20,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.25,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.30,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.35,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.40,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.45,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.50,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.55,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.60,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.65,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.70,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.75,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.80,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.85,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.90,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.95,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.00,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.05,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.10,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.15,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.20,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.25,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.30,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.35,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.40,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.45,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.50,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.55,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.60,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.65,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.70,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.75,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.80,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.85,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.90,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.95,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.00,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.05,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.10,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.15,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.20,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.25,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.30,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.35,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.40,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.45,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.50,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.55,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.60,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.65,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.70,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.75,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.80,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.85,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.90,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.95,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.00,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.05,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.10,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.15,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.20,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.25,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.30,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.35,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.40,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.45,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.50,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.55,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.60,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.65,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.70,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.75,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.80,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.85,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.90,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.95,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.00,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.05,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.10,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.15,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.20,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.25,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.30,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.35,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.40,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.45,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.50,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.55,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.60,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.65,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.70,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.75,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.80,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.85,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.90,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.95,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.00,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.05,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.10,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.15,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.20,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.25,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.30,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.35,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.40,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.45,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.50,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.55,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.60,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.65,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.70,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.75,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.80,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.85,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.90,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.95,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.00,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.05,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.10,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.15,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.20,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.25,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.30,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.35,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.40,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.45,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.50,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.55,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.60,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.65,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.70,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.75,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.80,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.85,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.90,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.95,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
40.00,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
40.05,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
40.10,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
40.15,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
40.20,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
40.25,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
40.30,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
40.35,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
40.40,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
40.45,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
40.50,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
40.55,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
40.60,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
40.65,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
40.70,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
40.75,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
40.80,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
40.85,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
40.90,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
40.95,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
41.00,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
41.05,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
41.10,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
41.15,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
41.20,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
41.25,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
41.30,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
41.35,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
41.40,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
41.45,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
41.50,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
41.55,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
41.60,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
41.65,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
41.70,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
41.75,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
41.80,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
41.85,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
41.90,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
41.95,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
42.00,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
42.05,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
42.10,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
42.15,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
42.20,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
42.25,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
42.30,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
42.35,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
42.40,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
42.45,71.9,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
