t,distance_parcourue_m,vitesse_kmh,niveau,n_agents_percus,recommandation
4.40,16.7,12.6,WATCH,2,Vigilance — situation à la limite
4.45,16.9,12.2,WATCH,2,Vigilance — situation à la limite
4.50,17.0,11.8,WATCH,2,Ralentissez de 1 km/h  (12 -> 11 km/h)
4.55,17.2,11.4,WATCH,2,Ralentissez de 1 km/h  (11 -> 10 km/h)
4.60,17.3,11.0,WATCH,2,Ralentissez de 1 km/h  (11 -> 10 km/h)
4.65,17.5,10.6,WATCH,2,Ralentissez de 2 km/h  (11 -> 9 km/h)
4.70,17.6,10.3,DANGER,2,Ralentissez de 2 km/h  (10 -> 9 km/h)
4.75,17.8,9.8,DANGER,2,Ralentissez de 2 km/h  (10 -> 8 km/h)
4.80,17.9,9.3,DANGER,2,Ralentissez de 1 km/h  (9 -> 8 km/h)
4.85,18.0,8.7,DANGER,2,Ralentissez de 1 km/h  (9 -> 8 km/h)
4.90,18.1,8.2,WATCH,2,Vigilance — situation à la limite
4.95,18.3,7.8,WATCH,2,Vigilance — situation à la limite
5.00,18.4,7.4,WATCH,2,Vigilance — situation à la limite
5.05,18.5,7.1,WATCH,2,Vigilance — situation à la limite
5.10,18.6,6.8,WATCH,2,Vigilance — situation à la limite
5.15,18.6,6.4,WATCH,1,Vigilance — situation à la limite
5.20,18.7,2.5,SAFE,1,Situation maîtrisée
5.25,18.7,1.0,SAFE,1,Situation maîtrisée
5.30,18.7,1.4,SAFE,1,Situation maîtrisée
5.35,18.8,2.0,SAFE,1,Situation maîtrisée
5.40,18.8,2.5,SAFE,1,Situation maîtrisée
5.45,18.8,3.2,SAFE,1,Situation maîtrisée
5.50,18.9,3.6,SAFE,1,Situation maîtrisée
5.55,18.9,4.1,WATCH,1,Vigilance — situation à la limite
5.60,19.0,0.7,SAFE,1,Situation maîtrisée
5.65,19.0,0.6,SAFE,1,Situation maîtrisée
5.70,19.0,1.3,SAFE,1,Situation maîtrisée
5.75,19.0,1.8,WATCH,1,Vigilance — situation à la limite
5.80,19.0,0.0,SAFE,1,Situation maîtrisée
5.85,19.0,0.5,SAFE,1,Situation maîtrisée
5.90,19.0,0.9,SAFE,1,Situation maîtrisée
5.95,19.0,1.1,CRITICAL,1,Vigilance — situation à la limite
6.00,19.0,0.0,SAFE,1,Situation maîtrisée
6.05,19.0,0.4,CRITICAL,1,Vigilance — situation à la limite
6.10,19.0,0.0,SAFE,1,Situation maîtrisée
6.15,19.0,0.3,CRITICAL,1,Vigilance — situation à la limite
6.20,19.0,0.0,SAFE,1,Situation maîtrisée
6.25,19.0,0.3,CRITICAL,1,Vigilance — situation à la limite
6.30,19.0,0.0,SAFE,1,Situation maîtrisée
6.35,19.0,0.3,CRITICAL,1,Vigilance — situation à la limite
6.40,19.0,0.0,SAFE,1,Situation maîtrisée
6.45,19.0,0.3,SAFE,1,Situation maîtrisée
6.50,19.0,0.0,SAFE,1,Situation maîtrisée
6.55,19.0,0.2,SAFE,1,Situation maîtrisée
6.60,19.1,0.8,CRITICAL,1,Vigilance — situation à la limite
6.65,19.1,0.0,SAFE,1,Situation maîtrisée
6.70,19.1,0.4,SAFE,1,Situation maîtrisée
6.75,19.1,0.5,SAFE,1,Situation maîtrisée
6.80,19.1,0.9,SAFE,1,Situation maîtrisée
6.85,19.1,1.2,CRITICAL,1,Vigilance — situation à la limite
6.90,19.1,0.0,SAFE,1,Situation maîtrisée
6.95,19.1,0.4,SAFE,1,Situation maîtrisée
7.00,19.1,0.6,SAFE,1,Situation maîtrisée
7.05,19.1,1.1,SAFE,1,Situation maîtrisée
7.10,19.1,1.6,CRITICAL,1,FREINEZ de 1 km/h  (2 -> 0 km/h)
7.15,19.1,0.0,SAFE,1,Situation maîtrisée
7.20,19.1,0.4,SAFE,1,Situation maîtrisée
7.25,19.1,0.4,SAFE,1,Situation maîtrisée
7.30,19.1,1.2,CRITICAL,1,Vigilance — situation à la limite
7.35,19.2,0.0,SAFE,1,Situation maîtrisée
7.40,19.2,0.4,SAFE,1,Situation maîtrisée
7.45,19.2,0.6,SAFE,1,Situation maîtrisée
7.50,19.2,0.7,SAFE,1,Situation maîtrisée
7.55,19.2,1.3,SAFE,1,Situation maîtrisée
7.60,19.2,1.9,CRITICAL,1,Vigilance — situation à la limite
7.65,19.2,0.0,SAFE,1,Situation maîtrisée
7.70,19.2,0.4,SAFE,1,Situation maîtrisée
7.75,19.2,0.7,SAFE,1,Situation maîtrisée
7.80,19.2,1.1,SAFE,1,Situation maîtrisée
7.85,19.3,1.6,SAFE,1,Situation maîtrisée
7.90,19.3,2.1,CRITICAL,1,Vigilance — situation à la limite
7.95,19.3,0.0,SAFE,1,Situation maîtrisée
8.00,19.3,0.4,SAFE,1,Situation maîtrisée
8.05,19.3,0.6,SAFE,1,Situation maîtrisée
8.10,19.3,1.0,SAFE,1,Situation maîtrisée
8.15,19.3,1.5,SAFE,1,Situation maîtrisée
8.20,19.4,2.2,CRITICAL,1,Vigilance — situation à la limite
8.25,19.4,0.0,SAFE,1,Situation maîtrisée
8.30,19.4,0.4,SAFE,1,Situation maîtrisée
8.35,19.4,0.6,CRITICAL,1,Vigilance — situation à la limite
8.40,19.4,0.0,SAFE,1,Situation maîtrisée
8.45,19.4,0.4,CRITICAL,1,Vigilance — situation à la limite
8.50,19.4,0.0,SAFE,1,Situation maîtrisée
8.55,19.4,0.3,SAFE,1,Situation maîtrisée
8.60,19.4,0.1,SAFE,1,Situation maîtrisée
8.65,19.4,0.3,SAFE,1,Situation maîtrisée
8.70,19.4,1.0,SAFE,1,Situation maîtrisée
8.75,19.4,1.4,SAFE,1,Situation maîtrisée
8.80,19.4,1.8,SAFE,1,Situation maîtrisée
8.85,19.5,2.5,SAFE,1,Situation maîtrisée
8.90,19.5,3.0,SAFE,1,Situation maîtrisée
8.95,19.6,3.6,SAFE,1,Situation maîtrisée
9.00,19.6,4.1,SAFE,0,Voie libre
9.05,19.7,4.6,SAFE,0,Voie libre
9.10,19.7,5.3,SAFE,0,Voie libre
9.15,19.8,5.7,SAFE,0,Voie libre
9.20,19.9,6.5,SAFE,0,Voie libre
9.25,20.0,6.9,SAFE,0,Voie libre
9.30,20.1,7.6,SAFE,0,Voie libre
9.35,20.2,8.0,SAFE,0,Voie libre
9.40,20.3,8.7,SAFE,0,Voie libre
9.45,20.4,9.1,SAFE,0,Voie libre
9.50,20.6,9.6,SAFE,0,Voie libre
9.55,20.7,10.0,SAFE,0,Voie libre
9.60,20.9,10.4,SAFE,0,Voie libre
9.65,21.0,10.9,SAFE,0,Voie libre
9.70,21.2,11.4,SAFE,0,Voie libre
9.75,21.3,11.9,SAFE,0,Voie libre
9.80,21.5,12.4,SAFE,0,Voie libre
9.85,21.7,12.8,SAFE,0,Voie libre
9.90,21.8,13.3,SAFE,0,Voie libre
9.95,22.0,13.8,SAFE,0,Voie libre
10.00,22.2,14.2,SAFE,0,Voie libre
10.05,22.4,14.7,SAFE,0,Voie libre
10.10,22.6,15.1,SAFE,0,Voie libre
10.15,22.9,15.6,SAFE,0,Voie libre
10.20,23.1,16.0,SAFE,0,Voie libre
10.25,23.3,16.4,SAFE,0,Voie libre
10.30,23.5,16.8,SAFE,0,Voie libre
10.35,23.8,17.2,SAFE,0,Voie libre
10.40,24.0,17.6,SAFE,0,Voie libre
10.45,24.3,18.0,SAFE,0,Voie libre
10.50,24.5,18.4,SAFE,0,Voie libre
10.55,24.8,18.4,SAFE,0,Voie libre
10.60,25.0,18.3,SAFE,0,Voie libre
10.65,25.3,18.2,SAFE,0,Voie libre
10.70,25.5,18.3,SAFE,0,Voie libre
10.75,25.8,18.3,SAFE,0,Voie libre
10.80,26.0,18.5,SAFE,0,Voie libre
10.85,26.3,18.6,SAFE,0,Voie libre
10.90,26.6,18.8,SAFE,0,Voie libre
10.95,26.8,19.0,SAFE,0,Voie libre
11.00,27.1,19.3,SAFE,0,Voie libre
11.05,27.4,19.5,SAFE,0,Voie libre
11.10,27.6,19.8,SAFE,0,Voie libre
11.15,27.9,20.0,SAFE,0,Voie libre
11.20,28.2,20.3,SAFE,0,Voie libre
11.25,28.5,20.5,SAFE,0,Voie libre
11.30,28.8,20.8,SAFE,0,Voie libre
11.35,29.0,21.0,SAFE,0,Voie libre
11.40,29.3,21.3,SAFE,0,Voie libre
11.45,29.6,21.5,SAFE,0,Voie libre
11.50,29.9,21.7,SAFE,0,Voie libre
11.55,30.2,21.9,SAFE,0,Voie libre
11.60,30.5,22.2,SAFE,0,Voie libre
11.65,30.9,22.3,SAFE,0,Voie libre
11.70,31.2,22.5,SAFE,0,Voie libre
11.75,31.5,22.6,SAFE,0,Voie libre
11.80,31.8,22.9,SAFE,0,Voie libre
11.85,32.1,23.0,SAFE,0,Voie libre
11.90,32.4,23.2,SAFE,0,Voie libre
11.95,32.8,23.3,SAFE,0,Voie libre
12.00,33.1,23.5,SAFE,0,Voie libre
12.05,33.4,23.6,SAFE,0,Voie libre
12.10,33.7,23.8,SAFE,0,Voie libre
12.15,34.1,23.8,SAFE,0,Voie libre
12.20,34.4,24.0,SAFE,0,Voie libre
12.25,34.7,24.0,SAFE,0,Voie libre
12.30,35.1,24.2,SAFE,0,Voie libre
12.35,35.4,24.3,SAFE,0,Voie libre
12.40,35.7,24.4,SAFE,0,Voie libre
12.45,36.1,24.5,SAFE,0,Voie libre
12.50,36.4,24.6,SAFE,0,Voie libre
12.55,36.8,24.6,SAFE,0,Voie libre
12.60,37.1,24.8,SAFE,0,Voie libre
12.65,37.5,24.8,SAFE,0,Voie libre
12.70,37.8,24.9,SAFE,0,Voie libre
12.75,38.1,24.9,SAFE,0,Voie libre
12.80,38.5,25.1,SAFE,0,Voie libre
12.85,38.8,25.1,SAFE,0,Voie libre
12.90,39.2,25.2,SAFE,0,Voie libre
12.95,39.5,25.2,SAFE,0,Voie libre
13.00,39.9,25.3,SAFE,0,Voie libre
13.05,40.2,25.3,SAFE,0,Voie libre
13.10,40.6,25.5,SAFE,0,Voie libre
13.15,41.0,25.4,SAFE,0,Voie libre
13.20,41.3,25.6,SAFE,0,Voie libre
13.25,41.7,25.5,SAFE,0,Voie libre
13.30,42.0,25.6,SAFE,0,Voie libre
13.35,42.4,25.6,SAFE,0,Voie libre
13.40,42.7,25.7,SAFE,0,Voie libre
13.45,43.1,25.7,SAFE,0,Voie libre
13.50,43.4,25.8,SAFE,0,Voie libre
13.55,43.8,25.8,SAFE,0,Voie libre
13.60,44.2,25.9,SAFE,0,Voie libre
13.65,44.5,25.8,SAFE,0,Voie libre
13.70,44.9,25.9,SAFE,0,Voie libre
13.75,45.2,25.9,SAFE,0,Voie libre
13.80,45.6,26.0,SAFE,0,Voie libre
13.85,46.0,26.0,SAFE,0,Voie libre
13.90,46.3,26.1,SAFE,0,Voie libre
13.95,46.7,26.0,SAFE,0,Voie libre
14.00,47.0,26.1,SAFE,0,Voie libre
14.05,47.4,26.1,SAFE,0,Voie libre
14.10,47.8,26.2,SAFE,0,Voie libre
14.15,48.1,26.1,SAFE,0,Voie libre
14.20,48.5,26.2,SAFE,0,Voie libre
14.25,48.9,26.2,SAFE,0,Voie libre
14.30,49.2,26.2,SAFE,0,Voie libre
14.35,49.6,26.2,SAFE,0,Voie libre
14.40,50.0,26.3,SAFE,0,Voie libre
14.45,50.3,26.2,SAFE,0,Voie libre
14.50,50.7,26.3,SAFE,0,Voie libre
14.55,51.1,26.3,SAFE,0,Voie libre
14.60,51.4,26.3,SAFE,0,Voie libre
14.65,51.8,26.3,SAFE,0,Voie libre
14.70,52.1,26.4,SAFE,0,Voie libre
14.75,52.5,26.3,SAFE,0,Voie libre
14.80,52.9,26.4,SAFE,0,Voie libre
14.85,53.2,26.3,SAFE,0,Voie libre
14.90,53.6,26.4,SAFE,0,Voie libre
14.95,54.0,26.4,SAFE,0,Voie libre
15.00,54.3,26.4,SAFE,0,Voie libre
15.05,54.7,26.4,SAFE,0,Voie libre
15.10,55.1,26.5,SAFE,0,Voie libre
15.15,55.4,26.4,SAFE,0,Voie libre
15.20,55.8,26.5,SAFE,0,Voie libre
15.25,56.2,26.4,SAFE,0,Voie libre
15.30,56.5,26.5,SAFE,0,Voie libre
15.35,56.9,26.4,SAFE,0,Voie libre
15.40,57.3,26.5,SAFE,0,Voie libre
15.45,57.7,26.4,SAFE,0,Voie libre
15.50,58.0,26.5,SAFE,0,Voie libre
15.55,58.4,26.5,SAFE,0,Voie libre
15.60,58.8,26.5,SAFE,0,Voie libre
15.65,59.1,26.5,SAFE,0,Voie libre
15.70,59.5,26.5,SAFE,0,Voie libre
15.75,59.9,26.5,SAFE,0,Voie libre
15.80,60.2,26.5,SAFE,0,Voie libre
15.85,60.6,26.5,SAFE,0,Voie libre
15.90,61.0,26.6,SAFE,0,Voie libre
15.95,61.3,26.5,SAFE,0,Voie libre
16.00,61.7,26.6,SAFE,0,Voie libre
16.05,62.1,26.5,SAFE,0,Voie libre
16.10,62.4,26.6,SAFE,0,Voie libre
16.15,62.8,26.5,SAFE,0,Voie libre
16.20,63.2,26.6,SAFE,0,Voie libre
16.25,63.5,26.5,SAFE,0,Voie libre
16.30,63.9,26.6,SAFE,0,Voie libre
16.35,64.3,26.5,SAFE,0,Voie libre
16.40,64.6,26.6,SAFE,0,Voie libre
16.45,65.0,26.5,SAFE,0,Voie libre
16.50,65.4,26.6,SAFE,0,Voie libre
16.55,65.8,26.5,SAFE,0,Voie libre
16.60,66.1,26.6,SAFE,0,Voie libre
16.65,66.5,26.5,SAFE,0,Voie libre
16.70,66.9,26.6,SAFE,0,Voie libre
16.75,67.2,26.5,SAFE,0,Voie libre
16.80,67.6,26.6,SAFE,0,Voie libre
16.85,68.0,26.5,SAFE,0,Voie libre
16.90,68.3,26.6,SAFE,0,Voie libre
16.95,68.7,26.6,SAFE,0,Voie libre
17.00,69.1,26.6,SAFE,0,Voie libre
17.05,69.4,26.6,SAFE,0,Voie libre
17.10,69.8,26.6,SAFE,0,Voie libre
17.15,70.2,26.6,SAFE,0,Voie libre
17.20,70.6,26.6,SAFE,0,Voie libre
17.25,70.9,26.6,SAFE,0,Voie libre
17.30,71.3,26.6,SAFE,0,Voie libre
17.35,71.7,26.6,SAFE,0,Voie libre
17.40,72.0,26.6,SAFE,0,Voie libre
17.45,72.4,26.6,SAFE,0,Voie libre
17.50,72.8,26.6,SAFE,0,Voie libre
17.55,73.1,26.6,SAFE,0,Voie libre
17.60,73.5,26.6,SAFE,0,Voie libre
17.65,73.9,26.6,SAFE,0,Voie libre
17.70,74.3,26.6,SAFE,0,Voie libre
17.75,74.6,26.6,SAFE,0,Voie libre
17.80,75.0,26.6,SAFE,0,Voie libre
17.85,75.4,26.6,SAFE,0,Voie libre
17.90,75.7,26.6,SAFE,0,Voie libre
17.95,76.1,26.6,SAFE,0,Voie libre
18.00,76.5,26.6,SAFE,0,Voie libre
18.05,76.8,26.6,SAFE,0,Voie libre
18.10,77.2,26.6,SAFE,0,Voie libre
18.15,77.6,26.6,SAFE,0,Voie libre
18.20,77.9,26.6,SAFE,0,Voie libre
18.25,78.3,26.6,SAFE,0,Voie libre
18.30,78.7,26.6,SAFE,0,Voie libre
18.35,79.1,26.6,SAFE,0,Voie libre
18.40,79.4,26.7,SAFE,0,Voie libre
18.45,79.8,26.6,SAFE,0,Voie libre
18.50,80.2,26.7,SAFE,0,Voie libre
18.55,80.5,26.6,SAFE,0,Voie libre
18.60,80.9,26.7,SAFE,0,Voie libre
18.65,81.3,26.6,SAFE,0,Voie libre
18.70,81.6,26.7,SAFE,0,Voie libre
18.75,82.0,26.6,SAFE,0,Voie libre
18.80,82.4,26.7,SAFE,0,Voie libre
18.85,82.8,26.6,SAFE,0,Voie libre
18.90,83.1,26.7,SAFE,0,Voie libre
18.95,83.5,26.6,SAFE,0,Voie libre
19.00,83.9,26.7,SAFE,0,Voie libre
19.05,84.2,26.6,SAFE,0,Voie libre
19.10,84.6,26.7,SAFE,0,Voie libre
19.15,85.0,26.6,SAFE,0,Voie libre
19.20,85.3,26.7,SAFE,0,Voie libre
19.25,85.7,26.6,SAFE,0,Voie libre
19.30,86.1,26.7,SAFE,0,Voie libre
19.35,86.5,26.6,SAFE,0,Voie libre
19.40,86.8,26.7,SAFE,0,Voie libre
19.45,87.2,26.6,SAFE,0,Voie libre
19.50,87.6,26.7,SAFE,0,Voie libre
19.55,87.9,26.6,SAFE,0,Voie libre
19.60,88.3,26.7,SAFE,0,Voie libre
19.65,88.7,26.6,SAFE,0,Voie libre
19.70,89.0,26.7,SAFE,0,Voie libre
19.75,89.4,26.6,SAFE,0,Voie libre
19.80,89.8,26.7,SAFE,0,Voie libre
19.85,90.1,26.6,SAFE,0,Voie libre
19.90,90.5,26.7,SAFE,0,Voie libre
19.95,90.9,26.6,SAFE,0,Voie libre
20.00,91.3,26.7,SAFE,0,Voie libre
20.05,91.6,26.6,SAFE,0,Voie libre
20.10,92.0,26.7,SAFE,0,Voie libre
20.15,92.4,26.6,SAFE,0,Voie libre
20.20,92.7,26.7,SAFE,0,Voie libre
20.25,93.1,26.6,SAFE,0,Voie libre
20.30,93.5,26.7,SAFE,0,Voie libre
20.35,93.8,26.6,SAFE,0,Voie libre
20.40,94.2,26.7,SAFE,0,Voie libre
20.45,94.6,26.6,SAFE,0,Voie libre
20.50,95.0,26.7,SAFE,0,Voie libre
20.55,95.3,26.6,SAFE,0,Voie libre
20.60,95.7,26.7,SAFE,0,Voie libre
20.65,96.1,26.6,SAFE,0,Voie libre
20.70,96.4,26.7,SAFE,0,Voie libre
20.75,96.8,26.6,SAFE,0,Voie libre
20.80,97.2,26.7,SAFE,0,Voie libre
20.85,97.5,26.6,SAFE,0,Voie libre
20.90,97.9,26.7,SAFE,0,Voie libre
20.95,98.3,26.6,SAFE,0,Voie libre
21.00,98.7,26.7,SAFE,0,Voie libre
21.05,99.0,26.6,SAFE,0,Voie libre
21.10,99.4,26.7,SAFE,0,Voie libre
21.15,99.8,26.6,SAFE,0,Voie libre
21.20,100.1,26.7,SAFE,0,Voie libre
21.25,100.5,26.6,SAFE,0,Voie libre
21.30,100.9,26.7,SAFE,0,Voie libre
21.35,101.2,26.6,SAFE,0,Voie libre
21.40,101.6,26.7,SAFE,0,Voie libre
21.45,102.0,26.6,SAFE,0,Voie libre
21.50,102.4,26.7,SAFE,0,Voie libre
21.55,102.7,26.6,SAFE,0,Voie libre
21.60,103.1,26.7,SAFE,0,Voie libre
21.65,103.5,26.6,SAFE,0,Voie libre
21.70,103.8,26.7,SAFE,0,Voie libre
21.75,104.2,26.6,SAFE,0,Voie libre
21.80,104.6,26.7,SAFE,0,Voie libre
21.85,104.9,26.6,SAFE,0,Voie libre
21.90,105.3,26.7,SAFE,0,Voie libre
21.95,105.7,26.6,SAFE,0,Voie libre
22.00,106.1,26.7,SAFE,0,Voie libre
22.05,106.4,26.6,SAFE,0,Voie libre
22.10,106.8,26.7,SAFE,0,Voie libre
22.15,107.2,26.6,SAFE,0,Voie libre
22.20,107.5,26.7,SAFE,0,Voie libre
22.25,107.9,26.6,SAFE,0,Voie libre
22.30,108.3,26.7,SAFE,0,Voie libre
22.35,108.6,26.6,SAFE,0,Voie libre
22.40,109.0,26.7,SAFE,0,Voie libre
22.45,109.4,26.6,SAFE,0,Voie libre
22.50,109.7,26.7,SAFE,0,Voie libre
22.55,110.1,26.6,SAFE,0,Voie libre
22.60,110.5,26.7,SAFE,0,Voie libre
22.65,110.9,26.6,SAFE,0,Voie libre
22.70,111.2,26.7,SAFE,0,Voie libre
22.75,111.6,26.6,SAFE,0,Voie libre
22.80,112.0,26.7,SAFE,0,Voie libre
22.85,112.3,26.6,SAFE,0,Voie libre
22.90,112.7,26.7,SAFE,0,Voie libre
22.95,113.1,26.6,SAFE,0,Voie libre
23.00,113.4,26.7,SAFE,0,Voie libre
23.05,113.8,26.6,SAFE,0,Voie libre
23.10,114.2,26.7,SAFE,0,Voie libre
23.15,114.6,26.6,SAFE,0,Voie libre
23.20,114.9,26.7,SAFE,0,Voie libre
23.25,115.3,26.6,SAFE,0,Voie libre
23.30,115.7,26.7,SAFE,0,Voie libre
23.35,116.0,26.6,SAFE,0,Voie libre
23.40,116.4,26.7,SAFE,0,Voie libre
23.45,116.8,26.6,SAFE,0,Voie libre
23.50,117.1,26.7,SAFE,0,Voie libre
23.55,117.5,26.6,SAFE,0,Voie libre
23.60,117.9,26.7,SAFE,0,Voie libre
23.65,118.3,26.6,SAFE,0,Voie libre
23.70,118.6,26.7,SAFE,0,Voie libre
23.75,119.0,26.6,SAFE,0,Voie libre
23.80,119.4,26.7,SAFE,0,Voie libre
23.85,119.7,26.6,SAFE,0,Voie libre
23.90,120.1,26.7,SAFE,0,Voie libre
23.95,120.5,26.6,SAFE,0,Voie libre
24.00,120.8,26.7,SAFE,0,Voie libre
24.05,121.2,26.6,SAFE,0,Voie libre
24.10,121.6,26.7,SAFE,0,Voie libre
24.15,122.0,26.6,SAFE,0,Voie libre
24.20,122.3,26.7,SAFE,0,Voie libre
24.25,122.7,26.6,SAFE,0,Voie libre
24.30,123.1,26.7,SAFE,0,Voie libre
24.35,123.4,26.6,SAFE,0,Voie libre
24.40,123.8,26.7,SAFE,0,Voie libre
24.45,124.2,26.6,SAFE,0,Voie libre
24.50,124.5,26.7,SAFE,0,Voie libre
24.55,124.9,26.6,SAFE,0,Voie libre
24.60,125.3,26.7,SAFE,0,Voie libre
24.65,125.7,26.6,SAFE,0,Voie libre
24.70,126.0,26.7,SAFE,0,Voie libre
24.75,126.4,26.6,SAFE,0,Voie libre
24.80,126.8,26.7,SAFE,0,Voie libre
24.85,127.1,26.6,SAFE,0,Voie libre
24.90,127.5,26.7,SAFE,0,Voie libre
24.95,127.9,26.6,SAFE,0,Voie libre
25.00,128.2,26.7,SAFE,0,Voie libre
25.05,128.6,26.6,SAFE,0,Voie libre
25.10,129.0,26.7,SAFE,0,Voie libre
25.15,129.4,26.6,SAFE,0,Voie libre
25.20,129.7,26.7,SAFE,0,Voie libre
25.25,130.1,26.6,SAFE,0,Voie libre
25.30,130.5,26.7,SAFE,0,Voie libre
25.35,130.8,26.6,SAFE,0,Voie libre
25.40,131.2,26.7,SAFE,0,Voie libre
25.45,131.6,26.6,SAFE,0,Voie libre
25.50,131.9,26.7,SAFE,0,Voie libre
25.55,132.3,26.6,SAFE,0,Voie libre
25.60,132.7,26.7,SAFE,0,Voie libre
25.65,133.0,26.6,SAFE,0,Voie libre
25.70,133.4,26.7,SAFE,0,Voie libre
25.75,133.8,26.6,SAFE,0,Voie libre
