t,distance_parcourue_m,vitesse_kmh,niveau,n_agents_percus,recommandation
10.80,48.2,15.1,SAFE,1,Situation maîtrisée
10.85,48.4,15.3,SAFE,1,Situation maîtrisée
10.90,48.6,15.6,SAFE,1,Situation maîtrisée
10.95,48.8,15.8,SAFE,1,Situation maîtrisée
11.00,49.0,16.0,SAFE,1,Situation maîtrisée
11.05,49.3,16.2,SAFE,1,Situation maîtrisée
11.10,49.5,16.4,SAFE,1,Situation maîtrisée
11.15,49.7,16.5,SAFE,1,Situation maîtrisée
11.20,49.9,16.7,SAFE,1,Situation maîtrisée
11.25,50.2,16.9,SAFE,1,Situation maîtrisée
11.30,50.4,17.0,SAFE,1,Situation maîtrisée
11.35,50.6,17.1,SAFE,1,Situation maîtrisée
11.40,50.9,17.3,SAFE,1,Situation maîtrisée
11.45,51.1,17.4,SAFE,1,Situation maîtrisée
11.50,51.4,17.5,SAFE,1,Situation maîtrisée
11.55,51.6,17.6,SAFE,1,Situation maîtrisée
11.60,51.9,17.7,SAFE,1,Situation maîtrisée
11.65,52.1,17.8,SAFE,1,Situation maîtrisée
11.70,52.4,17.9,SAFE,1,Situation maîtrisée
11.75,52.6,17.9,SAFE,1,Situation maîtrisée
11.80,52.9,18.0,SAFE,1,Situation maîtrisée
11.85,53.1,18.1,SAFE,1,Situation maîtrisée
11.90,53.4,18.0,SAFE,1,Situation maîtrisée
11.95,53.6,18.0,SAFE,1,Situation maîtrisée
12.00,53.9,18.0,SAFE,1,Situation maîtrisée
12.05,54.1,18.1,SAFE,1,Situation maîtrisée
12.10,54.4,18.1,SAFE,1,Situation maîtrisée
12.15,54.6,17.8,SAFE,1,Situation maîtrisée
12.20,54.9,18.2,SAFE,1,Situation maîtrisée
12.25,55.1,18.0,SAFE,1,Situation maîtrisée
12.30,55.4,18.1,SAFE,1,Situation maîtrisée
12.35,55.6,18.0,SAFE,1,Situation maîtrisée
12.40,55.9,18.2,SAFE,1,Situation maîtrisée
12.45,56.1,18.0,SAFE,1,Situation maîtrisée
12.50,56.4,18.0,SAFE,1,Situation maîtrisée
12.55,56.6,17.9,SAFE,1,Situation maîtrisée
12.60,56.9,18.1,SAFE,1,Situation maîtrisée
12.65,57.1,18.1,SAFE,1,Situation maîtrisée
12.70,57.4,18.3,SAFE,1,Situation maîtrisée
12.75,57.6,18.1,SAFE,1,Situation maîtrisée
12.80,57.9,18.1,SAFE,1,Situation maîtrisée
12.85,58.1,18.0,SAFE,1,Situation maîtrisée
12.90,58.4,18.2,SAFE,1,Situation maîtrisée
12.95,58.6,18.1,SAFE,1,Situation maîtrisée
13.00,58.9,18.1,SAFE,1,Situation maîtrisée
13.05,59.1,18.0,SAFE,1,Situation maîtrisée
13.10,59.4,18.3,SAFE,1,Situation maîtrisée
13.15,59.6,18.2,SAFE,1,Situation maîtrisée
13.20,59.9,18.1,SAFE,1,Situation maîtrisée
13.25,60.1,18.2,SAFE,1,Situation maîtrisée
13.30,60.4,18.1,SAFE,1,Situation maîtrisée
13.35,60.6,18.0,SAFE,1,Situation maîtrisée
13.40,60.9,18.3,SAFE,1,Situation maîtrisée
13.45,61.1,17.9,SAFE,1,Situation maîtrisée
13.50,61.4,18.2,SAFE,1,Situation maîtrisée
13.55,61.6,18.2,SAFE,1,Situation maîtrisée
13.60,61.9,18.1,SAFE,1,Situation maîtrisée
13.65,62.1,18.2,SAFE,1,Situation maîtrisée
13.70,62.4,18.2,SAFE,1,Situation maîtrisée
13.75,62.6,18.1,SAFE,1,Situation maîtrisée
13.80,62.9,18.4,SAFE,1,Situation maîtrisée
13.85,63.2,18.0,SAFE,1,Situation maîtrisée
13.90,63.4,18.3,SAFE,1,Situation maîtrisée
13.95,63.7,18.0,SAFE,1,Situation maîtrisée
14.00,63.9,18.3,SAFE,1,Situation maîtrisée
14.05,64.2,17.9,SAFE,1,Situation maîtrisée
14.10,64.4,18.3,SAFE,1,Situation maîtrisée
14.15,64.7,18.2,SAFE,2,Situation maîtrisée
14.20,64.9,18.2,SAFE,2,Situation maîtrisée
14.25,65.2,18.2,SAFE,2,Situation maîtrisée
14.30,65.4,18.2,SAFE,2,Situation maîtrisée
14.35,65.7,18.2,SAFE,2,Situation maîtrisée
14.40,65.9,18.2,SAFE,2,Situation maîtrisée
14.45,66.2,18.2,SAFE,2,Situation maîtrisée
14.50,66.4,18.2,SAFE,2,Situation maîtrisée
14.55,66.7,18.2,SAFE,2,Situation maîtrisée
14.60,66.9,18.2,SAFE,2,Situation maîtrisée
14.65,67.2,18.2,SAFE,2,Situation maîtrisée
14.70,67.4,18.2,SAFE,2,Situation maîtrisée
14.75,67.7,18.2,SAFE,2,Situation maîtrisée
14.80,67.9,18.2,SAFE,2,Situation maîtrisée
14.85,68.2,17.9,SAFE,2,Situation maîtrisée
14.90,68.4,18.3,SAFE,2,Situation maîtrisée
14.95,68.7,18.0,SAFE,2,Situation maîtrisée
15.00,69.0,18.4,SAFE,2,Situation maîtrisée
15.05,69.2,18.1,SAFE,2,Situation maîtrisée
15.10,69.5,18.1,SAFE,2,Situation maîtrisée
15.15,69.7,18.2,SAFE,2,Situation maîtrisée
15.20,70.0,18.1,SAFE,2,Situation maîtrisée
15.25,70.2,18.3,SAFE,2,Situation maîtrisée
15.30,70.5,18.2,SAFE,2,Situation maîtrisée
15.35,70.7,18.3,SAFE,2,Situation maîtrisée
15.40,71.0,18.2,SAFE,2,Situation maîtrisée
15.45,71.2,18.0,SAFE,2,Situation maîtrisée
15.50,71.5,18.4,SAFE,2,Situation maîtrisée
15.55,71.7,18.1,SAFE,2,Situation maîtrisée
15.60,72.0,18.2,SAFE,2,Situation maîtrisée
15.65,72.2,18.2,SAFE,2,Situation maîtrisée
15.70,72.5,18.1,SAFE,2,Situation maîtrisée
15.75,72.7,18.3,SAFE,2,Situation maîtrisée
15.80,73.0,18.3,SAFE,2,Situation maîtrisée
15.85,73.2,18.0,SAFE,2,Situation maîtrisée
15.90,73.5,18.5,SAFE,2,Situation maîtrisée
15.95,73.8,18.2,SAFE,2,Situation maîtrisée
16.00,74.0,18.1,SAFE,2,Situation maîtrisée
16.05,74.3,18.4,SAFE,2,Situation maîtrisée
16.10,74.5,18.3,SAFE,2,Situation maîtrisée
16.15,74.8,18.0,SAFE,2,Situation maîtrisée
16.20,75.0,18.5,SAFE,2,Situation maîtrisée
16.25,75.3,18.2,SAFE,2,Situation maîtrisée
16.30,75.5,18.1,SAFE,2,Situation maîtrisée
16.35,75.8,18.3,SAFE,2,Situation maîtrisée
16.40,76.0,18.4,SAFE,2,Situation maîtrisée
16.45,76.3,18.1,SAFE,2,Situation maîtrisée
16.50,76.5,18.1,SAFE,2,Situation maîtrisée
16.55,76.8,18.5,SAFE,2,Situation maîtrisée
16.60,77.0,18.3,SAFE,2,Situation maîtrisée
16.65,77.3,18.1,SAFE,2,Situation maîtrisée
16.70,77.5,18.2,SAFE,2,Situation maîtrisée
16.75,77.8,18.3,SAFE,2,Situation maîtrisée
16.80,78.1,18.3,SAFE,2,Situation maîtrisée
16.85,78.3,18.0,SAFE,2,Situation maîtrisée
16.90,78.6,18.5,SAFE,3,Situation maîtrisée
16.95,78.8,18.3,SAFE,3,Situation maîtrisée
17.00,79.1,18.3,SAFE,3,Situation maîtrisée
17.05,79.3,18.0,SAFE,3,Situation maîtrisée
17.10,79.6,18.2,SAFE,3,Situation maîtrisée
17.15,79.8,18.4,SAFE,3,Situation maîtrisée
17.20,80.1,18.3,SAFE,3,Situation maîtrisée
17.25,80.3,18.1,SAFE,3,Situation maîtrisée
17.30,80.6,18.1,SAFE,3,Situation maîtrisée
17.35,80.8,18.3,SAFE,3,Situation maîtrisée
17.40,81.1,18.5,SAFE,3,Situation maîtrisée
17.45,81.4,18.2,SAFE,3,Situation maîtrisée
17.50,81.6,18.2,SAFE,3,Situation maîtrisée
17.55,81.9,18.0,SAFE,3,Situation maîtrisée
17.60,82.1,18.5,SAFE,3,Situation maîtrisée
17.65,82.4,18.4,SAFE,3,Situation maîtrisée
17.70,82.6,18.4,SAFE,3,Situation maîtrisée
17.75,82.9,18.2,SAFE,3,Situation maîtrisée
17.80,83.1,18.1,SAFE,3,Situation maîtrisée
17.85,83.4,18.0,SAFE,3,Situation maîtrisée
17.90,83.6,18.5,SAFE,3,Situation maîtrisée
17.95,83.9,18.4,SAFE,3,Situation maîtrisée
18.00,84.1,18.4,SAFE,3,Situation maîtrisée
18.05,84.4,18.2,SAFE,3,Situation maîtrisée
18.10,84.6,18.2,SAFE,4,Situation maîtrisée
18.15,84.9,18.1,SAFE,4,Situation maîtrisée
18.20,85.2,18.1,SAFE,4,Situation maîtrisée
18.25,85.4,18.6,SAFE,4,Situation maîtrisée
18.30,85.7,18.5,SAFE,4,Situation maîtrisée
18.35,85.9,18.3,SAFE,4,Situation maîtrisée
18.40,86.2,18.3,SAFE,4,Situation maîtrisée
18.45,86.4,18.2,SAFE,4,Situation maîtrisée
18.50,86.7,18.2,SAFE,4,Situation maîtrisée
18.55,86.9,18.1,SAFE,4,Situation maîtrisée
18.60,87.2,18.1,SAFE,4,Situation maîtrisée
18.65,87.4,18.0,SAFE,4,Situation maîtrisée
18.70,87.7,18.6,SAFE,4,Situation maîtrisée
18.75,87.9,18.5,SAFE,5,Situation maîtrisée
18.80,88.2,18.5,SAFE,5,Situation maîtrisée
18.85,88.5,18.3,SAFE,5,Situation maîtrisée
18.90,88.7,18.3,SAFE,5,Situation maîtrisée
18.95,89.0,18.2,SAFE,5,Situation maîtrisée
19.00,89.2,18.2,SAFE,5,Situation maîtrisée
19.05,89.5,18.1,SAFE,5,Situation maîtrisée
19.10,89.7,18.2,SAFE,5,Situation maîtrisée
19.15,90.0,18.1,SAFE,5,Situation maîtrisée
19.20,90.2,18.1,SAFE,5,Situation maîtrisée
19.25,90.5,18.0,SAFE,5,Situation maîtrisée
19.30,90.7,18.1,SAFE,5,Situation maîtrisée
19.35,91.0,18.0,SAFE,5,Situation maîtrisée
19.40,91.2,18.1,SAFE,5,Situation maîtrisée
19.45,91.5,18.0,SAFE,5,Situation maîtrisée
19.50,91.7,18.1,SAFE,5,Situation maîtrisée
19.55,92.0,18.0,SAFE,5,Situation maîtrisée
19.60,92.2,18.1,SAFE,5,Situation maîtrisée
19.65,92.5,18.0,SAFE,5,Situation maîtrisée
19.70,92.7,18.1,SAFE,5,Situation maîtrisée
19.75,93.0,18.0,SAFE,5,Situation maîtrisée
19.80,93.2,18.1,SAFE,5,Situation maîtrisée
19.85,93.5,18.0,SAFE,5,Situation maîtrisée
19.90,93.7,18.1,SAFE,5,Situation maîtrisée
19.95,94.0,18.0,SAFE,5,Situation maîtrisée
20.00,94.2,18.1,SAFE,5,Situation maîtrisée
20.05,94.5,18.0,SAFE,5,Situation maîtrisée
20.10,94.7,18.1,SAFE,6,Situation maîtrisée
20.15,95.0,18.0,SAFE,6,Situation maîtrisée
20.20,95.2,18.1,SAFE,6,Situation maîtrisée
20.25,95.5,18.0,SAFE,6,Situation maîtrisée
20.30,95.7,18.1,SAFE,6,Situation maîtrisée
20.35,96.0,18.0,SAFE,6,Situation maîtrisée
20.40,96.2,18.1,SAFE,6,Situation maîtrisée
20.45,96.5,18.0,SAFE,6,Situation maîtrisée
20.50,96.7,18.1,SAFE,6,Situation maîtrisée
20.55,97.0,18.0,SAFE,6,Situation maîtrisée
20.60,97.2,18.1,SAFE,6,Situation maîtrisée
20.65,97.5,18.0,SAFE,6,Situation maîtrisée
20.70,97.7,18.1,SAFE,6,Situation maîtrisée
20.75,98.0,18.0,SAFE,6,Situation maîtrisée
20.80,98.3,18.1,SAFE,6,Situation maîtrisée
20.85,98.5,18.0,SAFE,6,Situation maîtrisée
20.90,98.8,18.1,SAFE,6,Situation maîtrisée
20.95,99.0,18.1,SAFE,6,Situation maîtrisée
21.00,99.3,18.1,SAFE,6,Situation maîtrisée
21.05,99.5,18.1,SAFE,6,Situation maîtrisée
21.10,99.8,18.1,SAFE,6,Situation maîtrisée
21.15,100.0,18.1,SAFE,6,Situation maîtrisée
21.20,100.3,18.1,SAFE,6,Situation maîtrisée
21.25,100.5,18.1,SAFE,6,Situation maîtrisée
21.30,100.8,18.1,SAFE,6,Situation maîtrisée
21.35,101.0,18.1,SAFE,6,Situation maîtrisée
21.40,101.3,18.1,SAFE,6,Situation maîtrisée
21.45,101.5,18.1,SAFE,6,Situation maîtrisée
21.50,101.8,18.1,SAFE,6,Situation maîtrisée
21.55,102.0,18.1,SAFE,6,Situation maîtrisée
21.60,102.3,18.1,SAFE,6,Situation maîtrisée
21.65,102.5,18.1,SAFE,7,Situation maîtrisée
21.70,102.8,18.1,SAFE,7,Situation maîtrisée
21.75,103.0,18.1,SAFE,7,Situation maîtrisée
21.80,103.3,18.1,SAFE,7,Situation maîtrisée
21.85,103.5,18.1,SAFE,7,Situation maîtrisée
21.90,103.8,18.1,SAFE,7,Situation maîtrisée
21.95,104.0,18.1,SAFE,7,Situation maîtrisée
22.00,104.3,18.1,SAFE,7,Situation maîtrisée
22.05,104.5,18.1,WATCH,7,Vigilance — situation à la limite
22.10,104.8,18.1,WATCH,7,Vigilance — situation à la limite
22.15,105.0,18.2,WATCH,6,Vigilance — situation à la limite
22.20,105.3,16.1,SAFE,6,Situation maîtrisée
22.25,105.5,15.1,SAFE,6,Situation maîtrisée
22.30,105.7,15.5,SAFE,6,Situation maîtrisée
22.35,105.9,15.8,SAFE,6,Situation maîtrisée
22.40,106.1,16.1,SAFE,6,Situation maîtrisée
22.45,106.4,16.3,WATCH,6,Vigilance — situation à la limite
22.50,106.6,16.4,WATCH,6,Vigilance — situation à la limite
22.55,106.8,16.3,WATCH,6,Vigilance — situation à la limite
22.60,107.0,16.0,WATCH,6,Vigilance — situation à la limite
22.65,107.3,15.6,WATCH,6,Vigilance — situation à la limite
22.70,107.5,15.2,SAFE,6,Situation maîtrisée
22.75,107.7,15.0,SAFE,6,Situation maîtrisée
22.80,107.9,14.9,SAFE,6,Situation maîtrisée
22.85,108.1,15.0,WATCH,6,Vigilance — situation à la limite
22.90,108.3,15.1,WATCH,6,Vigilance — situation à la limite
22.95,108.5,14.9,WATCH,6,Vigilance — situation à la limite
23.00,108.7,14.6,WATCH,6,Vigilance — situation à la limite
23.05,108.9,14.2,WATCH,6,Vigilance — situation à la limite
23.10,109.1,13.9,WATCH,6,Vigilance — situation à la limite
23.15,109.3,13.5,SAFE,6,Situation maîtrisée
23.20,109.5,13.3,SAFE,6,Situation maîtrisée
23.25,109.7,13.2,SAFE,6,Situation maîtrisée
23.30,109.9,13.4,WATCH,6,Vigilance — situation à la limite
23.35,110.0,13.5,WATCH,6,Vigilance — situation à la limite
23.40,110.2,13.3,WATCH,6,Vigilance — situation à la limite
23.45,110.4,13.1,WATCH,6,Vigilance — situation à la limite
23.50,110.6,12.8,WATCH,6,Vigilance — situation à la limite
23.55,110.8,12.5,WATCH,6,Vigilance — situation à la limite
23.60,110.9,12.2,SAFE,6,Situation maîtrisée
23.65,111.1,11.9,SAFE,6,Situation maîtrisée
23.70,111.3,11.9,WATCH,6,Vigilance — situation à la limite
23.75,111.4,11.9,WATCH,6,Vigilance — situation à la limite
