t,distance_parcourue_m,vitesse_kmh,niveau,n_agents_percus,obstacle_statique_m,recommandation
43.15,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
43.20,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
43.25,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
43.30,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
43.35,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
43.40,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
43.45,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
43.50,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
43.55,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
43.60,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
43.65,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
43.70,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
43.75,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
43.80,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
43.85,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
43.90,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
43.95,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
44.00,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
44.05,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
44.10,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
44.15,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
44.20,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
44.25,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
44.30,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
44.35,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
44.40,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
44.45,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
44.50,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
44.55,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
44.60,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
44.65,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
44.70,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
44.75,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
44.80,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
44.85,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
44.90,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
44.95,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
45.00,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
45.05,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
45.10,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
45.15,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
45.20,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
45.25,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
45.30,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
45.35,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
45.40,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
45.45,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
45.50,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
45.55,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
45.60,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
45.65,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
45.70,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
45.75,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
45.80,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
45.85,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
45.90,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
45.95,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
46.00,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
46.05,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
46.10,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
46.15,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
46.20,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
46.25,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
46.30,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
46.35,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
46.40,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
46.45,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
46.50,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
46.55,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
46.60,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
46.65,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
46.70,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
46.75,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
46.80,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
46.85,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
46.90,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
46.95,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
47.00,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
47.05,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
47.10,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
47.15,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
47.20,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
47.25,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
47.30,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
47.35,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
47.40,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
47.45,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
47.50,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
47.55,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
47.60,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
47.65,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
47.70,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
47.75,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
47.80,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
47.85,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
47.90,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
47.95,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
48.00,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
48.05,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
48.10,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
48.15,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
48.20,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
48.25,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
48.30,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
48.35,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
48.40,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
48.45,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
48.50,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
48.55,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
48.60,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
48.65,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
48.70,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
48.75,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
48.80,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
48.85,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
48.90,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
48.95,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
49.00,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
49.05,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
49.10,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
49.15,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
49.20,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
49.25,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
49.30,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
49.35,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
49.40,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
49.45,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
49.50,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
49.55,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
49.60,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
49.65,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
49.70,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
49.75,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
49.80,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
49.85,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
49.90,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
49.95,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
50.00,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
50.05,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
50.10,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
50.15,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
50.20,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
50.25,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
50.30,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
50.35,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
50.40,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
50.45,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
50.50,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
50.55,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
50.60,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
50.65,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
50.70,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
50.75,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
50.80,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
50.85,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
50.90,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
50.95,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
51.00,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
51.05,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
51.10,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
51.15,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
51.20,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
51.25,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
51.30,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
51.35,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
51.40,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
51.45,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
51.50,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
51.55,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
51.60,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
51.65,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
51.70,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
51.75,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
51.80,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
51.85,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
51.90,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
51.95,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
52.00,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
52.05,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
52.10,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
52.15,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
52.20,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
52.25,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
52.30,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
52.35,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
52.40,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
52.45,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
52.50,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
52.55,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
52.60,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
52.65,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
52.70,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
52.75,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
52.80,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
52.85,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
52.90,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
52.95,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
53.00,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
53.05,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
53.10,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
53.15,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
53.20,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
53.25,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
53.30,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
53.35,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
53.40,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
53.45,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
53.50,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
53.55,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
53.60,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
53.65,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
53.70,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
53.75,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
53.80,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
53.85,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
53.90,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
53.95,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
54.00,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
54.05,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
54.10,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
54.15,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
54.20,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
54.25,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
54.30,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
54.35,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
54.40,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
54.45,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
54.50,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
54.55,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
54.60,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
54.65,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
54.70,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
54.75,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
54.80,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
54.85,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
54.90,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
54.95,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
55.00,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
55.05,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
55.10,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
55.15,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
55.20,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
55.25,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
55.30,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
55.35,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
55.40,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
55.45,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
55.50,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
55.55,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
55.60,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
55.65,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
55.70,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
55.75,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
55.80,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
55.85,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
55.90,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
55.95,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
56.00,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
56.05,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
56.10,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
56.15,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
56.20,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
56.25,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
56.30,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
56.35,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
56.40,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
56.45,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
56.50,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
56.55,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
56.60,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
56.65,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
56.70,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
56.75,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
56.80,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
56.85,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
56.90,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
56.95,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
57.00,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
57.05,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
57.10,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
57.15,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
57.20,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
57.25,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
57.30,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
57.35,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
57.40,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
57.45,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
57.50,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
57.55,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
57.60,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
57.65,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
57.70,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
57.75,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
57.80,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
57.85,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
57.90,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
57.95,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
58.00,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
58.05,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
58.10,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
58.15,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
58.20,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
58.25,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
58.30,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
58.35,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
58.40,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
58.45,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
58.50,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
58.55,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
58.60,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
58.65,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
58.70,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
58.75,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
58.80,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
58.85,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
58.90,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
58.95,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
59.00,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
59.05,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
59.10,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
59.15,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
59.20,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
59.25,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
59.30,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
59.35,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
59.40,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
59.45,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
59.50,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
59.55,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
59.60,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
59.65,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
59.70,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
59.75,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
59.80,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
59.85,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
59.90,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
59.95,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
60.00,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
60.05,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
60.10,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
60.15,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
60.20,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
60.25,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
60.30,115.7,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
60.35,115.7,0.0,SAFE,0,,Voie libre
60.40,115.7,0.0,SAFE,0,,Voie libre
60.45,115.7,0.0,SAFE,0,,Voie libre
60.50,115.7,0.3,SAFE,0,,Voie libre
60.55,115.7,0.5,SAFE,0,,Voie libre
60.60,115.7,0.9,SAFE,0,,Voie libre
60.65,115.7,1.5,SAFE,0,,Voie libre
60.70,115.7,2.0,SAFE,0,,Voie libre
60.75,115.8,2.8,SAFE,0,,Voie libre
60.80,115.8,3.5,SAFE,0,,Voie libre
60.85,115.9,4.2,SAFE,0,,Voie libre
60.90,115.9,4.7,SAFE,0,,Voie libre
60.95,116.0,5.7,SAFE,0,,Voie libre
61.00,116.1,6.2,SAFE,0,,Voie libre
61.05,116.2,7.1,SAFE,0,,Voie libre
61.10,116.3,7.7,SAFE,0,,Voie libre
61.15,116.4,8.5,SAFE,0,,Voie libre
61.20,116.5,9.0,SAFE,0,,Voie libre
61.25,116.7,9.7,SAFE,0,,Voie libre
61.30,116.8,10.2,SAFE,0,,Voie libre
61.35,116.9,11.0,SAFE,0,,Voie libre
61.40,117.1,11.6,SAFE,0,,Voie libre
61.45,117.3,12.3,SAFE,0,,Voie libre
61.50,117.4,12.9,SAFE,0,,Voie libre
61.55,117.6,13.5,SAFE,0,,Voie libre
61.60,117.8,14.1,SAFE,0,,Voie libre
61.65,118.0,14.6,SAFE,0,,Voie libre
61.70,118.2,15.1,SAFE,0,,Voie libre
61.75,118.4,15.6,SAFE,1,,Situation maîtrisée
61.80,118.7,16.0,SAFE,1,,Situation maîtrisée
61.85,118.9,16.0,SAFE,1,,Situation maîtrisée
61.90,119.1,15.9,SAFE,1,,Situation maîtrisée
61.95,119.3,15.7,SAFE,1,,Situation maîtrisée
62.00,119.5,15.4,SAFE,1,,Situation maîtrisée
62.05,119.8,15.1,SAFE,1,,Situation maîtrisée
62.10,120.0,14.8,SAFE,1,,Situation maîtrisée
62.15,120.2,14.5,SAFE,1,,Situation maîtrisée
62.20,120.4,14.2,SAFE,1,,Situation maîtrisée
62.25,120.6,13.9,SAFE,1,,Situation maîtrisée
62.30,120.7,13.6,SAFE,1,,Situation maîtrisée
62.35,120.9,13.3,SAFE,1,,Situation maîtrisée
62.40,121.1,13.0,SAFE,1,,Situation maîtrisée
62.45,121.3,12.7,SAFE,1,,Situation maîtrisée
62.50,121.5,12.4,SAFE,1,,Situation maîtrisée
